activity,activity_output_tokens,activity_overlapped_initial_copy,activity_s,bandwidth_mbps,campaign,catch_up_cache_hit_bytes,catch_up_cache_hit_chunks,catch_up_end_ns,catch_up_kv_throughput_mbps,catch_up_kv_wire_bytes,catch_up_network_window_s,catch_up_new_tokens,catch_up_prompt_tokens,catch_up_request_s,catch_up_response_s,catch_up_s,catch_up_start_ns,catch_up_time_to_first_response_s,catch_up_validation_s,concurrency,copy_policy,current_model_time_s,idle_ns,initial_end_ns,initial_kv_throughput_mbps,initial_kv_wire_bytes,initial_network_window_s,initial_request_s,initial_response_s,initial_start_ns,initial_time_to_first_response_s,initial_validation_s,job_class,match_id,measured_activity_append_tokens,measured_kv_bytes,measured_kv_chunks,measured_processed_tokens,measured_prompt_tokens,method,move_concurrency,order,pause_start_ns,repeat,request_wait_s,requested_activity_tokens,route_switch_s,scenario_id,service_pause_s,serving_concurrency,session_id,split,success,switch_end_ns,switch_start_ns
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,2.3879860065163605,6738609531280026,6738609531183587,5067.534217544323,780142078,1.231592399,0.606005814,0.459608376,6738608299591188,0.146397438,0.025753657,coding,0660c8d991f6e6da,0,603979776,48,144,12432,kv_transfer,1,2,6738609531184447,13,9.5579e-05,0,7.2459e-05,p-0943fc2f53b7d21e,0.000168298,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,measurement,True,6738609531352745,6738609531280286
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,2.9149958467543895,6738611258226051,6738611258090042,5305.419314958457,1145047189,1.726607638,0.850243313,0.704548699,6738609531482404,0.145694614,0.021940139,coding,0660c8d991f6e6da,0,931135488,74,143,19087,kv_transfer,1,3,6738611258091342,13,0.000134709,0,0.000104039,p-0943fc2f53b7d21e,0.000239038,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,measurement,True,6738611258330380,6738611258226341
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,3.1785007668734035,6738613030059386,6738613029899908,5114.37837710336,1132464433,1.771420649,0.738503884,0.538001306,6738611258479259,0.200502578,0.022905611,coding,0660c8d991f6e6da,0,1094713344,87,140,22412,kv_transfer,1,4,6738613029901588,13,0.000157798,0,0.000119589,p-0943fc2f53b7d21e,0.000277677,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,measurement,True,6738613030179265,6738613030059676
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,3.442005686992418,6738614932876403,6738614932694205,5291.56536385349,1258293347,1.902338171,0.653277684,0.495805512,6738613030356034,0.157472172,0.023812203,coding,0660c8d991f6e6da,0,1258291200,100,141,25741,kv_transfer,1,5,6738614932695375,13,0.000181028,0,0.000200479,p-0943fc2f53b7d21e,0.000381797,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,measurement,True,6738614933077172,6738614932876693
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,3.5230841239521147,6738617101686319,6738617101505101,4828.3409631950435,1308625276,2.168240041,0.664920063,0.494547803,6738614933265060,0.17037226,0.028335734,coding,0660c8d991f6e6da,0,1308622848,104,135,26759,kv_transfer,1,6,6738617101506291,13,0.000180028,0,0.000147289,p-0943fc2f53b7d21e,0.000327587,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,measurement,True,6738617101833878,6738617101686589
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,3.6447017793916596,6738619443393513,6738619443211195,4729.658062196309,1384122820,2.341180359,0.731281376,0.535475467,6738617102030836,0.195805909,0.027475522,coding,0660c8d991f6e6da,0,1384120320,110,144,28304,kv_transfer,1,7,6738619443212375,13,0.000181138,0,0.000148569,p-0943fc2f53b7d21e,0.000329997,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,measurement,True,6738619443542372,6738619443393803
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,1.688936387376652,6738687201333626,6738687201084768,119.03833811093155,12583218,0.845658177,0.84320543,0.501661847,6738686355426591,0.341543583,0.002180349,coding,0660c8d991f6e6da,0,0,0,4494,4494,replay,1,0,6738687201086898,13,0.000246728,0,9.0789e-05,p-1e9422c4f362518a,0.000338167,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,measurement,True,6738687201425065,6738687201334276
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,2.1244810863973465,6738688286917009,6738688286828030,4730.7272352158425,641729682,1.085211047,0.595534107,0.452376993,6738687201616983,0.143157114,0.041501657,coding,0660c8d991f6e6da,0,440401920,35,146,9106,kv_transfer,1,1,6738688286829080,13,8.7929e-05,0,0.000123239,p-1e9422c4f362518a,0.000211478,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,measurement,True,6738688287040558,6738688286917319
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,2.3879860065163605,6738689587315076,6738689587211027,4413.482824700882,717227453,1.30006615,0.655930414,0.486890186,6738688287144877,0.169040228,0.040748774,coding,0660c8d991f6e6da,0,603979776,48,144,12432,kv_transfer,1,2,6738689587212157,13,0.000102919,0,7.259e-05,p-1e9422c4f362518a,0.000175799,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,measurement,True,6738689587387956,6738689587315366
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,2.9149958467543895,6738691477422436,6738691477286567,4480.716038291382,931137116,1.662479136,0.981043633,0.759734721,6738689587520864,0.221308912,0.044985524,coding,0660c8d991f6e6da,0,931135488,74,143,19087,kv_transfer,1,3,6738691477287657,13,0.000134779,0,0.000113479,p-1e9422c4f362518a,0.000248668,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,measurement,True,6738691477536325,6738691477422846
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,3.1785007668734035,6738693130809248,6738693130647690,5370.70117457438,1094715183,1.63064769,0.642875538,0.470726809,6738691477685113,0.172148729,0.039606665,coding,0660c8d991f6e6da,0,1094713344,87,140,22412,kv_transfer,1,4,6738693130648720,13,0.000160528,0,0.000122689,p-1e9422c4f362518a,0.000283587,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,measurement,True,6738693130932307,6738693130809618
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,3.442005686992418,6738695149339611,6738695149173612,4988.136486661201,1258293435,2.018057747,0.652040792,0.465023814,6738693131115865,0.187016978,0.045495028,coding,0660c8d991f6e6da,0,1258291200,100,141,25741,kv_transfer,1,5,6738695149174712,13,0.000164899,0,0.000135449,p-1e9422c4f362518a,0.000300708,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,measurement,True,6738695149475420,6738695149339971
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,3.5230841239521147,6738697388529292,6738697388349074,4676.370287332987,1308625241,2.238702516,0.664730661,0.485512869,6738695149646558,0.179217792,0.043335979,coding,0660c8d991f6e6da,0,1308622848,104,135,26759,kv_transfer,1,6,6738697388350234,13,0.000179058,0,0.000140689,p-1e9422c4f362518a,0.000320177,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,measurement,True,6738697388670411,6738697388529722
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,3.6447017793916596,6738699824967005,6738699824656318,4545.942574697155,1384122910,2.435794799,0.756945897,0.52022655,6738697388861519,0.236719347,0.043822415,coding,0660c8d991f6e6da,0,1384120320,110,144,28304,kv_transfer,1,7,6738699824657988,13,0.000309017,0,0.000164958,p-1e9422c4f362518a,0.000474345,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,measurement,True,6738699825132333,6738699824967375
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,1.688936387376652,6738734311245085,6738734311060267,0.002752482979785467,293,0.85159473,0.84954608,0.485832477,6738733459465537,0.363713603,0.001870012,coding,0660c8d991f6e6da,0,0,0,4494,4494,replay,1,0,6738734311062607,13,0.000182478,0,9.9389e-05,p-a3eb7add76c6a183,0.000283107,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,measurement,True,6738734311345714,6738734311246325
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,2.290570257379091,6738735515344465,6738735515155367,0.0033698750279436457,507,1.203605465,1.202754013,0.440807483,6738734311549902,0.76194653,0.000491335,coding,0660c8d991f6e6da,0,0,0,9106,9106,replay,1,1,6738735515157227,13,0.000187238,0,0.000138309,p-a3eb7add76c6a183,0.000326287,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,measurement,True,6738735515483514,6738735515345205
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,2.961956116252632,6738737089639607,6738737089432579,0.003701020299233363,728,1.573620118,1.572603998,0.481695345,6738735515812461,1.090908653,0.000529315,coding,0660c8d991f6e6da,0,0,0,12432,12432,replay,1,2,6738737089434799,13,0.000204808,0,0.000164779,p-a3eb7add76c6a183,0.000370347,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,measurement,True,6738737089805146,6738737089640367
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,4.684791984076438,6738739580331806,6738739579991029,0.0032579744589791024,1014,2.489890606,2.488719987,0.498555926,6738737090100423,1.990164061,0.000608724,coding,0660c8d991f6e6da,0,0,0,19087,19087,replay,1,3,6738739579992939,13,0.000338867,0,0.000253937,p-a3eb7add76c6a183,0.000593484,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,measurement,True,6738739580586423,6738739580332486
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,5.7520610506290515,6738742569494811,6738742569177104,0.003167121886559307,1183,2.988202014,2.986888127,0.497767503,6738739580975090,2.489120624,0.000637214,coding,0660c8d991f6e6da,0,0,0,22412,22412,replay,1,4,6738742569179004,13,0.000315807,0,0.000275537,p-a3eb7add76c6a183,0.000592024,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,measurement,True,6738742569771028,6738742569495491
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,6.998684998268941,6738746144539934,6738746144380545,0.0029455620699564886,1316,3.574190511,3.573018382,0.495007369,6738742570190034,3.078011013,0.000436716,coding,0660c8d991f6e6da,0,0,0,25741,25741,replay,1,5,6738746144381655,13,0.000158279,0,0.000134719,p-a3eb7add76c6a183,0.000293298,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,measurement,True,6738746144674953,6738746144540234
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,7.385653380158498,6738749904344611,6738749903856867,0.002928440474274172,1376,3.758997356,3.757982598,0.497520362,6738746144859511,3.260462236,0.000629162,coding,0660c8d991f6e6da,0,0,0,26759,26759,replay,1,6,6738749903858907,13,0.000485704,0,0.000375315,p-a3eb7add76c6a183,0.000861699,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,measurement,True,6738749904720606,6738749904345291
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,8.015775318929451,6738753992104669,6738753991640605,0.0020599037005943704,990,3.84483993,4.085153161,0.530733586,6738749905160070,3.554419575,0.000528274,coding,0660c8d991f6e6da,0,0,0,28304,28304,replay,1,7,6738753991642324,13,0.000462345,0,0.000483993,p-a3eb7add76c6a183,0.000946998,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,measurement,True,6738753992589322,6738753992105329
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,1.7596281200787112,6738788788881434,6738788788781705,1858.1209824816474,213910070,0.920973702,0.614141477,0.502264009,6738787867808003,0.111877468,0.061577563,coding,0660c8d991f6e6da,0,213909504,17,142,4494,kv_transfer,1,0,6738788788783015,13,9.8419e-05,0,3.716e-05,p-7ae369247d9ed0d9,0.000135939,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,measurement,True,6738788788918954,6738788788881794
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,2.961956116252632,6738790367459380,6738790367227992,255.14093621537234,50332548,1.578188079,1.577400247,0.48436344,6738788789039913,1.093036807,0.000608214,coding,0660c8d991f6e6da,0,0,0,12432,12432,replay,1,1,6738790367230072,13,0.000229308,0,0.000220868,p-7ae369247d9ed0d9,0.000451006,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,measurement,True,6738790367681078,6738790367460210
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,3.5230841239521147,6738792329247771,6738792329065313,5338.333269584219,1308625096,1.961099137,0.707680141,0.509118887,6738790367966176,0.198561254,0.067205272,coding,0660c8d991f6e6da,0,1308622848,104,135,26759,kv_transfer,1,2,6738792329066373,13,0.000181398,0,0.000147569,p-7ae369247d9ed0d9,0.000329477,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,measurement,True,6738792329395850,6738792329248281
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,8.015775318929451,6738796629455818,6738796628984562,0.0028934272092053007,1555,4.299399674,4.298365083,0.491754613,6738792329584888,3.80661047,0.000644694,coding,0660c8d991f6e6da,0,0,0,28304,28304,replay,1,3,6738796628986512,13,0.000469306,0,0.000387136,p-7ae369247d9ed0d9,0.000857162,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,measurement,True,6738796629843674,6738796629456538
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,6.998684998268941,6738800223497730,6738800223098413,0.002289000775516469,1028,3.592834082,3.591450645,0.497912867,6738796630264331,3.093537778,0.000661374,coding,0660c8d991f6e6da,0,0,0,25741,25741,replay,1,4,6738800223100293,13,0.000397437,0,0.000297387,p-7ae369247d9ed0d9,0.000695654,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,measurement,True,6738800223795947,6738800223498560
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,4.684791984076438,6738802916523299,6738802916208512,0.0030131003373663184,1014,2.692243567,2.691211056,0.706434802,6738800223964945,1.984776254,0.000692364,coding,0660c8d991f6e6da,0,0,0,19087,19087,replay,1,5,6738802916210482,13,0.000312817,0,0.000254008,p-7ae369247d9ed0d9,0.000567495,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,measurement,True,6738802916777977,6738802916523969
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,5.7520610506290515,6738805939534074,6738805939353726,0.002443239869174127,923,3.022216563,3.021119253,0.52754575,6738802917137163,2.493573503,0.000440536,coding,0660c8d991f6e6da,0,0,0,22412,22412,replay,1,6,6738805939354946,13,0.000179128,0,0.000155539,p-7ae369247d9ed0d9,0.000335077,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,measurement,True,6738805939690023,6738805939534484
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,2.290570257379091,6738807172622314,6738807172436286,0.0023769037440325644,315,1.060202798,1.232106719,0.471781974,6738805939797202,0.760324745,0.000281148,coding,0660c8d991f6e6da,0,0,0,9106,9106,replay,1,7,6738807172437476,13,0.000184838,0,7.745e-05,p-7ae369247d9ed0d9,0.000262858,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,measurement,True,6738807172700334,6738807172622884
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,1.8812457755182561,6738837426723058,6738837426617450,2459.5844683206474,314573444,1.0231759,0.600614333,0.468388653,6738836403441550,0.13222568,0.069861251,coding,fe749845b4197cbc,0,289406976,23,140,6028,kv_transfer,1,0,6738837426618530,8,0.000104528,0,4.932e-05,p-48e54a3e535ded45,0.000154108,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,measurement,True,6738837426772638,6738837426723318
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,1.982593821717877,6738838473083703,6738838473006784,2694.2387595567325,352322288,1.046150158,0.574584005,0.480446365,6738837426856626,0.09413764,0.067400903,coding,fe749845b4197cbc,0,352321536,28,142,7310,kv_transfer,1,1,6738838473007854,8,7.5849e-05,0,9.3619e-05,p-48e54a3e535ded45,0.000169708,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,measurement,True,6738838473177562,6738838473083943
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,2.1042114771574223,6738839628571051,6738839628484572,3485.5327619490026,503317454,1.155214972,0.63128401,0.503063407,6738838473269600,0.128220603,0.068573287,coding,fe749845b4197cbc,0,427819008,34,143,8847,kv_transfer,1,2,6738839628485652,8,8.5399e-05,0,5.6849e-05,p-48e54a3e535ded45,0.000142518,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,measurement,True,6738839628628170,6738839628571321
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,2.1650203048771948,6738840792815223,6738840792703665,4237.598102816701,616563890,1.163987476,0.590016012,0.459224594,6738839628716189,0.130791418,0.069530405,coding,fe749845b4197cbc,0,465567744,37,141,9613,kv_transfer,1,3,6738840792704785,8,0.000110438,0,6.077e-05,p-48e54a3e535ded45,0.000171568,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,measurement,True,6738840792876353,6738840792815583
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,2.5906820989156025,6738842257552250,6738842257354313,5155.661443911273,943720177,1.464363302,0.682293967,0.481783397,6738840792991011,0.20051057,0.069454276,coding,fe749845b4197cbc,0,729808896,58,146,14994,kv_transfer,1,4,6738842257355513,8,0.000196737,0,9.0809e-05,p-48e54a3e535ded45,0.000287846,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,measurement,True,6738842257643359,6738842257552550
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,2.833917409794693,6738843753458826,6738843753328478,5721.233809683543,1069549719,1.495551141,0.602940702,0.396232843,6738842257777337,0.206707859,0.074016716,coding,fe749845b4197cbc,0,880803840,70,135,18055,kv_transfer,1,5,6738843753329678,8,0.000129148,0,9.9529e-05,p-48e54a3e535ded45,0.000229027,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,measurement,True,6738843753558705,6738843753459176
none,0,False,0.0,10000,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,3.766319434831205,6738845996222450,6738845996026393,5207.645509890148,1459620229,2.242272791,0.834909379,0.630913664,6738843753753602,0.203995715,0.070566861,coding,fe749845b4197cbc,0,1459617792,116,144,29840,kv_transfer,1,6,6738845996027483,8,0.000194967,0,0.000162688,p-48e54a3e535ded45,0.000358155,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,measurement,True,6738845996385638,6738845996222950
