activity,bandwidth_mbps,catch_up_new_tokens,concurrency,continuation_difference_s,continuation_ttft_s,deadline_met,deadline_s,destination_added_energy_j,destination_added_power_w,destination_baseline_power_w,destination_mean_power_w,elapsed_s,initial_requests_s,initial_time_to_first_responses_s,kind,kv_network_window_s,match_id,measured_kv_payload_bytes,measured_kv_throughput_mbps,measured_kv_wire_bytes,measured_processed_tokens,measured_prompt_tokens,measured_replay_throughput_tokens_s,median_service_pause_s,method,migration_s,repeat,scenario_id,session_set,source_added_energy_j,source_added_power_w,source_baseline_power_w,source_mean_power_w,status,total_added_energy_j
none,10000,0,1,-0.00533613500000002,0.416395593,True,180,334.5800386054404,27.498306661813814,83.4,110.89830666181382,38.052443314,12.166907555,11.431326786,migration,12.167296071,fe749845b4197cbc,5788139520,3805.7098393755355,5788149797,7023,124783,0.0,0.0002018225,mixed,12.167296071,8,p-d7bdce483ef589ce,"claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:92cc24b6-ac8d-5231-bb2d-33b876557766",31.82611416527975,2.615709684350932,92.17,94.78570968435093,complete,366.40615277072015
none,10000,0,1,,0.42173172800000003,True,180,,,,,26.580290433,0.0,0.0,control,0.0,fe749845b4197cbc,0,0.0,0,0,0,0.0,0.0,replay,0.0,8,c-fe749845b4197cbc,"claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:92cc24b6-ac8d-5231-bb2d-33b876557766",,,,,complete,
none,10000,0,1,0.004734133500000071,0.43326022750000004,True,180,351.61521297665,30.123228142241373,83.4,113.52322814224138,34.412322751,11.672215337,11.004886171,migration,11.672560833,dcd259a499a70782,4932501504,3380.5849465732226,4932510430,12143,112495,0.0,0.000249572,mixed,11.672560833,27,p-c47e53488f17f680,"claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:eaad8d63-63bf-7139-f930-0ef47fa45253",35.54609765147005,3.0452698563777147,92.17,95.21526985637772,complete,387.1613106281201
none,10000,0,1,,0.42852609399999997,True,180,,,,,23.345682248,0.0,0.0,control,0.0,dcd259a499a70782,0,0.0,0,0,0,0.0,0.0,replay,0.0,27,c-dcd259a499a70782,"claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:eaad8d63-63bf-7139-f930-0ef47fa45253",,,,,complete,
none,10000,0,1,-0.0038664704999999966,0.42465962349999997,True,180,2013.4687056725595,143.9071742334374,83.4,227.3071742334374,36.997667188,13.99115218,13.310541701,migration,13.68974614,dcd259a499a70782,1698693120,992.6838804039356,1698698790,77935,112495,0.0,0.0003502265,mixed,13.991440777,27,p-19ea8eb5b9f0847d,"claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:eaad8d63-63bf-7139-f930-0ef47fa45253",31.733208973299586,2.2680444050811843,92.17,94.43804440508119,complete,2045.201914645859
none,10000,0,1,-0.011317563999999947,0.41720853,True,180,3136.89392898068,199.88895222804038,83.4,283.2889522280404,39.507599659,15.692774215,15.155556091,migration,15.4085889,dcd259a499a70782,0,0.002032632592332968,3915,112495,112495,7422.69035359278,0.000364066,replay,15.69318311,27,p-34dd7b09ac8ea116,"claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:eaad8d63-63bf-7139-f930-0ef47fa45253",23.23500035471024,1.480579191095046,92.17,93.65057919109505,complete,3160.1289293353902
none,10000,0,1,-0.005299876499999967,0.4232262175,True,180,191.5810060243901,15.715890966948706,83.4,99.11589096694871,35.25669134,12.189929394,11.523740563,migration,12.190273299,dcd259a499a70782,5473566720,3592.0942021531296,5473576255,1135,112495,0.0,0.00019553799999999998,kv_transfer,12.190273299,27,p-48034cb5909a8820,"claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:eaad8d63-63bf-7139-f930-0ef47fa45253",33.57522811981983,2.7542637721316794,92.17,94.92426377213168,complete,225.15623414420992
none,10000,0,1,-0.012333013499999934,0.41619308050000003,True,180,611.0460260537097,51.977623590846406,83.4,135.3776235908464,34.548249682,11.755619067,11.028979846,migration,11.755943882,dcd259a499a70782,4555014144,3099.7240617824855,4555022765,19823,112495,0.0,0.000246997,mixed,11.755943882,27,p-654783efa2db9539,"claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:eaad8d63-63bf-7139-f930-0ef47fa45253",34.40618936536971,2.926705818836922,92.17,95.09670581883692,complete,645.4522154190795
none,10000,0,1,,0.44575328700000005,True,180,,,,,25.079426273,0.0,0.0,control,0.0,a1127535d65fd891,0,0.0,0,0,0,0.0,0.0,replay,0.0,28,c-a1127535d65fd891,"claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:92cc24b6-ac8d-5231-bb2d-33b876557766",,,,,complete,
none,10000,0,1,-0.019945260500000006,0.42580802650000005,True,180,2325.811389539689,139.98398529176157,83.4,223.38398529176158,41.204626247,16.614579734,15.948739773,migration,16.266849792,a1127535d65fd891,2113929216,1039.628851575001,2113935796,82031,125039,0.0,0.000251267,mixed,16.614839081,28,p-eb9ad1329b6938d8,"claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:92cc24b6-ac8d-5231-bb2d-33b876557766",40.07372387103957,2.411923683140941,92.17,94.58192368314094,complete,2365.8851134107285
none,10000,0,1,-0.024123990000000095,0.42162929699999996,True,180,265.54165828660985,22.487652135111006,83.4,105.88765213511101,35.998487996,11.807767468,11.244889716,migration,11.808331821,a1127535d65fd891,6090129408,4125.995141951727,6090139966,1135,125039,0.0,0.00024829699999999997,kv_transfer,11.808331821,28,p-8f1506ea79cb04ba,"claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:92cc24b6-ac8d-5231-bb2d-33b876557766",20.16855466239992,1.7079935564253077,92.17,93.87799355642531,complete,285.71021294900976
none,10000,0,1,-0.025265812000000054,0.420487475,True,180,527.39960966779,45.728821232421296,83.4,129.1288212324213,35.844824884,11.532864818,10.972977909,migration,11.533199314,a1127535d65fd891,5297405952,3674.5507308242118,5297415746,17263,125039,0.0,0.00025739199999999995,mixed,11.533199314,28,p-bfe5df03e12860ac,"claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:92cc24b6-ac8d-5231-bb2d-33b876557766",33.09366848306024,2.869426564308853,92.17,95.03942656430885,complete,560.4932781508502
none,10000,0,1,-0.018655721500000055,0.4270975655,True,180,3095.0897766191097,181.8702802142213,83.4,265.2702802142213,43.340003452,17.017365899,16.44613654,migration,16.873921159,a1127535d65fd891,0,0.0020651986975424035,4356,125039,125039,7602.940647846524,0.000508929,replay,17.01811738,28,p-f1a365dfbe74452d,"claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:92cc24b6-ac8d-5231-bb2d-33b876557766",13.132929288330127,0.7717028267629757,92.17,92.94170282676298,complete,3108.22270590744
none,10000,0,1,-0.0032962400000000613,0.442457047,True,180,274.5804766737201,24.288870407517308,83.4,107.68887040751731,36.520759664,11.304470858,10.750208818,migration,11.304785775,a1127535d65fd891,6090129408,4309.7782423922135,6090139971,1135,125039,0.0,0.0002118225,kv_transfer,11.304785775,28,p-3471da64d3105f94,"claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:92cc24b6-ac8d-5231-bb2d-33b876557766",35.955658774529994,3.180569671124971,92.17,95.35056967112497,complete,310.5361354482501
none,10000,0,1,,0.42970438450000004,True,180,,,,,22.262391682,0.0,0.0,control,0.0,efc84a373ea6a4bc,0,0.0,0,0,0,0.0,0.0,replay,0.0,42,c-efc84a373ea6a4bc,"codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:92cc24b6-ac8d-5231-bb2d-33b876557766",,,,,complete,
none,10000,0,1,-0.023116344499999997,0.40658804000000004,True,180,503.90952364285005,46.61377538843436,83.4,130.01377538843437,32.55027723,10.809978866,10.214734515,migration,10.810313463,efc84a373ea6a4bc,4253024256,3147.3886943661146,4253032297,20335,106863,0.0,0.000179208,mixed,10.810313463,42,p-16a9f6e17e3ec2b3,"codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:92cc24b6-ac8d-5231-bb2d-33b876557766",45.98015912085,4.253360393130535,92.17,96.42336039313054,complete,549.8896827637001
none,10000,0,1,-0.02285515650000003,0.406849228,True,180,427.0133174536394,40.35840418904927,83.4,123.75840418904927,32.7497805,10.580189281,9.957264134,migration,10.580530277,efc84a373ea6a4bc,4680843264,3539.219033038641,4680851767,11631,106863,0.0,0.0002889015,mixed,10.580530277,42,p-fa9ef191598d5386,"codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:92cc24b6-ac8d-5231-bb2d-33b876557766",40.20209457375994,3.799629462915618,92.17,95.96962946291562,complete,467.21541202739934
none,10000,0,1,-0.015958444500000057,0.41374594,True,180,1461.2673008663699,120.81225295779808,83.4,204.21225295779809,34.121625246,12.095095706,11.573527886,migration,11.790465692,efc84a373ea6a4bc,2415919104,1639.2399622615346,2415925317,57711,106863,0.0,0.0002188875,mixed,12.095356763,42,p-a6eac4bc30634640,"codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:92cc24b6-ac8d-5231-bb2d-33b876557766",49.15809576647023,4.064212137739176,92.17,96.23421213773918,complete,1510.4253966328401
none,10000,0,1,-0.006318968000000036,0.4233854165,True,180,183.88148086875026,16.45120914007431,83.4,99.85120914007432,33.184737189,11.177064908,10.489787637,migration,11.177383942,efc84a373ea6a4bc,5196742656,3719.476234486497,5196751742,1135,106863,0.0,0.000218231,kv_transfer,11.177383942,42,p-2338002f1ff0c8d5,"codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:92cc24b6-ac8d-5231-bb2d-33b876557766",39.85635183315003,3.565803236246211,92.17,95.73580323624621,complete,223.7378327019003
none,10000,0,1,0.003316588999999981,0.4330209735,True,180,2728.9642122918995,183.8396901796431,83.4,267.2396901796431,37.055182631,14.843947542,14.27960166,migration,14.488531614,efc84a373ea6a4bc,0,0.0020523818970907067,3717,106863,106863,7483.612116390086,0.0002644615,replay,14.844260288,42,p-4c5234c1c26717ad,"codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:92cc24b6-ac8d-5231-bb2d-33b876557766",36.964090307799566,2.4901267958553035,92.17,94.6601267958553,complete,2765.9283025996992
none,10000,0,1,-0.002262679500000031,0.4360761205,True,180,3035.50661745055,169.2816287976799,83.4,252.6816287976799,44.382949862,17.930876567,17.436643341,migration,17.625180583,01c7e5bb98d2c964,1447034880,656.8061335590346,1447040839,98671,128111,0.0,0.0003291155,mixed,17.931695477,18,p-f4f72fe08ef234b0,"claude:92cc24b6-ac8d-5231-bb2d-33b876557766,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287",51.780436031608865,2.887648638581041,92.17,95.05764863858104,complete,3087.287053482159
