cohort,commit_100_s,commit_50_s,commit_90_s,completed_migrations,deadline_s,episode,match_id,matched_control_complete,planned_migrations,policy,power_drop_attainment_fraction,predicted_source_power_after_w,predicted_source_power_before_w,predicted_source_power_drop_w,readiness_100_s,readiness_50_s,readiness_90_s,realized_source_power_after_w,realized_source_power_before_w,realized_source_power_drop_w,scenario_id,status
idle_serial,11.673050367,4.374743432,11.673050367,8,180,27,dcd259a499a70782,True,8,queue_haul,1.2827783492562255,67.1204195918,223.62056641482744,156.50014682302742,11.374435676,4.075910872,11.374435676,92.59,293.345,200.75500000000002,p-c47e53488f17f680,complete
idle_serial,13.99205594,7.041151664,13.99205594,8,180,27,dcd259a499a70782,True,8,random,1.6931294019783731,67.1204195918,223.62056641482744,156.50014682302742,13.701489608,6.859726238,13.701489608,92.22,357.195,264.975,p-19ea8eb5b9f0847d,complete
idle_serial,15.693655034,4.361253315,15.693655034,8,180,27,dcd259a499a70782,True,8,replay_only,0.4577631488167964,67.1204195918,223.62056641482744,156.50014682302742,15.514404915,4.181458084,15.514404915,91.68,163.32,71.63999999999999,p-34dd7b09ac8ea116,complete
idle_serial,12.190692164,4.644858021,12.190692164,8,180,27,dcd259a499a70782,True,8,kv_only,0.5095841864620257,67.1204195918,223.62056641482744,156.50014682302742,11.858063668,4.316117923,11.858063668,92.17,171.92000000000002,79.75000000000001,p-48034cb5909a8820,complete
idle_serial,11.756406876,4.169990811,11.756406876,8,180,27,dcd259a499a70782,True,8,greedy,1.426963517500935,67.1204195918,223.62056641482744,156.50014682302742,11.409169493,3.830015761,11.409169493,92.17,315.49,223.32,p-654783efa2db9539,complete
idle_serial,16.615288252,10.424658811,16.615288252,8,180,28,a1127535d65fd891,True,8,random,1.761340200605108,67.1204195918,223.62056641482744,156.50014682302742,16.290860847,10.291791293,16.290860847,91.9,367.55,275.65,p-eb9ad1329b6938d8,complete
idle_serial,11.808930543,4.814690171,11.808930543,8,180,28,a1127535d65fd891,True,8,queue_haul,1.5983371586408914,67.1204195918,223.62056641482744,156.50014682302742,11.615814342,4.619624213,11.615814342,92.27,342.40999999999997,250.14,p-8f1506ea79cb04ba,complete
idle_serial,11.533695698,4.783529045,11.533695698,8,180,28,a1127535d65fd891,True,8,greedy,0.719807631409996,67.1204195918,223.62056641482744,156.50014682302742,11.334936172,4.588149259,11.334936172,92.27,204.92,112.64999999999999,p-bfe5df03e12860ac,complete
idle_serial,17.018689573,5.844577513,17.018689573,8,180,28,a1127535d65fd891,True,8,replay_only,1.581340369474885,67.1204195918,223.62056641482744,156.50014682302742,16.840131377,5.670185477,16.840131377,91.68,339.15999999999997,247.47999999999996,p-f1a365dfbe74452d,complete
idle_serial,11.305246499,4.56209657,11.305246499,8,180,28,a1127535d65fd891,True,8,kv_only,1.279934901444619,67.1204195918,223.62056641482744,156.50014682302742,11.109618714,4.372259617,11.109618714,92.27,292.58,200.31,p-3471da64d3105f94,complete
idle_serial,10.810758358,4.331331413,10.810758358,8,180,42,efc84a373ea6a4bc,True,8,greedy,0.7875391972594942,67.1204195918,223.62056641482744,156.50014682302742,10.603890049,4.122551807,10.603890049,93.51,216.76,123.24999999999999,p-16a9f6e17e3ec2b3,complete
idle_serial,10.580885333,3.998313571,10.580885333,8,180,42,efc84a373ea6a4bc,True,8,queue_haul,1.719615000133672,67.1204195918,223.62056641482744,156.50014682302742,10.355544106,3.784706475,10.355544106,93.19,362.31,269.12,p-fa9ef191598d5386,complete
idle_serial,12.095749248,6.532800286,12.095749248,8,180,42,efc84a373ea6a4bc,True,8,random,1.2145036529258586,67.1204195918,223.62056641482744,156.50014682302742,11.918392389,6.352570394,11.918392389,93.19,283.26,190.07,p-a6eac4bc30634640,complete
idle_serial,11.177836163,4.334577136,11.177836163,8,180,42,efc84a373ea6a4bc,True,8,kv_only,0.8085615417542914,67.1204195918,223.62056641482744,156.50014682302742,10.916037445,4.096058297,10.916037445,92.82,219.36,126.54000000000002,p-2338002f1ff0c8d5,complete
idle_serial,14.844687973,4.546104347,14.844687973,8,180,42,efc84a373ea6a4bc,True,8,replay_only,1.4998068996409615,67.1204195918,223.62056641482744,156.50014682302742,14.666461157,4.367234509,14.666461157,92.82,327.54,234.72000000000003,p-4c5234c1c26717ad,complete
idle_serial,17.93231658,7.324796697,17.93231658,8,180,18,01c7e5bb98d2c964,True,8,random,1.7561005889073162,67.1204195918,223.62056641482744,156.50014682302742,17.796402578,7.070792318,17.796402578,92.59,367.41999999999996,274.8299999999999,p-f4f72fe08ef234b0,complete
idle_serial,12.162387425,3.809531714,12.162387425,8,180,18,01c7e5bb98d2c964,True,8,greedy,1.6825543320273433,67.1204195918,223.62056641482744,156.50014682302742,11.939526831,3.59241209,11.939526831,93.09,356.41,263.32000000000005,p-22ef549daeeb4744,complete
idle_serial,12.558519797,4.216642905,12.558519797,8,180,18,01c7e5bb98d2c964,True,8,kv_only,1.739678879073995,67.1204195918,223.62056641482744,156.50014682302742,12.327714898,3.995395847,12.327714898,93.19,365.45,272.26,p-4a3da53509bd3388,complete
idle_serial,12.279060472,3.862220455,12.279060472,8,180,18,01c7e5bb98d2c964,True,8,queue_haul,1.7554616118710005,67.1204195918,223.62056641482744,156.50014682302742,12.029590712,3.623774639,12.029590712,93.42,368.15,274.72999999999996,p-aec21070c36dda7b,complete
idle_serial,18.671087345,3.979483269,18.671087345,8,180,18,01c7e5bb98d2c964,True,8,replay_only,1.710988810143406,67.1204195918,223.62056641482744,156.50014682302742,18.53297035,3.843738264,18.53297035,92.27,360.04,267.77000000000004,p-47d50b3621e17db8,complete
idle_serial,14.77418932,6.626844075,14.77418932,8,180,14,d8e4f6239781c86c,True,8,greedy,1.7306054051583075,67.1204195918,223.62056641482744,156.50014682302742,14.492030636,6.311360466,14.492030636,92.49,363.33,270.84,p-62b64a201b3f1732,complete
idle_serial,18.981106697,9.462047054,18.981106697,8,180,14,d8e4f6239781c86c,True,8,random,1.6916278059430305,67.1204195918,223.62056641482744,156.50014682302742,18.653209756,9.32578149,18.653209756,92.59,357.33,264.74,p-28d34ab5f7476507,complete
idle_serial,15.059894167,6.883339569,15.059894167,8,180,14,d8e4f6239781c86c,True,8,queue_haul,1.7252699469050687,67.1204195918,223.62056641482744,156.50014682302742,14.752838686,6.531063027,14.752838686,93.19,363.195,270.005,p-dd59984afd33b490,complete
idle_serial,22.574444622,8.791826642,22.574444622,8,180,14,d8e4f6239781c86c,True,8,replay_only,1.75143605654221,67.1204195918,223.62056641482744,156.50014682302742,22.439901857,8.612925935,22.439901857,92.59,366.69,274.1,p-48b9e50b3f2d4209,complete
idle_serial,15.087701411,6.785954603,15.087701411,8,180,14,d8e4f6239781c86c,True,8,kv_only,1.7451740815863128,67.1204195918,223.62056641482744,156.50014682302742,14.750159219,6.413981122,14.750159219,92.92,366.04,273.12,p-c2f2878a2343c6f3,complete
idle_serial,11.959227443,4.465936654,11.959227443,8,180,19,59f15e7dcba67d26,True,8,queue_haul,1.759614962607055,67.1204195918,223.62056641482744,156.50014682302742,11.567143059,4.129335632,11.567143059,92.49,367.87,275.38,p-7dd54a7a5578a719,complete
idle_serial,12.638416861,5.033797184,12.638416861,8,180,19,59f15e7dcba67d26,True,8,kv_only,0.8119800688985821,67.1204195918,223.62056641482744,156.50014682302742,12.236206821,4.68737487,12.236206821,92.59,219.66500000000002,127.07500000000002,p-ace072e1f0452b27,complete
idle_serial,11.849285927,4.260282897,11.849285927,8,180,19,59f15e7dcba67d26,True,8,greedy,1.6755894823314985,67.1204195918,223.62056641482744,156.50014682302742,11.448779451,3.909454959,11.448779451,92.49,354.72,262.23,p-6e92562ee8477217,complete
idle_serial,13.781496456,6.638063304,13.781496456,8,180,19,59f15e7dcba67d26,True,8,random,1.7399344698885215,67.1204195918,223.62056641482744,156.50014682302742,13.407802854,6.274133344,13.407802854,92.87,365.17,272.3,p-9c6328ac15aa79d8,complete
idle_serial,15.157673722,4.460467592,15.157673722,8,180,19,59f15e7dcba67d26,True,8,replay_only,1.0666443667223315,67.1204195918,223.62056641482744,156.50014682302742,14.976289321,4.324714031,14.976289321,92.27,259.2,166.93,p-0005a05e09dced90,complete
idle_serial,13.434375453,4.384032881,13.434375453,8,180,2,0fb1084b60014542,True,8,queue_haul,1.7334808018217296,67.1204195918,223.62056641482744,156.50014682302742,12.986011263,3.945225066,12.986011263,92.59,363.88,271.28999999999996,p-ec091721634f9d11,complete
idle_serial,14.319897922,5.335193389,14.319897922,8,180,2,0fb1084b60014542,True,8,kv_only,1.755461611871001,67.1204195918,223.62056641482744,156.50014682302742,13.859321069,4.898192165,13.859321069,92.82,367.55,274.73,p-65b348fded9f41ab,complete
idle_serial,15.483873535,8.27527142,15.483873535,8,180,2,0fb1084b60014542,True,8,random,1.762170870752319,67.1204195918,223.62056641482744,156.50014682302742,15.350876974,7.845176434,15.350876974,93.09,368.87,275.78,p-ec7c7e79677e3556,complete
idle_serial,19.178514692,4.510309107,19.178514692,8,180,2,0fb1084b60014542,True,8,replay_only,1.6774105668849992,67.1204195918,223.62056641482744,156.50014682302742,19.002591099,4.332671661,19.002591099,91.95,354.46500000000003,262.51500000000004,p-fb8bcd8a9ef4d16f,complete
idle_serial,12.186570319,3.919615248,12.186570319,8,180,2,0fb1084b60014542,True,8,greedy,1.668113451006601,67.1204195918,223.62056641482744,156.50014682302742,11.985353546,3.72427501,11.985353546,92.49,353.55,261.06,p-ca003197fdf4ccc0,complete
idle_serial,21.175270714,6.623863085,21.175270714,8,180,17,5c7950f38bfa319b,True,8,replay_only,1.7012763591914024,67.1204195918,223.62056641482744,156.50014682302742,21.041734348,6.44712321,21.041734348,92.0,358.25,266.25,p-dd1e17bc551c090d,complete
idle_serial,13.27308699,5.10217532,13.27308699,8,180,17,5c7950f38bfa319b,True,8,queue_haul,1.7071549479255095,67.1204195918,223.62056641482744,156.50014682302742,13.100996501,4.894512553,13.100996501,92.59,359.76,267.16999999999996,p-d212fa0ecc1dc8d4,complete
idle_serial,13.303515991,5.092193141,13.303515991,8,180,17,5c7950f38bfa319b,True,8,greedy,1.7197108466891193,67.1204195918,223.62056641482744,156.50014682302742,13.115646906,4.868428274,13.115646906,92.87,362.005,269.135,p-0236e38913edaec2,complete
idle_serial,13.577287427,5.363388077,13.577287427,8,180,17,5c7950f38bfa319b,True,8,kv_only,1.7648545743048463,67.1204195918,223.62056641482744,156.50014682302742,13.363822363,5.108856575,13.363822363,93.19,369.39,276.2,p-d6f356ac1aa4b8de,complete
idle_serial,16.959522528,9.501030472,16.959522528,8,180,17,5c7950f38bfa319b,True,8,random,1.6657172871204156,67.1204195918,223.62056641482744,156.50014682302742,16.697949007,9.322737909,16.697949007,92.59,353.275,260.68499999999995,p-9aa9016313a541f4,complete
idle_serial,11.729503374,6.950890795,11.729503374,8,180,40,5e053699cf88257a,True,8,random,0.30607000039537346,67.1204195918,223.62056641482744,156.50014682302742,11.458078315,6.731394006,11.458078315,92.82,140.72,47.900000000000006,p-22fc7699ea98a39b,complete
idle_serial,10.810512739,4.057621165,10.810512739,8,180,40,5e053699cf88257a,True,8,queue_haul,1.7288801671602547,67.1204195918,223.62056641482744,156.50014682302742,10.55205437,3.778168947,10.55205437,93.09,363.66,270.57000000000005,p-64d9141959904c8b,complete
idle_serial,14.318945271,4.09368844,14.318945271,8,180,40,5e053699cf88257a,True,8,replay_only,0.31057478850140136,67.1204195918,223.62056641482744,156.50014682302742,14.18460085,3.916626932,14.18460085,92.49,141.095,48.605000000000004,p-5c05b7cc2c17c9f4,complete
idle_serial,11.162859825,4.412306703,11.162859825,8,180,40,5e053699cf88257a,True,8,kv_only,0.30230003588110893,67.1204195918,223.62056641482744,156.50014682302742,10.905180034,4.111695308,10.905180034,92.82,140.13,47.31,p-5c38a7e69f98cb22,complete
idle_serial,11.108676554,4.178471635,11.108676554,8,180,40,5e053699cf88257a,True,8,greedy,1.7132891274741435,67.1204195918,223.62056641482744,156.50014682302742,10.843251398,3.999510447,10.843251398,92.82,360.95,268.13,p-17ed86bd56fe2517,complete
idle_serial,12.564110399,5.399574235,12.564110399,8,180,47,509d39fffa54164a,True,8,greedy,1.723832248573358,67.1204195918,223.62056641482744,156.50014682302742,12.246068517,5.074255361,12.246068517,92.82,362.6,269.78000000000003,p-0b73bcf12ace77bc,complete
idle_serial,12.397665079,5.278272277,12.397665079,8,180,47,509d39fffa54164a,True,8,queue_haul,1.7026182109676657,67.1204195918,223.62056641482744,156.50014682302742,12.066694927,4.959569565,12.066694927,92.82,359.28,266.46,p-ef486155818c75ac,complete
idle_serial,17.351858912,6.375608126,17.351858912,8,180,47,509d39fffa54164a,True,8,replay_only,0.9412770721971285,67.1204195918,223.62056641482744,156.50014682302742,17.175812409,6.195737895,17.175812409,92.59,239.9,147.31,p-a232e675a35eaf3f,complete
idle_serial,14.393195155,7.738820651,14.393195155,8,180,47,509d39fffa54164a,True,8,random,0.6893284267777221,67.1204195918,223.62056641482744,156.50014682302742,14.259045407,7.386159475,14.259045407,92.49,200.37,107.88000000000001,p-88224dffb68995d2,complete
idle_serial,13.269240415,5.869439421,13.269240415,8,180,47,509d39fffa54164a,True,8,kv_only,1.648049572066278,67.1204195918,223.62056641482744,156.50014682302742,12.90140414,5.516217913,12.90140414,92.82,350.74,257.92,p-626b61934822b1e5,complete
idle_serial,16.151290148,6.831764374,16.151290148,8,180,46,ee1dfad8a4ead2b8,True,8,random,1.7264520544222535,67.1204195918,223.62056641482744,156.50014682302742,15.763896661,6.457653774,15.763896661,92.27,362.46,270.19,p-edeb1ca67b0bb9ca,complete
idle_serial,20.293510123,7.528564816,20.293510123,8,180,46,ee1dfad8a4ead2b8,True,8,replay_only,1.7133849740295908,67.1204195918,223.62056641482744,156.50014682302742,20.112726022,7.349150523,20.112726022,92.49,360.635,268.145,p-eb2242a694a0989e,complete
idle_serial,14.45379825,6.235370822,14.45379825,8,180,46,ee1dfad8a4ead2b8,True,8,greedy,1.7301261723810708,67.1204195918,223.62056641482744,156.50014682302742,14.054256337,5.829322288,14.054256337,93.19,363.95500000000004,270.76500000000004,p-26cc1dea5360bf1f,complete
idle_serial,14.753703218,6.434022715,14.753703218,8,180,46,ee1dfad8a4ead2b8,True,8,queue_haul,1.7103817819589058,67.1204195918,223.62056641482744,156.50014682302742,14.306245388,6.025808043,14.306245388,92.82,360.495,267.675,p-85d52d2c3b3b3ac5,complete
idle_serial,14.968520704,6.475837947,14.968520704,8,180,46,ee1dfad8a4ead2b8,True,8,kv_only,1.7443114625872864,67.1204195918,223.62056641482744,156.50014682302742,14.538336559,6.055272443,14.538336559,92.49,365.475,272.985,p-54cb8926df589888,complete
idle_serial,15.94200362,7.249040664,15.94200362,8,180,26,98e03a6627cec7e9,True,8,greedy,1.759614962607055,67.1204195918,223.62056641482744,156.50014682302742,15.495480904,6.807568078,15.495480904,93.09,368.47,275.38,p-ede54da4ab35cb33,complete
idle_serial,22.387373092,9.010005602,22.387373092,8,180,26,98e03a6627cec7e9,True,8,replay_only,1.7346309604870986,67.1204195918,223.62056641482744,156.50014682302742,22.207708127,8.832495006,22.207708127,92.49,363.96000000000004,271.47,p-21cdbbaf35304eff,complete
idle_serial,15.963050535,7.360876102,15.963050535,8,180,26,98e03a6627cec7e9,True,8,queue_haul,1.7564839751291066,67.1204195918,223.62056641482744,156.50014682302742,15.491512512,6.891896794,15.491512512,92.82,367.71000000000004,274.89000000000004,p-e24ffe5866257b55,complete
idle_serial,16.40101005,7.382803791,16.40101005,8,180,26,98e03a6627cec7e9,True,8,kv_only,1.726515952125885,67.1204195918,223.62056641482744,156.50014682302742,15.909097028,6.897092497,15.909097028,92.49,362.69,270.2,p-1a23e1f686948cc0,complete
idle_serial,16.836873123,7.466660149,16.836873123,8,180,26,98e03a6627cec7e9,True,8,random,1.7577938780535545,67.1204195918,223.62056641482744,156.50014682302742,16.664295771,7.320588623,16.664295771,92.59,367.685,275.095,p-3f73facc8bfc3940,complete
idle_serial,10.98611181,4.402983089,10.98611181,8,180,43,7ad3b8c2c6f84fc9,True,8,queue_haul,0.6059419235384815,67.1204195918,223.62056641482744,156.50014682302742,10.816048017,4.194230616,10.816048017,93.19,188.02,94.83000000000001,p-c27bc2e65fc3648c,complete
idle_serial,15.88613832,5.101441133,15.88613832,8,180,43,7ad3b8c2c6f84fc9,True,8,replay_only,1.358880514281463,67.1204195918,223.62056641482744,156.50014682302742,15.751916622,4.919875028,15.751916622,92.27,304.93499999999995,212.66499999999996,p-727d72ed26cc865b,complete
idle_serial,11.398601525,4.715291746,11.398601525,8,180,43,7ad3b8c2c6f84fc9,True,8,greedy,1.7364839938924153,67.1204195918,223.62056641482744,156.50014682302742,11.216250986,4.49316255,11.216250986,92.82,364.58000000000004,271.76000000000005,p-d86cd995f0e75b3e,complete
idle_serial,12.896216345,6.608499565,12.896216345,8,180,43,7ad3b8c2c6f84fc9,True,8,random,0.2965492425542647,67.1204195918,223.62056641482744,156.50014682302742,12.719366238,6.472224531,12.719366238,92.87,139.28,46.41,p-461917de62c9f754,complete
idle_serial,11.229264178,4.577697848,11.229264178,8,180,43,7ad3b8c2c6f84fc9,True,8,kv_only,1.6922667829793467,67.1204195918,223.62056641482744,156.50014682302742,11.023776082,4.339476727,11.023776082,92.82,357.66,264.84000000000003,p-e4bac69870f49f6e,complete
idle_serial,10.529318741,3.824326333,10.529318741,8,180,36,815288bcccd11b06,True,8,greedy,0.7287852587702364,67.1204195918,223.62056641482744,156.50014682302742,10.305892892,3.645476546,10.305892892,93.42,207.47500000000002,114.05500000000002,p-d9eb55dd0f241d20,complete
idle_serial,14.443103865,3.909519181,14.443103865,8,180,36,815288bcccd11b06,True,8,replay_only,1.7168035011738816,67.1204195918,223.62056641482744,156.50014682302742,14.309844392,3.729938336,14.309844392,92.27,360.95,268.68,p-b2518b537eb5cbf6,complete
idle_serial,10.733772296,3.935544469,10.733772296,8,180,36,815288bcccd11b06,True,8,queue_haul,0.34399328750072916,67.1204195918,223.62056641482744,156.50014682302742,10.510011699,3.662050474,10.510011699,92.92,146.755,53.834999999999994,p-1b39dc670c0b4b37,complete
idle_serial,11.609457253,6.678775832,11.609457253,8,180,36,815288bcccd11b06,True,8,random,0.7417564926074515,67.1204195918,223.62056641482744,156.50014682302742,11.332761086,6.444992215,11.332761086,92.59,208.675,116.08500000000001,p-96d8c4a8bd4059c0,complete
idle_serial,10.951216309,4.383171745,10.951216309,8,180,36,815288bcccd11b06,True,8,kv_only,1.677730055403157,67.1204195918,223.62056641482744,156.50014682302742,10.699064821,4.090724652,10.699064821,92.82,355.385,262.565,p-b29f03ef092b6c49,complete
idle_serial,23.543063367,7.732600103,23.543063367,8,180,33,53fe3a866ddaf9bc,True,8,replay_only,1.7886884177594338,67.1204195918,223.62056641482744,156.50014682302742,23.409650984,7.556465266,23.409650984,92.17,372.1,279.93,p-ddf81c20cd42f190,complete
idle_serial,14.402064887,5.696321273,14.402064887,8,180,33,53fe3a866ddaf9bc,True,8,greedy,1.7120750711051431,67.1204195918,223.62056641482744,156.50014682302742,14.108333696,5.377299795,14.108333696,93.29,361.23,267.94,p-15743ef98125846a,complete
idle_serial,14.895968645,6.090227491,14.895968645,8,180,33,53fe3a866ddaf9bc,True,8,queue_haul,1.7744711787014027,67.1204195918,223.62056641482744,156.50014682302742,14.581017465,5.761736295,14.581017465,93.465,371.17,277.70500000000004,p-03d53f097d933f84,complete
idle_serial,21.380270846,13.830884785,21.380270846,8,180,33,53fe3a866ddaf9bc,True,8,random,1.7506692840986307,67.1204195918,223.62056641482744,156.50014682302742,21.020270346,13.697540145,21.020270346,92.49,366.47,273.98,p-bba2bd0232a6092f,complete
idle_serial,15.267531055,6.380869712,15.267531055,8,180,33,53fe3a866ddaf9bc,True,8,kv_only,1.7402539584066796,67.1204195918,223.62056641482744,156.50014682302742,14.937603989,6.011374015,14.937603989,92.82,365.17,272.35,p-0929fceda9144c16,complete
idle_serial,16.84034285,5.818814835,16.84034285,8,180,15,988f4d29812117b8,True,8,random,1.5844713569528337,67.1204195918,223.62056641482744,156.50014682302742,16.664037386,5.683336538,16.664037386,92.49,340.46,247.96999999999997,p-85ab544ed0ec5346,complete
idle_serial,13.97205806,5.774512416,13.97205806,8,180,15,988f4d29812117b8,True,8,greedy,1.6644393330477838,67.1204195918,223.62056641482744,156.50014682302742,13.576486087,5.437765138,13.576486087,93.09,353.57500000000005,260.485,p-0571e6d9fdefed7a,complete
idle_serial,13.809742635,5.802136105,13.809742635,8,180,15,988f4d29812117b8,True,8,kv_only,1.742362582626522,67.1204195918,223.62056641482744,156.50014682302742,13.388796274,5.445668853,13.388796274,93.09,365.77,272.67999999999995,p-779f03de9647a5ec,complete
idle_serial,18.441822023,5.84255131,18.441822023,8,180,15,988f4d29812117b8,True,8,replay_only,1.6907332380921882,67.1204195918,223.62056641482744,156.50014682302742,18.263925448,5.708674296,18.263925448,92.27,356.87,264.6,p-e0b537784ee66ee8,complete
idle_serial,14.650156429,6.267709145,14.650156429,8,180,15,988f4d29812117b8,True,8,queue_haul,1.6839600815072384,67.1204195918,223.62056641482744,156.50014682302742,14.220457146,5.882843182,14.220457146,92.27,355.81,263.54,p-c2564bb5967bce3d,complete
idle_serial,20.552423606,6.343151034,20.552423606,8,180,37,0d0b2a4c74b96485,True,8,replay_only,1.7423625826265223,67.1204195918,223.62056641482744,156.50014682302742,20.417530719,6.208911858,20.417530719,92.17,364.85,272.68,p-74430c0b68b7a119,complete
idle_serial,16.778996886,7.56167136,16.778996886,8,180,37,0d0b2a4c74b96485,True,8,random,1.7693274135590582,67.1204195918,223.62056641482744,156.50014682302742,16.599319008,7.111170082,16.599319008,92.49,369.39,276.9,p-2ceb95da17b076e5,complete
idle_serial,14.404025038,5.584205934,14.404025038,8,180,37,0d0b2a4c74b96485,True,8,greedy,1.7388482089267843,67.1204195918,223.62056641482744,156.50014682302742,13.982247853,5.151076222,13.982247853,92.59,364.72,272.13,p-e4d18f8a622b757e,complete
idle_serial,13.660525876,4.997725173,13.660525876,8,180,37,0d0b2a4c74b96485,True,8,queue_haul,1.718017557542882,67.1204195918,223.62056641482744,156.50014682302742,13.498087462,4.850626238,13.498087462,92.53999999999999,361.40999999999997,268.87,p-399f0f82d53fb6c0,complete
idle_serial,12.971109896,4.785586155,12.971109896,8,180,37,0d0b2a4c74b96485,True,8,kv_only,1.7105415262179842,67.1204195918,223.62056641482744,156.50014682302742,12.823300031,4.631828555,12.823300031,93.09,360.78999999999996,267.69999999999993,p-973538f082f8ca4d,complete
idle_serial,19.088703464,6.672905237,19.088703464,8,180,49,3d98d6edb4413157,True,8,replay_only,1.710988810143406,67.1204195918,223.62056641482744,156.50014682302742,18.954862125,6.493304303,18.954862125,92.27,360.04,267.77000000000004,p-bbf9961f128ee8d2,complete
idle_serial,12.29996588,5.111938686,12.29996588,8,180,49,3d98d6edb4413157,True,8,greedy,1.6933530439410835,67.1204195918,223.62056641482744,156.50014682302742,12.119417991,4.895126002,12.119417991,92.92,357.93,265.01,p-90b4c7254dc9a11e,complete
idle_serial,12.557903641,5.247695981,12.557903641,8,180,49,3d98d6edb4413157,True,8,queue_haul,1.7214680335389887,67.1204195918,223.62056641482744,156.50014682302742,12.367993669,4.999299808,12.367993669,93.19,362.6,269.41,p-fb07bbaea304126b,complete
idle_serial,12.492717036,5.205909579,12.492717036,8,180,49,3d98d6edb4413157,True,8,kv_only,1.5672189769723015,67.1204195918,223.62056641482744,156.50014682302742,12.284409253,4.943713522,12.284409253,93.09,338.36,245.27,p-4c0bd17734b60e93,complete
idle_serial,14.299241211,6.031531815,14.299241211,8,180,49,3d98d6edb4413157,True,8,random,1.6825543320273428,67.1204195918,223.62056641482744,156.50014682302742,14.119982521,5.819661947,14.119982521,92.82,356.14,263.32,p-2fdd10013b2cf557,complete
idle_serial,14.785281243,4.470684451,14.785281243,8,180,10,72a22bf012d5b3c1,True,8,replay_only,1.3709891291196519,67.1204195918,223.62056641482744,156.50014682302742,14.650110903,4.336777659,14.650110903,92.82,307.38,214.56,p-d6b254875defbf8a,complete
idle_serial,11.482743075,4.548758273,11.482743075,8,180,10,72a22bf012d5b3c1,True,8,kv_only,0.2925875849291054,67.1204195918,223.62056641482744,156.50014682302742,11.233452132,4.315618682,11.233452132,93.42,139.21,45.790000000000006,p-d7b225c8b9692e82,complete
idle_serial,11.35805062,4.368319096,11.35805062,8,180,10,72a22bf012d5b3c1,True,8,greedy,1.5396151690034492,67.1204195918,223.62056641482744,156.50014682302742,11.103539714,4.126168814,11.103539714,92.92,333.87,240.95,p-f5e67f69a2af71bd,complete
idle_serial,11.455591287,4.370048139,11.455591287,8,180,10,72a22bf012d5b3c1,True,8,queue_haul,1.730988791380097,67.1204195918,223.62056641482744,156.50014682302742,11.169284419,4.114472761,11.169284419,93.09,363.99,270.9,p-02ae1395fd469f29,complete
