connection_id,route,key_hash,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
2d960f2fc68371b6,api,,5896401264407261,5896401271542520,0,0
7028607e6497f21d,kv,c8eb8692722ae09590227507b1e7c20796f0c0f70c6c9d387ba2ddef6a03b600,5896409056277451,5896409058919584,186,36
0fec31b65e9cbcdd,kv,7fce424de3654453d08f89883c8b9ce42bd4377cc32cafaccb12b90889cce076,5896409059440059,5896409061478848,186,36
0216dbe732bb77ed,kv,9b7d79f9c6e7b9655f3f9311ca93ea1fab64ae4d1367bb7c5c36890d5fb5c25f,5896409062014852,5896409062746555,186,36
0a542e68dfe695d8,kv,306354b8704559097c2a2fabaa0ccd73750185cd1fd686b016a1f527681808b6,5896409063222350,5896409064255850,186,36
e230eeec5db635e9,kv,fe2ce174c128821bc90d7f8f93884fc32726284acd43e2d198c2602987c8e242,5896409064673355,5896409065189030,186,36
2711584217ff808c,kv,6cf4a2f3ba46179846560529c57a1e74f1d66afe23c8f6e2ac3bdf6c49a2d154,5896409065616886,5896409067187230,186,36
d61d539dfa17f330,kv,07df15b0d50bc37c434eeafd67fe57290fbb8010901dba35228e084b3595bbf9,5896409067591706,5896409068094971,186,36
1f6ed55570b04d46,kv,83e8b920aba98c326511269155ba24d9872a7f22797b0adb83a232b493255be7,5896409068494446,5896409070227179,186,36
3807efb8708dccde,kv,70c47cdc5756e65635b8a6ebb925382d000afeb117b74ff082cc1ae2c2ca5862,5896409070620435,5896409071098250,186,36
ce5608bd4e0f37cd,kv,421c892ec4e2fbc923c300607b4e4b04988d8a48724af08cc06310f00859ddb7,5896409071491566,5896409073155719,186,36
7cfa1d8f9975ff1b,kv,e34a86936d6de81bae2309aa97bf9cc20f8610eb03d62a20910a63d584e39a6b,5896409073529385,5896409074330287,186,36
773073a740b60080,kv,9adff130d1d5087ee328b6eac85c7c6acf6dd77d0987f4f7a2a2552bcc39ec9f,5896409074639514,5896409075849231,186,36
d93c743d0b07f8ee,kv,090e44550efe020f58c07fae436b1f6d6d547e7ea5f8134ce5d490ea38e704bf,5896409076154148,5896409076642233,186,36
c97dfe20a36e5f4f,kv,a30a7b2f9db23305ca5399867d62a497f64b3aa50255cd615e27db624445ba2c,5896409076926090,5896409078603413,186,36
c67ff80da184fb01,kv,414b9ca19a803b42c7382dbcd49c2eb0bbebed6f698576171fbb6120d5daea62,5896409078941820,5896409079438345,186,36
60986fbc62ee28e4,kv,6c65a5d0c2fbb611d4599fbd330cbfad071775d3b28d13f4c76ceb6462319fac,5896409079731632,5896409080217317,186,36
81aa5822f52b652b,kv,0fe7b6c7f6ff64bda10891cfe96464887b3084907f9f8511cf3ad3ea5dcbf208,5896409080525544,5896409081632522,186,36
786b920dcd14d794,kv,0a836bf7b75b1f66d328b21acab279fed31c21db4cac35b02e7c4eefdaf85eca,5896409081917019,5896409082402195,186,36
35da35e963cf67cf,kv,19e66c20cbb0840f4b79834cc5dd1f1162c088147756f0668f4706175ab53100,5896409082683882,5896409084463613,186,36
4a5d41de426ab047,kv,04195b11823938ba62b27ae6d1b6bd37e5e18b91239a80c44b841f981a07891d,5896409084749701,5896409085220566,186,36
4aab272f5c00c4b3,kv,a512367eb6c2d8fbc41aa5fe5421732daa20badc9d5feed6caae0647d1ad4d33,5896409085506813,5896409085970768,186,36
c2a49a463c133a7d,kv,e6bb0fccb0f24ea99509a0cc02950696fb58fee292d61bee33079beedb949192,5896409086296335,5896409087500133,186,36
50fa097ffa187b16,kv,f2575e16049ed87659a341bced5d5c0cfffe3c0582c3fdb6a0d80303262d0d0a,5896409087813059,5896409088314644,186,36
c54bcd153a1fbda3,kv,855d6c9d866211dd69b37b72793d3de79161f4b504f6c09aa505418edd7c34ff,5896409088607881,5896409090239465,186,36
10dadd93ef8cf598,kv,6069b9ff16b552ed501d6e4bcc3d07058ba92d7bfa7f7f4980f95b06ca8c412f,5896409090532962,5896409091071716,186,36
7bb94245525f3507,kv,38203907a4f0d13b221a593410c022f726068f9e72bcc2714843f24f85129f56,5896409091363373,5896409093142485,186,36
adaa5fccb85d8200,kv,704ca3c6de39463d1bc1c255f8014d4d4a110dc18fffc900f83d35d495e47658,5896409093447352,5896409093934027,186,36
2e301b6a9b8dfd7b,kv,d64654809682b4546a1ad59fab12239ecd1557046fbe8af6d159d5c3107cefc1,5896409094254384,5896409095916227,186,36
e513691fd7fc745d,kv,c3c9f7f5e32e2836819ad2040de5a9d26efe78b10b1cdca6d156040ceda7527e,5896409096231803,5896409096702299,186,36
4985649511d4cbb6,kv,1c20f350d32b1c4cbba3631d5ab1e9b04789b7fd14f5542a70076824bfd92b1f,5896409097019505,5896409097486141,186,36
c570c3dcf639af40,kv,d937f83eb7732536e3a1dd80590471b576b74231141f19081fc04a1f6a08530c,5896409097837907,5896409098985835,186,36
c9ee6c759f1ebfc7,kv,4fe9a0a21efe46b387d1b007d2a27c93d2a004014eaf36c005599a6fd3b89d07,5896409099324492,5896409099794887,186,36
80e844f2c5e51fdf,kv,553cc049abdacf5327b271d60757f6e453968aaa160ef4effdd2518cdce1d2cc,5896409100096764,5896409100561479,186,36
b72c1d5d5894c0e5,kv,21465eae872b6eefa92e6a3eb279b151afe5bcd825d0e45249e893c89c183943,5896409100865666,5896409102281672,186,36
d1a608a9533af1fe,kv,aab3042fc7979164d82638590aef1c8d37b81dab2c76bc59098bfde68c2fe510,5896409102563809,5896409103049364,186,36
68672fbf531315a7,kv,923df4271fa58b128e1f782e160c48ae5b9b66a8af3390dbb75c1ab9930c07ad,5896409103362831,5896409104900075,186,36
e8b3b43f20e3fbf1,kv,5908fbc54b2978db3a93c8c9178e0099e2060b75b406dae9194fd550c5215c34,5896409105210772,5896409105703997,186,36
c6dae2eed9104e23,kv,9be661d75e91c66bdc23d3839ecb1133b45c30ddfa84315a9557a4476db934f9,5896409106016524,5896409107784486,186,36
ffd2f987f303dcca,kv,59800898c43581681f66d6aaf09d8a79ad5fd57e4044fb81d687efda29b11d5b,5896409108109922,5896409108588487,186,36
bc4d4e81646aa7af,kv,5a22cfcdf1dacaaa71f82ca3c60acf3a5b6f748e01b4cb05c845c6de1ec7f6fc,5896409108892784,5896409110881094,186,36
1933a01b15cc743c,kv,4bdffe2586da2f0727e34ecfd3a685ea9328f338ea37b86dee5b8f6732ca7473,5896409111144261,5896409112276940,186,36
93e9896f19019d0d,kv,b8abb4871925a0f1fa2237b241110dd0e365f5f02330ff50ea0d6ea73f41c6fb,5896409112590927,5896409113710795,186,36
3aebc72ceb1b42d0,kv,b413d099e15787378349192b0ed47423f40f30f3a012094c8b9a4723095e89d2,5896409114025672,5896409114502837,186,36
a30a27d9e5931132,kv,f8584a1298c7aed5e2f2682d05d118024d1e6e0062db74bc23ad7a70b757f7e8,5896409114794574,5896409116419448,186,36
68c90777f65e9aa1,kv,4b4cb6fc84f9f03bc959a82111fb8bdb6c7d8ff98f3c78d2bf9eee889585e0d8,5896409116705885,5896409117189440,186,36
6c05ed334b0d9416,kv,b1b48a6de38f514c4083056a3eb2a945c07ba23cdecb37fe915538c25f109367,5896409117477127,5896409119739234,186,36
a57f87085f824650,kv,78f6c82fecb24e4e4ae4fac98ea1765f96edfd4063670cda50a927bd4dc4fe02,5896409119789293,5896409120365287,186,36
8612978e3dfd6708,kv,9269e02fd85009bd8622a9531fed40b7384176691b5bcaaaeafcdfc4f3f12fd5,5896409120679544,5896409122308617,186,36
acf54f6efe6b17ca,kv,60f6d4ebef77790aa0193861299fe67139b2e6179bcf85a144226450417d13f8,5896409122617474,5896409122996280,186,36
340e87013331edee,kv,4143621234bfd653f6031cd0e81b657978ffe3030074fc96ed7481ed05674fe1,5896409123325667,5896409123714303,186,36
871277eef6fbf716,kv,45f8eb91de65fcaee5d22f0127587df473c3372f6bf645a15f5355974a65bc07,5896409124030050,5896409125338457,186,36
b5daf1c803db3b63,kv,9759e23f4de189f8b0c269e5e1360a387a2b07291d22db2c44daa7b72124f644,5896409125643763,5896409125995660,186,36
f92700d5d14e3b43,kv,88c3ba623ba78a0c5fae063aa888f2e1d121b72bf23a70c62fd786f2f9cf2c83,5896409126295247,5896409126685853,186,36
b4e617ce14905195,kv,dab1539eeeec4a162eb4516f3a103d79ee8676f9c7231d45ea4f8c77e908e454,5896409126968470,5896409128554934,186,36
0f40ba9258b8329b,kv,beb4eb588b07b3444d541c64db3f223f49e40f3bcb53f301eab81e8bf692ae50,5896409128855631,5896409129254567,186,36
4041a1b3eac29c07,kv,44834eaa54a1915f154a41c4d4161db6ee13e99254c7173ed9f8182076813298,5896409129524384,5896409129910820,186,36
4562071e6fc49dbb,kv,c901e368ea779110c2f0b5bbb8ed32997df86baeaf6a288d318c0755a85c5b05,5896409130254396,5896409131429694,186,36
