connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
bf908c8bafcf4441,kv,5557371536217510,5557371536854065,0,0
394e9716c1adceff,api,5557371536402449,5557371536886425,0,0
373f9962720e1e9c,api,5557386306315307,5557391352224680,29448,21065
01a2ff9b284c92a5,api,5557386305741172,5557391607535035,22395,24744
7a1ab24e532c5ef1,api,5557393492975426,5557396791471776,31742,9092
bfdcfc2529509af4,api,5557393919108254,5557397377188884,7242,15940
4be0153ff233af6d,api,5557398932273292,5557400546958534,22363,20824
78864261167ffea1,api,5557400548272092,5557401530681367,29416,12772
57fa94c3ef543e90,api,5557401532378402,5557402498532541,31710,12531
f78eea94e6476e0e,api,5557402499745330,5557404588463406,7210,27423
