timestamp,index,power_w,util_gpu,memory_mib
2026/07/14 15:19:36.951, 0, 88.79, 0, 75261
2026/07/14 15:19:36.953, 1, 87.18, 0, 74057
2026/07/14 15:19:37.203, 0, 396.29, 64, 75261
2026/07/14 15:19:37.203, 1, 86.31, 0, 74057
2026/07/14 15:19:37.453, 0, 382.12, 100, 75261
2026/07/14 15:19:37.453, 1, 86.31, 0, 74057
2026/07/14 15:19:37.704, 0, 366.21, 100, 75261
2026/07/14 15:19:37.704, 1, 86.31, 0, 74057
2026/07/14 15:19:37.954, 0, 358.67, 94, 75261
2026/07/14 15:19:37.954, 1, 86.31, 0, 74057
2026/07/14 15:19:38.204, 0, 342.33, 100, 75261
2026/07/14 15:19:38.204, 1, 85.99, 0, 74057
2026/07/14 15:19:38.454, 0, 331.85, 100, 75261
2026/07/14 15:19:38.454, 1, 85.67, 0, 74057
2026/07/14 15:19:38.705, 0, 364.03, 100, 75261
2026/07/14 15:19:38.705, 1, 85.67, 0, 74057
2026/07/14 15:19:38.955, 0, 339.98, 100, 75261
2026/07/14 15:19:38.955, 1, 85.39, 0, 74057
2026/07/14 15:19:39.205, 0, 380.33, 100, 75261
2026/07/14 15:19:39.205, 1, 85.67, 0, 74057
2026/07/14 15:19:39.455, 0, 367.93, 100, 75261
2026/07/14 15:19:39.455, 1, 85.39, 0, 74057
2026/07/14 15:19:39.706, 0, 145.24, 84, 75261
2026/07/14 15:19:39.706, 1, 85.39, 0, 74057
2026/07/14 15:19:39.956, 0, 145.24, 36, 75261
2026/07/14 15:19:39.956, 1, 85.48, 0, 74057
2026/07/14 15:19:40.206, 0, 139.82, 37, 75261
2026/07/14 15:19:40.206, 1, 85.48, 0, 74057
2026/07/14 15:19:40.456, 0, 140.69, 37, 75261
2026/07/14 15:19:40.456, 1, 85.48, 0, 74057
2026/07/14 15:19:40.706, 0, 146.76, 37, 75261
2026/07/14 15:19:40.707, 1, 85.16, 0, 74057
2026/07/14 15:19:40.957, 0, 137.38, 37, 75261
2026/07/14 15:19:40.957, 1, 85.07, 0, 74057
2026/07/14 15:19:41.207, 0, 144.33, 37, 75261
2026/07/14 15:19:41.207, 1, 85.16, 0, 74057
2026/07/14 15:19:41.457, 0, 144.05, 37, 75261
2026/07/14 15:19:41.457, 1, 84.89, 0, 74057
2026/07/14 15:19:41.707, 0, 102.67, 37, 75261
2026/07/14 15:19:41.708, 1, 85.16, 0, 74057
2026/07/14 15:19:41.958, 0, 138.30, 36, 75261
2026/07/14 15:19:41.958, 1, 84.80, 0, 74057
2026/07/14 15:19:42.208, 0, 140.09, 37, 75261
2026/07/14 15:19:42.208, 1, 84.89, 0, 74057
2026/07/14 15:19:42.458, 0, 138.57, 37, 75261
2026/07/14 15:19:42.458, 1, 84.89, 0, 74057
2026/07/14 15:19:42.708, 0, 146.44, 36, 75261
2026/07/14 15:19:42.709, 1, 84.89, 0, 74057
2026/07/14 15:19:42.959, 0, 398.08, 30, 75261
2026/07/14 15:19:42.959, 1, 84.80, 0, 74057
2026/07/14 15:19:43.209, 0, 398.68, 100, 75261
2026/07/14 15:19:43.209, 1, 84.89, 0, 74057
2026/07/14 15:19:43.459, 0, 367.66, 100, 75261
2026/07/14 15:19:43.459, 1, 84.80, 0, 74057
2026/07/14 15:19:43.709, 0, 289.59, 100, 75261
2026/07/14 15:19:43.710, 1, 84.80, 0, 74057
2026/07/14 15:19:43.960, 0, 359.49, 75, 75261
2026/07/14 15:19:43.960, 1, 84.80, 0, 74057
2026/07/14 15:19:44.210, 0, 388.12, 100, 75261
2026/07/14 15:19:44.210, 1, 84.80, 0, 74057
2026/07/14 15:19:44.460, 0, 397.48, 100, 75261
2026/07/14 15:19:44.460, 1, 84.48, 0, 74057
2026/07/14 15:19:44.710, 0, 358.89, 100, 75261
2026/07/14 15:19:44.710, 1, 84.48, 0, 74057
2026/07/14 15:19:44.961, 0, 347.48, 100, 75261
2026/07/14 15:19:44.961, 1, 84.48, 0, 74057
2026/07/14 15:19:45.211, 0, 379.08, 100, 75261
2026/07/14 15:19:45.211, 1, 84.48, 0, 74057
2026/07/14 15:19:45.461, 0, 344.48, 99, 75261
2026/07/14 15:19:45.461, 1, 84.48, 0, 74057
2026/07/14 15:19:45.711, 0, 351.96, 92, 75261
2026/07/14 15:19:45.711, 1, 84.48, 0, 74057
2026/07/14 15:19:45.962, 0, 112.92, 100, 75261
2026/07/14 15:19:45.962, 1, 84.56, 0, 74057
2026/07/14 15:19:46.212, 0, 144.33, 35, 75261
2026/07/14 15:19:46.212, 1, 84.56, 0, 74057
2026/07/14 15:19:46.462, 0, 150.99, 38, 75261
2026/07/14 15:19:46.462, 1, 84.56, 0, 74057
2026/07/14 15:19:46.712, 0, 362.52, 38, 75261
2026/07/14 15:19:46.712, 1, 84.56, 0, 74057
2026/07/14 15:19:46.963, 0, 369.18, 79, 75261
2026/07/14 15:19:46.963, 1, 84.29, 0, 74057
2026/07/14 15:19:47.213, 0, 384.55, 100, 75261
2026/07/14 15:19:47.213, 1, 84.20, 0, 74057
2026/07/14 15:19:47.463, 0, 386.34, 100, 75261
2026/07/14 15:19:47.463, 1, 84.48, 0, 74057
2026/07/14 15:19:47.713, 0, 408.31, 96, 75261
2026/07/14 15:19:47.713, 1, 84.29, 0, 74057
2026/07/14 15:19:47.963, 0, 363.71, 100, 75261
2026/07/14 15:19:47.964, 1, 84.20, 0, 74057
2026/07/14 15:19:48.214, 0, 342.10, 100, 75261
2026/07/14 15:19:48.214, 1, 84.20, 0, 74057
2026/07/14 15:19:48.464, 0, 339.30, 100, 75261
2026/07/14 15:19:48.464, 1, 84.20, 0, 74057
2026/07/14 15:19:48.714, 0, 421.30, 100, 75261
2026/07/14 15:19:48.714, 1, 84.20, 0, 74057
2026/07/14 15:19:48.964, 0, 366.74, 100, 75261
2026/07/14 15:19:48.965, 1, 84.20, 0, 74057
2026/07/14 15:19:49.215, 0, 344.20, 100, 75261
2026/07/14 15:19:49.215, 1, 84.20, 0, 74057
2026/07/14 15:19:49.465, 0, 351.47, 93, 75261
2026/07/14 15:19:49.465, 1, 84.20, 0, 74057
2026/07/14 15:19:49.715, 0, 137.38, 71, 75261
2026/07/14 15:19:49.715, 1, 84.29, 0, 74057
2026/07/14 15:19:49.965, 0, 142.95, 33, 75261
2026/07/14 15:19:49.966, 1, 84.29, 0, 74057
2026/07/14 15:19:50.216, 0, 144.05, 37, 75261
2026/07/14 15:19:50.216, 1, 83.96, 0, 74057
2026/07/14 15:19:50.466, 0, 142.80, 37, 75261
2026/07/14 15:19:50.466, 1, 84.29, 0, 74057
2026/07/14 15:19:50.716, 0, 143.28, 38, 75261
2026/07/14 15:19:50.716, 1, 84.29, 0, 74057
2026/07/14 15:19:50.966, 0, 146.44, 37, 75261
2026/07/14 15:19:50.967, 1, 83.96, 0, 74057
2026/07/14 15:19:51.217, 0, 139.17, 37, 75261
2026/07/14 15:19:51.217, 1, 84.29, 0, 74057
2026/07/14 15:19:51.467, 0, 141.62, 37, 75261
2026/07/14 15:19:51.467, 1, 83.96, 0, 74057
2026/07/14 15:19:51.717, 0, 139.82, 37, 75261
2026/07/14 15:19:51.717, 1, 83.96, 0, 74057
2026/07/14 15:19:51.968, 0, 381.19, 69, 75261
2026/07/14 15:19:51.968, 1, 83.88, 0, 74057
2026/07/14 15:19:52.218, 0, 376.17, 100, 75261
2026/07/14 15:19:52.218, 1, 83.88, 0, 74057
2026/07/14 15:19:52.468, 0, 364.96, 100, 75261
2026/07/14 15:19:52.468, 1, 83.88, 0, 74057
2026/07/14 15:19:52.718, 0, 339.65, 96, 75261
2026/07/14 15:19:52.718, 1, 83.88, 0, 74057
2026/07/14 15:19:52.968, 0, 366.74, 100, 75261
2026/07/14 15:19:52.969, 1, 83.88, 0, 74057
2026/07/14 15:19:53.219, 0, 364.09, 100, 75261
2026/07/14 15:19:53.219, 1, 83.88, 0, 74057
2026/07/14 15:19:53.469, 0, 349.35, 100, 75261
2026/07/14 15:19:53.469, 1, 83.88, 0, 74057
2026/07/14 15:19:53.720, 0, 383.63, 100, 75261
2026/07/14 15:19:53.720, 1, 83.88, 0, 74057
2026/07/14 15:19:53.970, 0, 359.27, 100, 75261
2026/07/14 15:19:53.970, 1, 83.88, 0, 74057
2026/07/14 15:19:54.220, 0, 369.45, 100, 75261
2026/07/14 15:19:54.220, 1, 83.88, 0, 74057
2026/07/14 15:19:54.470, 0, 310.07, 92, 75261
2026/07/14 15:19:54.470, 1, 83.88, 0, 74057
2026/07/14 15:19:54.721, 0, 359.27, 100, 75261
2026/07/14 15:19:54.721, 1, 83.88, 0, 74057
2026/07/14 15:19:54.971, 0, 394.27, 100, 75261
2026/07/14 15:19:54.971, 1, 83.56, 0, 74057
2026/07/14 15:19:55.221, 0, 345.96, 100, 75261
2026/07/14 15:19:55.221, 1, 83.88, 0, 74057
2026/07/14 15:19:55.471, 0, 350.18, 100, 75261
2026/07/14 15:19:55.471, 1, 83.88, 0, 74057
2026/07/14 15:19:55.721, 0, 391.15, 100, 75261
2026/07/14 15:19:55.722, 1, 83.88, 0, 74057
2026/07/14 15:19:55.972, 0, 416.48, 100, 75261
2026/07/14 15:19:55.972, 1, 83.88, 0, 74057
2026/07/14 15:19:56.222, 0, 373.67, 100, 75261
2026/07/14 15:19:56.222, 1, 83.56, 0, 74057
2026/07/14 15:19:56.472, 0, 151.27, 91, 75261
2026/07/14 15:19:56.472, 1, 83.96, 0, 74057
2026/07/14 15:19:56.722, 0, 368.26, 26, 75261
2026/07/14 15:19:56.723, 1, 83.56, 0, 74057
2026/07/14 15:19:56.973, 0, 364.96, 100, 75261
2026/07/14 15:19:56.973, 1, 83.88, 0, 74057
2026/07/14 15:19:57.223, 0, 378.81, 100, 75261
2026/07/14 15:19:57.223, 1, 83.56, 0, 74057
2026/07/14 15:19:57.473, 0, 390.88, 100, 75261
2026/07/14 15:19:57.473, 1, 83.56, 0, 74057
2026/07/14 15:19:57.723, 0, 408.31, 100, 75261
2026/07/14 15:19:57.724, 1, 83.88, 0, 74057
2026/07/14 15:19:57.974, 0, 384.55, 100, 75261
2026/07/14 15:19:57.974, 1, 83.56, 0, 74057
2026/07/14 15:19:58.224, 0, 368.26, 100, 75261
2026/07/14 15:19:58.224, 1, 83.64, 0, 74057
2026/07/14 15:19:58.474, 0, 340.25, 100, 75261
2026/07/14 15:19:58.474, 1, 83.56, 0, 74057
2026/07/14 15:19:58.724, 0, 369.78, 100, 75261
2026/07/14 15:19:58.725, 1, 83.88, 0, 74057
2026/07/14 15:19:58.975, 0, 367.66, 100, 75261
2026/07/14 15:19:58.975, 1, 83.56, 0, 74057
2026/07/14 15:19:59.225, 0, 346.23, 100, 75261
2026/07/14 15:19:59.225, 1, 83.56, 0, 74057
2026/07/14 15:19:59.475, 0, 337.52, 93, 75261
2026/07/14 15:19:59.475, 1, 83.56, 0, 74057
2026/07/14 15:19:59.725, 0, 380.60, 100, 75261
2026/07/14 15:19:59.726, 1, 83.56, 0, 74057
2026/07/14 15:19:59.976, 0, 343.52, 100, 75261
2026/07/14 15:19:59.976, 1, 83.56, 0, 74057
2026/07/14 15:20:00.226, 0, 342.01, 100, 75261
2026/07/14 15:20:00.226, 1, 83.56, 0, 74057
2026/07/14 15:20:00.476, 0, 386.93, 100, 75261
2026/07/14 15:20:00.476, 1, 83.56, 0, 74057
2026/07/14 15:20:00.726, 0, 345.04, 100, 75261
2026/07/14 15:20:00.727, 1, 83.56, 0, 74057
2026/07/14 15:20:00.977, 0, 343.52, 100, 75261
2026/07/14 15:20:00.977, 1, 83.56, 0, 74057
2026/07/14 15:20:01.227, 0, 357.71, 100, 75261
2026/07/14 15:20:01.227, 1, 83.56, 0, 74057
2026/07/14 15:20:01.477, 0, 117.75, 100, 75261
2026/07/14 15:20:01.477, 1, 83.56, 0, 74057
2026/07/14 15:20:01.727, 0, 152.18, 39, 75261
2026/07/14 15:20:01.728, 1, 83.37, 0, 74057
2026/07/14 15:20:01.978, 0, 144.65, 40, 75261
2026/07/14 15:20:01.978, 1, 83.64, 0, 74057
2026/07/14 15:20:02.228, 0, 363.44, 82, 75261
2026/07/14 15:20:02.228, 1, 83.56, 0, 74057
