connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
0c1eb9c447193bcc,kv,5556945724980160,5556945726285578,0,0
617bda49657bd1ea,api,5556945725369366,5556945726336288,0,0
0343afb6ad37516b,api,5556963498561260,5556969517915684,43412,25271
977e83000f12895d,api,5556970673213350,5556974346896847,29448,21065
294f67b4e0db8327,api,5556975640274518,5556978213487413,25919,12077
11d580aff3285041,api,5556979330288271,5556981810302353,27620,8389
f10c2a3148dc05ee,api,5556983013779419,5556983954450261,43380,11828
4d14bc4019b5425c,api,5556983956294573,5556984937340988,29416,12772
d279bde543d54f74,api,5556984938955952,5556985846410341,25887,11828
bff3ffef8b98f083,api,5556985847940836,5556987775826642,27588,25035
