phase,gpu,samples,power_mean_w
baseline,0,240,295.71454166666666
baseline,1,240,86.419625
drain,0,165,264.3064242424242
drain,1,165,213.27945454545454
post,0,238,115.02436974789917
post,1,238,305.91172268907565
