phase,route,direction,bytes,window_s,bytes_per_s,target_bytes_per_s,target_ratio,ok
baseline,api,client_to_target,0,0.0,0.0,125000000.0,0.0,1
baseline,kv,target_to_client,0,0.0,0.0,125000000.0,0.0,1
drain,api,client_to_target,466398,39.62581706047058,11770.053833546397,125000000.0,9.416043066837117e-05,1
drain,kv,target_to_client,1440,40.03501105308533,35.96851760801563,125000000.0,2.8774814086412506e-07,1
post,api,client_to_target,1226074,59.553470849990845,20587.784095545936,125000000.0,0.00016470227276436749,1
post,kv,target_to_client,3780,59.67028021812439,63.34811879854142,125000000.0,5.067849503883314e-07,1
