connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
09b61437f31b4fd8,kv,5577292434556687,5577292435792965,0,0
b8c4c645efcf579a,api,5577292434894354,5577292435866134,0,0
77056e783ce01ddb,api,5577308158656828,5577315418050605,43412,14264
38a33dd18fde5954,api,5577308158413621,5577317192095460,29448,21065
13d3678d82410455,api,5577317266604997,5577320644518667,31742,13509
4e4f739d00fddd17,api,5577315487949515,5577321032491686,22395,24744
81933aa1c31f4b0a,api,5577321104975277,5577322098294959,29416,12772
7539711c8a5743c8,api,5577322100223947,5577323005069643,43380,11583
b8866d199c529a0e,api,5577323006362438,5577324590994856,22363,20824
7ee270cc812dbdef,api,5577324592946293,5577325562779527,31710,12531
