scenario_id,workload,seed,sessions,target_fraction,source_instances,max_source_width,solver,feasible,initial_source_power_w,minimum_awake_source_power_w,requested_shed_w,selected_shed_w,validated_shed_w,expected_source_power_at_deadline_w,unmet_shed_w,shortfall_w,migration_work_s,lp_chord_work_lower_bound_s,work_gap_to_lp_percent,target_overshoot_percent,moves,replay_moves,kv_moves,solve_s,planner_memory_bytes,makespan_s,packing_repairs,service_debt_replica_s,required_recovery_s,admission_mode,failure,binding_resources,resource_uses,execution_contract,input_provenance,result_provenance,evidence_status
coding:80:0:0.1,coding,0,80,0.1,2,45,greedy,True,583.6454023123612,536.9633567344,4.668204557796116,7.0807750601485395,7.0807750601485395,576.5646272522126,0,0.0,3.3790558416764376,1.8882253256523893,78.95405785371301,51.680907991131605,2,2,0,0.005972166545689106,13796,3.963078430423267,0,0.0,0.0,normal,,,"[{""name"":""route:source-egress"",""used"":45146.99999999999,""capacity"":143750000000.0,""utilization"":3.140660869565217e-07},{""name"":""route:wan"",""used"":45146.99999999999,""capacity"":143750000000.0,""utilization"":3.140660869565217e-07},{""name"":""route:destination-ingress"",""used"":45146.99999999999,""capacity"":143750000000.0,""utilization"":3.140660869565217e-07},{""name"":""service:sink-a100:0"",""used"":0.004055947313999707,""capacity"":0.193906,""utilization"":0.020917079997523066},{""name"":""kv:sink-a100"",""used"":1384.9999999999998,""capacity"":120394,""utilization"":0.011503895542967256},{""name"":""migration:sink-a100:replay"",""used"":3.3790558416764376,""capacity"":230.0,""utilization"":0.01469154713772364},{""name"":""migration:sink-a100:kv_transfer"",""used"":0.0,""capacity"":230.0,""utilization"":0.0}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
coding:80:0:0.1,coding,0,80,0.1,2,45,greedy_bundle,True,583.6454023123612,536.9633567344,4.668204557796116,7.0807750601485395,7.0807750601485395,576.5646272522126,0,0.0,3.3790558416764376,1.8882253256523893,78.95405785371301,51.680907991131605,2,2,0,0.03431349992752075,13796,3.963078430423267,0,0.0,0.0,normal,,,"[{""name"":""route:source-egress"",""used"":45146.99999999999,""capacity"":143750000000.0,""utilization"":3.140660869565217e-07},{""name"":""route:wan"",""used"":45146.99999999999,""capacity"":143750000000.0,""utilization"":3.140660869565217e-07},{""name"":""route:destination-ingress"",""used"":45146.99999999999,""capacity"":143750000000.0,""utilization"":3.140660869565217e-07},{""name"":""service:sink-a100:0"",""used"":0.004055947313999707,""capacity"":0.193906,""utilization"":0.020917079997523066},{""name"":""kv:sink-a100"",""used"":1384.9999999999998,""capacity"":120394,""utilization"":0.011503895542967256},{""name"":""migration:sink-a100:replay"",""used"":3.3790558416764376,""capacity"":230.0,""utilization"":0.01469154713772364},{""name"":""migration:sink-a100:kv_transfer"",""used"":0.0,""capacity"":230.0,""utilization"":0.0}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
coding:80:0:0.1,coding,0,80,0.1,2,45,greedy_prefix,True,583.6454023123612,536.9633567344,4.668204557796116,5.236587271045778,5.236587271045778,578.4088150413154,0,0.0,2.3250571797705177,1.8882253256523893,23.134519391492713,12.175617118158133,1,1,0,0.009529375471174717,13796,3.963069398423267,0,0.0,0.0,normal,,,"[{""name"":""route:source-egress"",""used"":33857.0,""capacity"":143750000000.0,""utilization"":2.3552695652173912e-07},{""name"":""route:wan"",""used"":33857.0,""capacity"":143750000000.0,""utilization"":2.3552695652173912e-07},{""name"":""route:destination-ingress"",""used"":33857.0,""capacity"":143750000000.0,""utilization"":2.3552695652173912e-07},{""name"":""service:sink-a100:0"",""used"":0.003248602526085426,""capacity"":0.193906,""utilization"":0.016753491516948552},{""name"":""kv:sink-a100"",""used"":1037.9999999999998,""capacity"":120394,""utilization"":0.008621692110902536},{""name"":""migration:sink-a100:replay"",""used"":2.3250571797705177,""capacity"":230.0,""utilization"":0.010108944259871817},{""name"":""migration:sink-a100:kv_transfer"",""used"":0.0,""capacity"":230.0,""utilization"":0.0}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
coding:80:0:0.1,coding,0,80,0.1,2,45,greedy_coupled,True,583.6454023123612,536.9633567344,4.668204557796116,9.080920614668912,9.080920614668912,574.5644816976923,0,0.0,3.847481730496326,1.8882253256523893,103.76179040851525,94.52705000905235,2,2,0,0.03586841560900211,13796,3.963086754423267,0,0.0,0.0,normal,,,"[{""name"":""route:source-egress"",""used"":55552.0,""capacity"":143750000000.0,""utilization"":3.864486956521739e-07},{""name"":""route:wan"",""used"":55552.0,""capacity"":143750000000.0,""utilization"":3.864486956521739e-07},{""name"":""route:destination-ingress"",""used"":55552.0,""capacity"":143750000000.0,""utilization"":3.864486956521739e-07},{""name"":""service:sink-a100:0"",""used"":0.009126427070692347,""capacity"":0.193906,""utilization"":0.04706624380211209},{""name"":""kv:sink-a100"",""used"":1702.9999999999998,""capacity"":120394,""utilization"":0.014145223183879594},{""name"":""migration:sink-a100:replay"",""used"":3.847481730496326,""capacity"":230.0,""utilization"":0.016728181436940548},{""name"":""migration:sink-a100:kv_transfer"",""used"":0.0,""capacity"":230.0,""utilization"":0.0}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
coding:80:0:0.5,coding,0,80,0.5,2,45,greedy,True,583.6454023123612,536.9633567344,23.34102278898058,23.93567107435058,23.93567107435058,559.7097312380106,0,0.0,14.82557146070323,14.033292027688992,5.6457132898752205,2.5476530773567374,7,7,0,0.006203915923833847,13796,14.829524887305878,0,0.0,0.0,normal,,,"[{""name"":""route:source-egress"",""used"":206716.0,""capacity"":143750000000.0,""utilization"":1.438024347826087e-06},{""name"":""route:wan"",""used"":206716.0,""capacity"":143750000000.0,""utilization"":1.438024347826087e-06},{""name"":""route:destination-ingress"",""used"":206716.0,""capacity"":143750000000.0,""utilization"":1.438024347826087e-06},{""name"":""service:sink-a100:0"",""used"":0.018865719318610155,""capacity"":0.193906,""utilization"":0.09729311789532122},{""name"":""kv:sink-a100"",""used"":6339.0,""capacity"":120394,""utilization"":0.05265212552120538},{""name"":""migration:sink-a100:replay"",""used"":14.82557146070323,""capacity"":230.0,""utilization"":0.06445900635088361},{""name"":""migration:sink-a100:kv_transfer"",""used"":0.0,""capacity"":230.0,""utilization"":0.0}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
coding:80:0:0.5,coding,0,80,0.5,2,45,greedy_bundle,True,583.6454023123612,536.9633567344,23.34102278898058,26.245140733009976,26.245140733009976,557.4002615793512,0,0.0,17.902592544834746,14.033292027688992,27.57229386740663,12.44211948330063,8,8,0,0.10182483401149511,13796,15.765813285505581,0,0.0,0.0,normal,,,"[{""name"":""route:source-egress"",""used"":249305.00000000003,""capacity"":143750000000.0,""utilization"":1.7342956521739132e-06},{""name"":""route:wan"",""used"":249305.00000000003,""capacity"":143750000000.0,""utilization"":1.7342956521739132e-06},{""name"":""route:destination-ingress"",""used"":249305.00000000003,""capacity"":143750000000.0,""utilization"":1.7342956521739132e-06},{""name"":""service:sink-a100:0"",""used"":0.020155674390338413,""capacity"":0.193906,""utilization"":0.103945594207185},{""name"":""kv:sink-a100"",""used"":7645.0,""capacity"":120394,""utilization"":0.06349984218482649},{""name"":""migration:sink-a100:replay"",""used"":17.902592544834746,""capacity"":230.0,""utilization"":0.07783735889058585},{""name"":""migration:sink-a100:kv_transfer"",""used"":0.0,""capacity"":230.0,""utilization"":0.0}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
coding:80:0:0.5,coding,0,80,0.5,2,45,greedy_prefix,True,583.6454023123612,536.9633567344,23.34102278898058,23.93567107435058,23.93567107435058,559.7097312380106,0,0.0,15.87231268990131,14.033292027688992,13.104698873106614,2.5476530773567374,7,6,1,0.010124040767550468,13796,10.439794604690698,0,0.0,0.0,normal,,,"[{""name"":""route:source-egress"",""used"":994215042.9999999,""capacity"":143750000000.0,""utilization"":0.006916278559999999},{""name"":""route:wan"",""used"":994215042.9999999,""capacity"":143750000000.0,""utilization"":0.006916278559999999},{""name"":""route:destination-ingress"",""used"":994215042.9999999,""capacity"":143750000000.0,""utilization"":0.006916278559999999},{""name"":""service:sink-a100:0"",""used"":0.018865719318610155,""capacity"":0.193906,""utilization"":0.09729311789532122},{""name"":""kv:sink-a100"",""used"":6339.0,""capacity"":120394,""utilization"":0.05265212552120538},{""name"":""migration:sink-a100:replay"",""used"":11.826216151443779,""capacity"":230.0,""utilization"":0.05141833109323382},{""name"":""migration:sink-a100:kv_transfer"",""used"":4.046096538457531,""capacity"":230.0,""utilization"":0.017591724080250136}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
coding:80:0:0.5,coding,0,80,0.5,2,45,greedy_coupled,True,583.6454023123612,536.9633567344,23.34102278898058,23.557851060301118,23.557851060301118,560.08755125206,0,0.0,15.004933424186715,14.033292027688992,6.923830805919118,0.9289578836404022,9,9,0,0.03709120862185955,13796,14.026959581774905,0,0.0,0.0,normal,,,"[{""name"":""route:source-egress"",""used"":199684.0,""capacity"":143750000000.0,""utilization"":1.3891060869565217e-06},{""name"":""route:wan"",""used"":199684.0,""capacity"":143750000000.0,""utilization"":1.3891060869565217e-06},{""name"":""route:destination-ingress"",""used"":199684.0,""capacity"":143750000000.0,""utilization"":1.3891060869565217e-06},{""name"":""service:sink-a100:0"",""used"":0.019616675784040735,""capacity"":0.193906,""utilization"":0.10116590401555772},{""name"":""kv:sink-a100"",""used"":6123.999999999999,""capacity"":120394,""utilization"":0.050866322241972184},{""name"":""migration:sink-a100:replay"",""used"":15.004933424186715,""capacity"":230.0,""utilization"":0.06523884097472485},{""name"":""migration:sink-a100:kv_transfer"",""used"":0.0,""capacity"":230.0,""utilization"":0.0}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
coding:80:0:0.9,coding,0,80,0.9,2,45,greedy,True,583.6454023123612,536.9633567344,42.013841020165046,42.56512955235269,42.56512955235269,541.0802727600085,0,0.0,104.10161598701364,96.01004898070677,8.427833432240917,1.312159323692974,51,51,0,0.012229125015437603,13796,89.33990331019722,0,0.0,0.0,normal,,,"[{""name"":""route:source-egress"",""used"":1380670.9999999998,""capacity"":143750000000.0,""utilization"":9.604667826086955e-06},{""name"":""route:wan"",""used"":1380670.9999999998,""capacity"":143750000000.0,""utilization"":9.604667826086955e-06},{""name"":""route:destination-ingress"",""used"":1380670.9999999998,""capacity"":143750000000.0,""utilization"":9.604667826086955e-06},{""name"":""service:sink-a100:0"",""used"":0.0625084553528216,""capacity"":0.193906,""utilization"":0.3223647300899487},{""name"":""kv:sink-a100"",""used"":42344.0,""capacity"":120394,""utilization"":0.3517118793295347},{""name"":""migration:sink-a100:replay"",""used"":104.10161598701364,""capacity"":230.0,""utilization"":0.452615721682668},{""name"":""migration:sink-a100:kv_transfer"",""used"":0.0,""capacity"":230.0,""utilization"":0.0}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
coding:80:0:0.9,coding,0,80,0.9,2,45,greedy_bundle,True,583.6454023123612,536.9633567344,42.013841020165046,42.166454013149405,42.166454013149405,541.4789482992118,0,0.0,98.79624013683254,96.01004898070677,2.901978684216333,0.36324456245528935,47,47,0,0.4975582920014858,13796,84.86578934311628,0,0.0,0.0,normal,,,"[{""name"":""route:source-egress"",""used"":1314414.9999999995,""capacity"":143750000000.0,""utilization"":9.143756521739127e-06},{""name"":""route:wan"",""used"":1314414.9999999995,""capacity"":143750000000.0,""utilization"":9.143756521739127e-06},{""name"":""route:destination-ingress"",""used"":1314414.9999999995,""capacity"":143750000000.0,""utilization"":9.143756521739127e-06},{""name"":""service:sink-a100:0"",""used"":0.062147706361694914,""capacity"":0.193906,""utilization"":0.32050429776126016},{""name"":""kv:sink-a100"",""used"":40311.0,""capacity"":120394,""utilization"":0.33482565576357626},{""name"":""migration:sink-a100:replay"",""used"":98.79624013683254,""capacity"":230.0,""utilization"":0.4295488701601415},{""name"":""migration:sink-a100:kv_transfer"",""used"":0.0,""capacity"":230.0,""utilization"":0.0}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
