phase,gpu,samples,power_mean_w
baseline,0,120,337.9713333333333
baseline,1,120,85.56991666666666
drain,0,1374,337.4232314410481
drain,1,1374,203.64268558951963
post,0,120,311.34075
post,1,120,154.399
