dispatch_rank,id,action,first_token_s,sink_warm_s,completion_s,source_boundary_wait_s,switch_downtime_s
0,codex:73d322d0-b601-1dd9-84c4-159b0295cf3b,R,8.328411340713501,8.481885194778442,123.24889802932739,114.76684260368347,3.2901763916015625e-05
1,codex:3a9add4f-7f4c-6dc9-0af3-0d592a15d76c,R,12.694703817367554,12.835938215255737,46.60752463340759,33.77147436141968,3.24249267578125e-05
2,codex:842c9d93-3430-2ff2-e472-e555d14138da,R,11.525420665740967,11.525420665740967,13.943196773529053,2.4176559448242188,1.0728836059570312e-05
3,codex:bf2442df-c14f-7346-b281-c4876e39818b,R,32.431349992752075,32.58641958236694,66.20268201828003,33.616106271743774,1.9788742065429688e-05
4,claude:304bbbf3-c270-26de-d2e2-07b7d40c1234,R,12.345814943313599,12.345814943313599,23.772152423858643,11.426174402236938,2.2649765014648438e-05
5,claude:9beeddeb-27fb-44b4-3825-80aab7624ce2,R,21.209167957305908,21.347145080566406,26.922066926956177,5.5748021602630615,1.1682510375976562e-05
6,claude:df288165-d61f-e5fa-9828-0786d613301e,R,28.808576345443726,28.808576345443726,28.808817148208618,1.71661376953125e-05,1.4781951904296875e-05
