bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,6.0,334.7895,20
0,0.0,5.0,1,sink,0,85.48599999999999,20
1,5.0,10.0,0,source,6.0,329.72600000000006,20
1,5.0,10.0,1,sink,0,85.55399999999999,20
2,10.0,15.0,0,source,6.0,333.94100000000003,20
2,10.0,15.0,1,sink,0,85.546,20
3,15.0,20.0,0,source,6.0,306.251,20
3,15.0,20.0,1,sink,0,85.61049999999997,20
4,20.0,25.0,0,source,6.0,367.9925,20
4,20.0,25.0,1,sink,0,85.6,20
5,25.0,30.0,0,source,6.0,355.12800000000004,20
5,25.0,30.0,1,sink,0,85.62299999999999,20
6,30.0,35.0,0,source,6.0,340.0305,20
6,30.0,35.0,1,sink,0,316.70349999999996,20
7,35.0,40.0,0,source,6.0,333.96399999999994,20
7,35.0,40.0,1,sink,0,142.87949999999998,20
8,40.0,45.0,0,source,6.0,369.027,20
8,40.0,45.0,1,sink,0,87.0135,20
9,45.0,50.0,0,source,6.0,336.14649999999995,20
9,45.0,50.0,1,sink,0,86.53349999999999,20
10,50.0,55.0,0,source,6.0,355.6930000000001,20
10,50.0,55.0,1,sink,0,85.95499999999997,20
11,55.0,60.0,0,source,6.0,377.72249999999997,20
11,55.0,60.0,1,sink,0,85.81099999999999,20
12,60.0,65.0,0,source,6.0,351.49850000000004,20
12,60.0,65.0,1,sink,0,85.79599999999998,20
13,65.0,70.0,0,source,6.0,366.277,20
13,65.0,70.0,1,sink,0,85.874,20
14,70.0,75.0,0,source,6.0,341.691,20
14,70.0,75.0,1,sink,0,85.60650000000001,20
15,75.0,80.0,0,source,6.0,322.682,20
15,75.0,80.0,1,sink,0,85.67599999999999,20
16,80.0,85.0,0,source,6.0,340.7836842105263,19
16,80.0,85.0,1,sink,0,85.63263157894735,19
17,85.0,90.0,0,source,6.0,347.76349999999996,20
17,85.0,90.0,1,sink,0,85.69749999999999,20
18,90.0,95.0,0,source,6.0,389.77049999999997,20
18,90.0,95.0,1,sink,0,85.7025,20
19,95.0,100.0,0,source,6.0,359.65,20
19,95.0,100.0,1,sink,0,85.71849999999999,20
20,100.0,105.0,0,source,6.0,353.88550000000004,20
20,100.0,105.0,1,sink,0,85.79249999999999,20
21,105.0,110.0,0,source,6.0,354.00600000000003,20
21,105.0,110.0,1,sink,0,85.89549999999997,20
22,110.0,115.0,0,source,6.0,315.2075,20
22,110.0,115.0,1,sink,0,85.87749999999998,20
23,115.0,120.0,0,source,6.0,362.752,20
