connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
130862139e0494d4,kv,5562380757163709,5562380759228248,0,0
bae9fd37bd7311c1,api,5562380757607204,5562380759331317,0,0
8d7e57739efcc303,api,5562397259803803,5562403310653029,25868,12569
3ca032edf78585b0,api,5562405014616277,5562411251113103,22344,23762
40add5fa56e1497c,api,5562413905083529,5562421214137344,31691,13509
0409ef85711db945,api,5562423273948353,5562430327369501,32007,9333
a4bcddeab56b9f6b,api,5562431986649554,5562432918266443,25887,11828
1e98b1aad7a919cd,api,5562432919485911,5562433920878558,22363,12772
24717ab8c9dbb433,api,5562433921706759,5562434934072635,31710,12531
ef5d4cc8668b588e,api,5562434934793908,5562437113748008,32026,27425
