connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
84f6c7f65b05d267,kv,5552316119982040,5552316121363137,0,0
6233829b1405a351,api,5552316120407286,5552316121426726,0,0
8bc25135f0e5dcb3,api,5552331311564397,5552334809722486,35762,8389
63b8b2a24c3e3728,api,5552335290877226,5552338374438562,32058,9333
3efe8e59557df503,api,5552338829224701,5552342483946755,29448,21065
34bd63f75fa35a83,api,5552342966647230,5552345533784971,25919,12077
ff7b9b7b9a567575,api,5552346044036856,5552346736337896,35730,8882
94ebb14ba14337c6,api,5552346738119828,5552348853900946,32026,27425
3b9a0adcda2ef83f,api,5552348856517640,5552349843661578,29416,12772
95cdfd15a4c4ecc2,api,5552349845926136,5552350743804099,25887,11828
