monotonic_ns,wall_ns,interval_ns,route,direction,bytes,billed
5549285250000000,1784164016094694037,250000000,api,client_to_target,29448,1
5549285250000000,1784164016094727457,250000000,api,target_to_client,149,0
5549287250000000,1784164018098067999,250000000,api,target_to_client,1216,0
5549287500000000,1784164018349119557,250000000,api,target_to_client,3178,0
5549287750000000,1784164018599433642,250000000,api,target_to_client,3103,0
5549288000000000,1784164018850261242,250000000,api,target_to_client,1687,0
5549288250000000,1784164019101383629,250000000,api,client_to_target,7242,1
5549288250000000,1784164019101405869,250000000,api,target_to_client,149,0
5549288500000000,1784164019351673904,250000000,api,target_to_client,3183,0
5549288750000000,1784164019602047249,250000000,api,target_to_client,3163,0
5549289000000000,1784164019853322884,250000000,api,target_to_client,3174,0
5549289250000000,1784164020104236794,250000000,api,target_to_client,3166,0
5549289500000000,1784164020355447740,250000000,api,target_to_client,2853,0
5549289750000000,1784164020355479009,250000000,api,client_to_target,32058,1
5549289750000000,1784164020355488159,250000000,api,target_to_client,149,0
5549292250000000,1784164022859954547,250000000,api,target_to_client,2941,0
5549292500000000,1784164023110548679,250000000,api,target_to_client,3147,0
5549292750000000,1784164023361332949,250000000,api,target_to_client,3096,0
5549293000000000,1784164023611933992,250000000,api,client_to_target,22395,1
5549293000000000,1784164023611960951,250000000,api,target_to_client,149,0
5549294500000000,1784164025116543375,250000000,api,target_to_client,3671,0
5549294750000000,1784164025367081478,250000000,api,target_to_client,3172,0
5549295000000000,1784164025618191365,250000000,api,target_to_client,3167,0
5549295250000000,1784164025868403541,250000000,api,target_to_client,3159,0
5549295500000000,1784164026119292040,250000000,api,target_to_client,3193,0
5549295750000000,1784164026370395558,250000000,api,target_to_client,3188,0
5549296000000000,1784164026621623474,250000000,api,target_to_client,3168,0
5549296250000000,1784164026873049358,250000000,api,target_to_client,3064,0
5549296500000000,1784164027123359943,250000000,api,client_to_target,29416,1
5549296500000000,1784164027123390083,250000000,api,target_to_client,905,0
5549296500000000,1784164027123399203,250000000,kv,client_to_target,186,0
5549296500000000,1784164027123405983,250000000,kv,target_to_client,36,1
5549296750000000,1784164027374440961,250000000,api,target_to_client,3429,0
5549297000000000,1784164027625362460,250000000,api,target_to_client,3168,0
5549297250000000,1784164027875578476,250000000,api,target_to_client,3171,0
5549297500000000,1784164028125815031,250000000,api,client_to_target,7210,1
5549297500000000,1784164028125839781,250000000,api,target_to_client,3495,0
5549297500000000,1784164028125848781,250000000,kv,client_to_target,186,0
5549297500000000,1784164028125855291,250000000,kv,target_to_client,36,1
5549297750000000,1784164028377018738,250000000,api,target_to_client,3434,0
5549298000000000,1784164028627933777,250000000,api,target_to_client,3160,0
5549298250000000,1784164028878391870,250000000,api,target_to_client,3155,0
5549298500000000,1784164029128742425,250000000,api,client_to_target,32026,1
5549298500000000,1784164029128765745,250000000,api,target_to_client,3262,0
5549298500000000,1784164029128774615,250000000,kv,client_to_target,186,0
5549298500000000,1784164029128781275,250000000,kv,target_to_client,36,1
5549298750000000,1784164029379609625,250000000,api,target_to_client,3193,0
5549299000000000,1784164029630904400,250000000,api,target_to_client,3406,0
5549299250000000,1784164029881587671,250000000,api,target_to_client,3141,0
5549299500000000,1784164030133668639,250000000,api,client_to_target,22363,1
5549299500000000,1784164030133692489,250000000,api,target_to_client,3517,0
5549299500000000,1784164030133701609,250000000,kv,client_to_target,186,0
5549299500000000,1784164030133708409,250000000,kv,target_to_client,36,1
5549299750000000,1784164030384650728,250000000,api,target_to_client,3196,0
5549300000000000,1784164030634850194,250000000,api,target_to_client,3165,0
5549300250000000,1784164030885235748,250000000,api,target_to_client,3195,0
5549300500000000,1784164031135663462,250000000,api,target_to_client,3405,0
5549300750000000,1784164031386286134,250000000,api,target_to_client,3166,0
5549301000000000,1784164031636786797,250000000,api,target_to_client,3191,0
5549301250000000,1784164031888461339,250000000,api,target_to_client,3162,0
5549301500000000,1784164032139356428,250000000,api,target_to_client,3579,0
