monotonic_ns,wall_ns,interval_ns,route,direction,bytes,billed
5571452750000000,1784186183438764426,250000000,api,client_to_target,38304,1
5571452750000000,1784186183438792026,250000000,api,target_to_client,149,0
5571452750000000,1784186183438796056,250000000,kv,client_to_target,30690,0
5571452750000000,1784186183438799276,250000000,kv,target_to_client,187111114,1
5571453000000000,1784186183688943987,250000000,kv,client_to_target,4650,0
5571453000000000,1784186183688966636,250000000,kv,target_to_client,312672944,1
5571453250000000,1784186183939113507,250000000,kv,client_to_target,4650,0
5571453250000000,1784186183939140547,250000000,kv,target_to_client,312213927,1
5571453500000000,1784186184190138818,250000000,api,target_to_client,1462,0
5571453500000000,1784186184190166168,250000000,kv,client_to_target,1860,0
5571453500000000,1784186184190173888,250000000,kv,target_to_client,121996419,1
5571453750000000,1784186184440519846,250000000,api,target_to_client,3436,0
5571454000000000,1784186184690876394,250000000,api,target_to_client,3171,0
5571454250000000,1784186184941089174,250000000,api,target_to_client,3372,0
5571454500000000,1784186185193102104,250000000,api,target_to_client,1919,0
5571457250000000,1784186187947034046,250000000,api,client_to_target,36930,1
5571457250000000,1784186187947052915,250000000,api,target_to_client,149,0
5571457250000000,1784186187947056815,250000000,kv,client_to_target,28644,0
5571457250000000,1784186187947059455,250000000,kv,target_to_client,124130622,1
5571457500000000,1784186188197152047,250000000,kv,client_to_target,4650,0
5571457500000000,1784186188197169837,250000000,kv,target_to_client,312804228,1
5571457750000000,1784186188447305248,250000000,kv,client_to_target,4650,0
5571457750000000,1784186188447322237,250000000,kv,target_to_client,312411012,1
5571458000000000,1784186188697879113,250000000,api,target_to_client,1216,0
5571458000000000,1784186188697906883,250000000,kv,client_to_target,2232,0
5571458000000000,1784186188697914923,250000000,kv,target_to_client,144835098,1
5571458250000000,1784186188949298609,250000000,api,target_to_client,3179,0
5571458500000000,1784186189199597448,250000000,api,target_to_client,3336,0
5571458750000000,1784186189450028356,250000000,api,target_to_client,1453,0
5571461750000000,1784186192454955755,250000000,api,client_to_target,40179,1
5571462000000000,1784186192705826465,250000000,api,target_to_client,149,0
5571462000000000,1784186192705858864,250000000,kv,client_to_target,31992,0
5571462000000000,1784186192705863344,250000000,kv,target_to_client,191305511,1
5571462250000000,1784186192956052401,250000000,kv,client_to_target,2790,0
5571462250000000,1784186192956081561,250000000,kv,target_to_client,187498241,1
5571462500000000,1784186193207125688,250000000,kv,client_to_target,2790,0
5571462500000000,1784186193207156638,250000000,kv,target_to_client,187958742,1
5571462750000000,1784186193457259746,250000000,kv,client_to_target,2418,0
5571462750000000,1784186193457290145,250000000,kv,target_to_client,175637054,1
5571463000000000,1784186193709217693,250000000,kv,client_to_target,2604,0
5571463000000000,1784186193709250383,250000000,kv,target_to_client,176161272,1
5571463250000000,1784186193959657667,250000000,api,target_to_client,2199,0
5571463250000000,1784186193959682577,250000000,kv,client_to_target,930,0
5571463250000000,1784186193959691757,250000000,kv,target_to_client,59965620,1
5571463500000000,1784186194210139121,250000000,api,target_to_client,3166,0
5571463750000000,1784186194460535515,250000000,api,target_to_client,3064,0
5571464000000000,1784186194710912750,250000000,api,target_to_client,755,0
5571466500000000,1784186197214524020,250000000,api,client_to_target,43361,1
5571466500000000,1784186197214550600,250000000,api,target_to_client,149,0
5571466500000000,1784186197214554320,250000000,kv,client_to_target,32736,0
5571466500000000,1784186197214557170,250000000,kv,target_to_client,72685495,1
5571466750000000,1784186197464890225,250000000,kv,client_to_target,4464,0
5571466750000000,1784186197464915315,250000000,kv,target_to_client,304612245,1
5571467000000000,1784186197715030692,250000000,kv,client_to_target,4650,0
5571467000000000,1784186197715062982,250000000,kv,target_to_client,312935300,1
5571467250000000,1784186197965743044,250000000,kv,client_to_target,4464,0
5571467250000000,1784186197965816643,250000000,kv,target_to_client,303825972,1
5571467500000000,1784186198216680882,250000000,api,target_to_client,1462,0
5571467500000000,1784186198216711792,250000000,kv,client_to_target,1116,0
5571467500000000,1784186198216719422,250000000,kv,target_to_client,64979160,1
5571467750000000,1784186198467390743,250000000,api,target_to_client,3179,0
5571468000000000,1784186198718071495,250000000,api,target_to_client,3428,0
5571468250000000,1784186198968481389,250000000,api,target_to_client,3188,0
5571468500000000,1784186199219200040,250000000,api,target_to_client,3165,0
5571468750000000,1784186199469705184,250000000,api,target_to_client,3432,0
5571469000000000,1784186199720812410,250000000,api,target_to_client,3190,0
5571469250000000,1784186199971665850,250000000,api,target_to_client,3140,0
5571469500000000,1784186200222049465,250000000,api,target_to_client,1689,0
5571472000000000,1784186202725275949,250000000,api,client_to_target,38323,1
5571472000000000,1784186202725306708,250000000,api,target_to_client,1612,0
5571472000000000,1784186202725315818,250000000,kv,client_to_target,13950,0
5571472000000000,1784186202725322078,250000000,kv,target_to_client,2700,1
5571472250000000,1784186202975812802,250000000,api,target_to_client,3193,0
5571472500000000,1784186203226550893,250000000,api,target_to_client,3419,0
5571472750000000,1784186203477436152,250000000,api,target_to_client,3085,0
5571473000000000,1784186203728968454,250000000,api,client_to_target,36949,1
5571473000000000,1784186203729004134,250000000,api,target_to_client,3077,0
5571473000000000,1784186203729012304,250000000,kv,client_to_target,13206,0
5571473000000000,1784186203729017843,250000000,kv,target_to_client,2556,1
5571473250000000,1784186203979942032,250000000,api,target_to_client,3182,0
5571473500000000,1784186204230462945,250000000,api,target_to_client,3104,0
5571473750000000,1784186204481357644,250000000,api,client_to_target,40198,1
5571473750000000,1784186204481379144,250000000,api,target_to_client,3050,0
