phase,route,direction,bytes,window_s,bytes_per_s,target_bytes_per_s,target_ratio,ok
baseline,api,client_to_target,0,0.0,0.0,125000000.0,0.0,1
baseline,kv,target_to_client,0,0.0,0.0,125000000.0,0.0,1
drain,api,client_to_target,630374,57.7413489818573,10917.20250938487,125000000.0,8.733762007507896e-05,1
drain,kv,target_to_client,2304,57.72526502609253,39.913199167791845,125000000.0,3.1930559334233474e-07,1
post,api,client_to_target,406904,28.272397994995117,14392.27051317089,125000000.0,0.00011513816410536712,1
post,kv,target_to_client,1584,28.476649045944214,55.62452230402443,125000000.0,4.4499617843219547e-07,1
