phase,gpu,samples,power_mean_w
baseline,0,119,186.86949579831938
baseline,1,119,85.28739495798321
drain,0,233,149.2819313304721
drain,1,233,257.5278111587983
post,0,120,109.24091666666666
post,1,120,297.93775
