workload,input_sessions,median_served_T,policy,seed,deadline_s,deadline_scale,reference_deadline_s,target_frac,target_w,full_source_drop_w,planned_source_drop_w,planned_shortfall_w,planned_hit,selected_node_expected_w,egress_realized_node_expected_w,rebuild_realized_node_expected_w,acceptance_ok,deadline_hit,measured_source_drop_w,measured_sink_rise_w,total_first_token_s,total_completion_s,completion_to_reference,max_completion_s,sessions,run_root
small,4,4887.0,all-r,0,120.0,1.0,120.0,0.25,80.71989510204462,322.87958040817847,270.0038493287006,0.0,True,270.0038493287006,270.0038493287006,270.0038493287006,True,True,63.03858333333335,96.85400000000003,0.7176229953765869,2.0564627647399902,0.017137189706166584,2.0564627647399902,2,queue-haul/outputs/stage1c_handoff_smoke_v2/all-r_D120_T0p25
small,4,4887.0,all-s,0,120.0,1.0,120.0,0.25,80.71989510204462,322.87958040817847,270.0038493287006,0.0,True,270.0038493287006,270.0038493287006,270.0038493287006,True,True,69.62525000000001,70.49416666666667,6.876859188079834,14.15330719947815,0.11794422666231791,14.15330719947815,2,queue-haul/outputs/stage1c_handoff_smoke_v2/all-s_D120_T0p25
