phase,route,direction,bytes,window_s,bytes_per_s,target_bytes_per_s,target_ratio,ok
baseline,api,client_to_target,0,0.0,0.0,125000000.0,0.0,1
baseline,kv,target_to_client,0,0.0,0.0,125000000.0,0.0,1
drain,api,client_to_target,299071,15.12421989440918,19774.309160273093,125000000.0,0.00015819447328218475,1
drain,kv,target_to_client,180,15.173216104507446,11.86300905228181,125000000.0,9.490407241825449e-08,1
post,api,client_to_target,740352,59.04730486869812,12538.28606820075,125000000.0,0.000100306288545606,1
post,kv,target_to_client,432,54.82797193527222,7.879189850574858,125000000.0,6.303351880459887e-08,1
