connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
8e4ac20e84050761,kv,5559398379639432,5559398380968508,0,0
9f656a0d490fe0d1,api,5559398380052868,5559398381048917,0,0
a4fbb9f3bb76506f,api,5559413849156637,5559436521988967,25868,7670
7650bb497dbbcbd4,api,5559413851429913,5559436738666174,32007,9333
297135af783f6f0e,api,5559413850838189,5559437062718985,31691,13509
159754917c27f8b0,api,5559413850076327,5559437926105578,22344,23762
eb127378bacc945b,api,5559442995285801,5559443915593736,25887,11828
47504eeef2d4b667,api,5559443916577676,5559444904018187,22363,12772
ee1cb14d156c5986,api,5559444904811129,5559445893299169,31710,12531
74e272699e873b92,api,5559445894222730,5559448037021011,32026,27425
