connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
9054193a9ce97619,kv,5553122268537840,5553122269362452,0,0
1e3513364e9d214a,api,5553122268827747,5553122269420131,0,0
dace731a2bd3d0bb,api,5553138848699752,5553144837712238,25868,12077
77ad794fd4bf7426,api,5553145469916338,5553146545380778,26016,12809
8d9d38250d050815,api,5553147161791796,5553153208245945,27569,8389
cf0937b3f17c24da,api,5553153935490518,5553154915347950,27717,12563
9af0e92ccf8875e8,api,5553155749289080,5553165381345089,43361,14264
c1bf09a8fa4bcf8e,api,5553166031163020,5553167774544339,43509,22326
769619b04c2172ec,api,5553168430574723,5553175699560052,31691,13509
a2173b732876c9ca,api,5553176347858087,5553177413612983,31839,13512
61c28acdeff77cf5,api,5553178118637551,5553178971254758,26035,10864
1682f8666540212e,api,5553178972773014,5553179911873837,27736,12072
2b28e486e2411943,api,5553179913827918,5553181732812865,43528,22854
577c648294969280,api,5553181734996394,5553182341530718,31858,7642
