phase,gpu,samples,power_mean_w
baseline,0,480,341.6017291666667
baseline,1,480,82.24079166666667
drain,0,271,185.83088560885608
drain,1,271,220.63033210332102
post,0,480,113.09899999999998
post,1,480,255.49589583333332
