ts,route,direction,bytes,billed
1783576683.476184,api,client_to_target,22670,1
1783576683.476322,api,client_to_target,142,1
1783576683.477151,api,client_to_target,25922,1
1783576683.477546,api,client_to_target,48450,1
1783576683.477828,api,client_to_target,48800,1
1783576683.479064,api,client_to_target,32630,1
1783576683.479132,api,client_to_target,48450,1
1783576683.562557,api,target_to_client,149,0
1783576683.565075,api,target_to_client,149,0
1783576683.565134,api,target_to_client,149,0
1783576683.565174,api,target_to_client,149,0
1783576683.565216,api,target_to_client,149,0
1783576683.586469,kv,client_to_target,186,0
1783576683.586933,kv,target_to_client,36,1
1783576686.738438,kv,client_to_target,186,0
1783576686.738939,kv,target_to_client,36,1
1783576689.266542,api,target_to_client,491,0
1783576690.131757,api,target_to_client,241,0
1783576691.903090,kv,client_to_target,186,0
1783576691.903176,api,target_to_client,241,0
1783576691.903381,kv,target_to_client,36,1
1783576694.321635,api,target_to_client,491,0
1783576694.321723,api,target_to_client,244,0
1783576695.239963,api,target_to_client,241,0
1783576695.240021,api,target_to_client,246,0
1783576697.061032,api,target_to_client,241,0
1783576697.061152,api,target_to_client,244,0
1783576697.061929,kv,client_to_target,186,0
1783576697.062384,kv,target_to_client,36,1
1783576699.418016,api,target_to_client,244,0
1783576699.418132,api,target_to_client,248,0
1783576699.418178,api,target_to_client,491,0
1783576700.373761,api,target_to_client,246,0
1783576700.373866,api,target_to_client,243,0
1783576700.373909,api,target_to_client,241,0
1783576700.374383,kv,client_to_target,186,0
1783576700.374859,kv,target_to_client,36,1
1783576701.935612,api,target_to_client,244,0
1783576701.935692,api,target_to_client,491,0
1783576701.935736,api,target_to_client,246,0
1783576701.935770,api,target_to_client,241,0
1783576702.913274,api,target_to_client,248,0
1783576702.913342,api,target_to_client,241,0
1783576702.913382,api,target_to_client,247,0
1783576702.913414,api,target_to_client,244,0
1783576704.796721,api,target_to_client,243,0
1783576704.796820,api,target_to_client,241,0
1783576704.796867,api,target_to_client,244,0
1783576704.796902,api,target_to_client,246,0
1783576706.882407,api,target_to_client,246,0
1783576706.882481,api,target_to_client,491,0
1783576706.882523,api,target_to_client,246,0
1783576706.882585,api,target_to_client,244,0
1783576706.882617,api,target_to_client,244,0
1783576706.938669,api,target_to_client,247,0
1783576706.938734,api,target_to_client,241,0
1783576706.938778,api,target_to_client,246,0
1783576706.938807,api,target_to_client,248,0
1783576706.938865,api,target_to_client,246,0
1783576706.959368,api,target_to_client,244,0
1783576706.959427,api,target_to_client,241,0
1783576706.959465,api,target_to_client,247,0
1783576706.959495,api,target_to_client,291,0
1783576706.959575,api,target_to_client,244,0
1783576706.978715,api,target_to_client,244,0
1783576706.978775,api,target_to_client,246,0
