bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,0.08148429714693857,135.6735,20
0,0.0,5.0,1,sink,0,82.96899999999998,20
1,5.0,10.0,0,source,0.08148429714693857,204.68649999999997,20
1,5.0,10.0,1,sink,0,83.04399999999998,20
2,10.0,15.0,0,source,0.08148429714693857,261.3275,20
2,10.0,15.0,1,sink,0,83.075,20
3,15.0,20.0,0,source,0.08148429714693857,88.5615,20
3,15.0,20.0,1,sink,0,83.04999999999998,20
4,20.0,25.0,0,source,0.08148429714693857,113.56699999999998,20
4,20.0,25.0,1,sink,0,83.082,20
5,25.0,30.0,0,source,0.08148429714693857,87.3905,20
5,25.0,30.0,1,sink,0,83.14599999999999,20
6,30.0,35.0,0,source,0.08148429714693857,87.0565,20
6,30.0,35.0,1,sink,0,83.146,20
7,35.0,40.0,0,source,0.08148429714693857,124.537,20
7,35.0,40.0,1,sink,0,83.194,20
8,40.0,45.0,0,source,0.08148429714693857,101.8495,20
8,40.0,45.0,1,sink,0,83.33449999999999,20
9,45.0,50.0,0,source,0.08148429714693857,89.87499999999999,20
9,45.0,50.0,1,sink,0,82.8635,20
10,50.0,55.0,0,source,0.08148429714693857,86.8545,20
10,50.0,55.0,1,sink,0,82.92299999999999,20
11,55.0,60.0,0,source,0.08148429714693857,144.23499999999999,20
11,55.0,60.0,1,sink,0,82.98400000000001,20
12,60.0,65.0,0,source,0.08148429714693857,87.058,20
12,60.0,65.0,1,sink,0,154.0125,20
13,65.0,70.0,0,source,0.06141369145881078,108.49549999999999,20
13,65.0,70.0,1,sink,0.02007060568812779,209.686,20
14,70.0,75.0,0,source,0.03977828563515637,98.447,20
14,70.0,75.0,1,sink,0.0417060115117822,286.0875,20
15,75.0,80.0,0,source,0.026738941943196974,99.9695,20
15,75.0,80.0,1,sink,0.054745355203741596,311.038,20
16,80.0,85.0,0,source,0.013847263824389028,86.67550000000001,20
16,80.0,85.0,1,sink,0.06763703332254954,361.542,20
17,85.0,90.0,0,source,0.009255714013007732,86.81200000000001,20
17,85.0,90.0,1,sink,0.07222858313393084,261.178,20
18,90.0,95.0,0,source,0.00416924771433741,87.02850000000001,20
18,90.0,95.0,1,sink,0.07731504943260116,275.592,20
19,95.0,100.0,0,source,0.0006007386576318968,87.096,20
19,95.0,100.0,1,sink,0.08088355848930667,247.81900000000002,20
20,100.0,105.0,0,source,0.0,87.358,20
20,100.0,105.0,1,sink,0.08148429714693858,89.71200000000002,20
21,105.0,110.0,0,source,0.0,87.1425,20
21,105.0,110.0,1,sink,0.08148429714693858,140.9445,20
22,110.0,115.0,0,source,0.0,87.19499999999998,20
22,110.0,115.0,1,sink,0.08148429714693858,100.38949999999998,20
23,115.0,120.0,0,source,0.0,87.10049999999998,20
23,115.0,120.0,1,sink,0.08148429714693858,102.23599999999999,20
24,120.0,125.0,0,source,0.0,87.00999999999999,20
24,120.0,125.0,1,sink,0.08148429714693858,194.14199999999997,20
25,125.0,130.0,0,source,0.0,87.1905,20
25,125.0,130.0,1,sink,0.08148429714693858,257.946,20
26,130.0,135.0,0,source,0.0,87.1642105263158,19
26,130.0,135.0,1,sink,0.08148429714693858,103.2357894736842,19
27,135.0,140.0,0,source,0.0,87.14250000000001,20
27,135.0,140.0,1,sink,0.08148429714693858,117.7115,20
28,140.0,145.0,0,source,0.0,86.89500000000001,20
28,140.0,145.0,1,sink,0.08148429714693858,84.29450000000001,20
29,145.0,150.0,0,source,0.0,86.43599999999999,20
29,145.0,150.0,1,sink,0.08148429714693858,125.598,20
30,150.0,155.0,0,source,0.0,86.402,20
30,150.0,155.0,1,sink,0.08148429714693858,83.982,20
31,155.0,158.5285496711731,0,source,0.0,86.36399999999999,15
31,155.0,158.5285496711731,1,sink,0.08148429714693858,120.60533333333333,15
