ts,route,direction,bytes,billed
1783541772.374748,api,client_to_target,48449,1
1783541772.415890,api,target_to_client,149,0
1783541772.425092,kv,client_to_target,186,0
1783541772.425505,kv,target_to_client,36,1
1783541777.985514,api,target_to_client,491,0
1783541778.096103,api,target_to_client,241,0
1783541778.115448,api,target_to_client,241,0
1783541778.134550,api,target_to_client,244,0
1783541778.153757,api,target_to_client,246,0
1783541778.172845,api,target_to_client,244,0
1783541778.191938,api,target_to_client,248,0
1783541778.211126,api,target_to_client,243,0
1783541778.230098,api,target_to_client,246,0
1783541778.248859,api,target_to_client,250,0
1783541778.267737,api,target_to_client,248,0
1783541778.286614,api,target_to_client,242,0
1783541778.305572,api,target_to_client,246,0
1783541778.324331,api,target_to_client,246,0
1783541778.343215,api,target_to_client,243,0
1783541778.362098,api,target_to_client,249,0
1783541778.384632,api,target_to_client,250,0
1783541778.404241,api,target_to_client,250,0
1783541778.423343,api,target_to_client,242,0
1783541778.445624,api,target_to_client,245,0
1783541778.467597,api,target_to_client,244,0
1783541778.487487,api,target_to_client,246,0
1783541778.507192,api,target_to_client,246,0
1783541778.526794,api,target_to_client,243,0
1783541778.546385,api,target_to_client,248,0
1783541778.565683,api,target_to_client,248,0
1783541778.585318,api,target_to_client,242,0
1783541778.604562,api,target_to_client,244,0
1783541778.624165,api,target_to_client,247,0
1783541778.643697,api,target_to_client,242,0
1783541778.663231,api,target_to_client,244,0
1783541778.682545,api,target_to_client,249,0
1783541778.701915,api,target_to_client,242,0
1783541778.721190,api,target_to_client,242,0
1783541778.740969,api,target_to_client,242,0
1783541778.760399,api,target_to_client,242,0
1783541778.779632,api,target_to_client,250,0
1783541778.799083,api,target_to_client,244,0
1783541778.818505,api,target_to_client,244,0
1783541778.837866,api,target_to_client,244,0
1783541778.857320,api,target_to_client,249,0
1783541778.876808,api,target_to_client,242,0
1783541778.896303,api,target_to_client,242,0
1783541778.915649,api,target_to_client,242,0
1783541778.935050,api,target_to_client,242,0
1783541778.954365,api,target_to_client,244,0
1783541778.973908,api,target_to_client,250,0
1783541778.993357,api,target_to_client,244,0
1783541779.012749,api,target_to_client,249,0
1783541779.032233,api,target_to_client,242,0
1783541779.051694,api,target_to_client,242,0
1783541779.071118,api,target_to_client,242,0
1783541779.090636,api,target_to_client,242,0
1783541779.110146,api,target_to_client,250,0
1783541779.129580,api,target_to_client,244,0
1783541779.149078,api,target_to_client,241,0
