connection_id,route,key_hash,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes,client_first_byte_ns,client_last_byte_ns,target_first_byte_ns,target_last_byte_ns,client_rtt_us,client_rttvar_us,client_snd_cwnd,client_total_retrans,target_rtt_us,target_rttvar_us,target_snd_cwnd,target_total_retrans
b221c0f20a8b243b,api,,11167196470184,11168792627871,60347,157080,11167820631035,11167820631035,11167866099678,11168791929229,,,,,,,,
2825c46b273dfcb4,api,,11179031292540,11180643106488,60341,157522,11179598050487,11179598050487,11179652861262,11180642084380,,,,,,,,
2e2ac69187f6b992,api,,11190935890159,11192454903102,60341,156093,11191578205725,11191578205725,11191623690819,11192453940164,,,,,,,,
b1ecb305103ce2da,api,,11201920563534,11202950786241,60335,157014,11201920947686,11201920947686,11202000748067,11202950140709,,,,,,,,
9b6fcfae56df87f5,api,,11214509738972,11216038768743,60335,156790,11215114153085,11215114153085,11215178455363,11216038321609,,,,,,,,
6952efa154ba252a,api,,11226613311592,11228149281269,60347,156586,11227194282365,11227194282365,11227257076960,11228148158016,,,,,,,,
60a8adf1212f7550,api,,11237677800057,11238658311845,60347,156589,11237680359342,11237680359342,11237776170520,11238651099614,,,,,,,,
a082c3de3a022d4d,api,,11153556152603,11261244799005,60347,156586,11153556559597,11153556559597,11153636456469,11261228337045,,,,,,,,
366f0376ea6f10b6,api,,11269293689482,11270545333246,64589,168204,11269590386218,11269590386218,11269635994027,11270544537519,,,,,,,,
8f44c4dd5ba4e862,api,,11270081883417,11271480411898,64563,167438,11270597501771,11270597501771,11270662880592,11271479713114,,,,,,,,
43e9e878a1f98ee9,api,,11270883347531,11272313409516,64582,167458,11271403935954,11271403935954,11271457277304,11272312881603,,,,,,,,
2e3bdd358515f05a,api,,11271715757784,11273299166490,64577,167902,11272309897650,11272309897650,11272357792817,11273289185026,,,,,,,,
a2b44dbdcf004ff9,api,,11272536783663,11274110876317,64557,167417,11273115737606,11273115737606,11273172732318,11274110329889,,,,,,,,
e637dc63e5fc489f,api,,11273400115492,11274287178886,64569,166504,11273411334213,11273411334213,11273471842344,11274286443774,,,,,,,,
51fc76ede828df52,api,,11274709179158,11275463011798,64569,166259,11274713072511,11274713072511,11274781428252,11275461991328,,,,,,,,
