connection_id,route,key_hash,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
88d75eb4cec49e2b,api,,5896673410343289,5896673416415076,0,0
cfe64773bc52698b,kv,c8eb8692722ae09590227507b1e7c20796f0c0f70c6c9d387ba2ddef6a03b600,5896707831911067,5896707833141824,186,36
0b2af79889483b1e,kv,7fce424de3654453d08f89883c8b9ce42bd4377cc32cafaccb12b90889cce076,5896707833717718,5896707834223182,186,36
e55871748c6e97c6,kv,9b7d79f9c6e7b9655f3f9311ca93ea1fab64ae4d1367bb7c5c36890d5fb5c25f,5896707834749187,5896707835254442,186,36
a245ee5e3814b48a,kv,306354b8704559097c2a2fabaa0ccd73750185cd1fd686b016a1f527681808b6,5896707835758696,5896707836141802,186,36
6eef20c16d2d0de1,kv,fe2ce174c128821bc90d7f8f93884fc32726284acd43e2d198c2602987c8e242,5896707836667517,5896707837021593,186,36
d70d916918d691a9,kv,6cf4a2f3ba46179846560529c57a1e74f1d66afe23c8f6e2ac3bdf6c49a2d154,5896707837461439,5896707837801025,186,36
2f096766e4d99a6e,kv,07df15b0d50bc37c434eeafd67fe57290fbb8010901dba35228e084b3595bbf9,5896707838223641,5896707847021369,186,36
0496e9222ff0340d,kv,83e8b920aba98c326511269155ba24d9872a7f22797b0adb83a232b493255be7,5896707847490554,5896707848160967,186,36
7bb4f20d5f5e1323,kv,70c47cdc5756e65635b8a6ebb925382d000afeb117b74ff082cc1ae2c2ca5862,5896707848540013,5896707848922399,186,36
9df14ec4b69cb3aa,kv,421c892ec4e2fbc923c300607b4e4b04988d8a48724af08cc06310f00859ddb7,5896707849324615,5896707849706771,186,36
57c17164e49ab69d,kv,e34a86936d6de81bae2309aa97bf9cc20f8610eb03d62a20910a63d584e39a6b,5896707850064947,5896707850442063,186,36
ccb649fe78853ff0,kv,9adff130d1d5087ee328b6eac85c7c6acf6dd77d0987f4f7a2a2552bcc39ec9f,5896707850809850,5896707851176956,186,36
bfb9610b121c7512,kv,090e44550efe020f58c07fae436b1f6d6d547e7ea5f8134ce5d490ea38e704bf,5896707851535632,5896707851877179,186,36
cc6d2c1e3ae334f8,kv,a30a7b2f9db23305ca5399867d62a497f64b3aa50255cd615e27db624445ba2c,5896707852278984,5896707852657140,186,36
51e8442c83072cff,kv,414b9ca19a803b42c7382dbcd49c2eb0bbebed6f698576171fbb6120d5daea62,5896707853037336,5896707853395093,186,36
3257afbaaa02b119,kv,6c65a5d0c2fbb611d4599fbd330cbfad071775d3b28d13f4c76ceb6462319fac,5896707853770939,5896707854125095,186,36
