bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,5.65625323043163,260.42050000000006,20
0,0.0,5.0,1,sink,0,83.7435,20
1,5.0,10.0,0,source,5.65625323043163,270.949,20
1,5.0,10.0,1,sink,0,83.77799999999999,20
2,10.0,15.0,0,source,5.65625323043163,236.82250000000005,20
2,10.0,15.0,1,sink,0,83.759,20
3,15.0,20.0,0,source,5.65625323043163,218.016,20
3,15.0,20.0,1,sink,0,83.8365,20
4,20.0,25.0,0,source,5.65625323043163,218.083,20
4,20.0,25.0,1,sink,0,84.03350000000002,20
5,25.0,30.0,0,source,5.65625323043163,184.67850000000004,20
5,25.0,30.0,1,sink,0,83.88700000000001,20
6,30.0,35.0,0,source,5.65625323043163,183.6755,20
6,30.0,35.0,1,sink,0,134.34599999999998,20
7,35.0,40.0,0,source,4.975841195395073,184.1925,20
7,35.0,40.0,1,sink,0.6804120350365566,148.5345,20
8,40.0,45.0,0,source,4.427485705231204,168.01100000000002,20
8,40.0,45.0,1,sink,1.228767525200426,221.27749999999997,20
9,45.0,50.0,0,source,3.83277768338523,193.749,20
9,45.0,50.0,1,sink,1.8234755470464,228.5625,20
10,50.0,55.0,0,source,3.83277768338523,167.0035,20
10,50.0,55.0,1,sink,1.8234755470464,259.68949999999995,20
11,55.0,60.0,0,source,3.1820172853322806,167.14799999999997,20
11,55.0,60.0,1,sink,2.474235945099349,261.81149999999997,20
12,60.0,65.0,0,source,3.1820172853322806,159.5715789473684,19
12,60.0,65.0,1,sink,2.474235945099349,259.62368421052633,19
13,65.0,70.0,0,source,2.4320172853322806,147.9065,20
13,65.0,70.0,1,sink,3.224235945099349,265.1225,20
14,70.0,75.0,0,source,2.4320172853322806,133.7625,20
14,70.0,75.0,1,sink,3.224235945099349,244.2385,20
15,75.0,80.0,0,source,1.6820172853322806,123.13550000000001,20
15,75.0,80.0,1,sink,3.974235945099349,297.4355,20
16,80.0,85.0,0,source,1.2330038776983798,115.43799999999996,20
16,80.0,85.0,1,sink,4.42324935273325,278.727,20
17,85.0,90.0,0,source,1.2330038776983798,124.65450000000001,20
17,85.0,90.0,1,sink,4.42324935273325,321.61050000000006,20
18,90.0,95.0,0,source,0.5762777560751724,97.72600000000001,20
18,90.0,95.0,1,sink,5.079975474356457,278.02450000000005,20
19,95.0,100.0,0,source,0.2448077148538248,87.86800000000001,20
19,95.0,100.0,1,sink,5.411445515577805,308.23850000000004,20
20,100.0,105.0,0,source,0.2448077148538248,87.485,20
20,100.0,105.0,1,sink,5.411445515577805,322.95750000000004,20
21,105.0,110.0,0,source,0.2448077148538248,105.74100000000001,20
21,105.0,110.0,1,sink,5.411445515577805,302.2345,20
22,110.0,115.0,0,source,0.2448077148538248,102.09,20
22,110.0,115.0,1,sink,5.411445515577805,280.6530000000001,20
23,115.0,120.0,0,source,0.2448077148538248,87.01105263157893,19
23,115.0,120.0,1,sink,5.411445515577805,317.0910526315789,19
24,120.0,124.636789560318,0,source,0.2448077148538248,86.93052631578948,19
24,120.0,124.636789560318,1,sink,5.411445515577805,274.51105263157893,19
