connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
cb447bd5ceb4d9f7,kv,5558389319285990,5558389320522128,0,0
089bd9fc3603328b,api,5558389319617037,5558389320584627,0,0
bb3f97b333e23331,api,5558405885607679,5558410646570813,32058,9333
094c83a8833aee94,api,5558405885850916,5558410931395303,25919,12077
6b39c8a31472c1fe,api,5558414220799218,5558420758596771,35762,8389
afe251c340b116d0,api,5558414553029058,5558420896085211,36981,9333
38ef68ed00e034cf,api,5558424463564476,5558425450540088,32026,12772
a6767c905da4ef8e,api,5558425452053812,5558426350189221,25887,11828
14f0f56a6b85f180,api,5558426352108141,5558427246826115,35730,11586
fbe4738776e8b7c8,api,5558427248583457,5558428015826427,36949,9826
