bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,0.5346571009380091,343.593,20
0,0.0,5.0,1,sink,0,83.31200000000001,20
1,5.0,10.0,0,source,0.5346571009380091,333.77399999999994,20
1,5.0,10.0,1,sink,0,83.35149999999999,20
2,10.0,15.0,0,source,0.5346571009380091,331.421,20
2,10.0,15.0,1,sink,0,83.41599999999998,20
3,15.0,20.0,0,source,0.5346571009380091,322.8115,20
3,15.0,20.0,1,sink,0,83.3275,20
4,20.0,25.0,0,source,0.5346571009380091,358.9255,20
4,20.0,25.0,1,sink,0,83.39099999999999,20
5,25.0,30.0,0,source,0.5346571009380091,264.7505,20
5,25.0,30.0,1,sink,0,83.2785,20
6,30.0,35.0,0,source,0.5346571009380091,227.3252631578947,19
6,30.0,35.0,1,sink,0,83.01,19
7,35.0,40.0,0,source,0.5346571009380091,272.98949999999996,20
7,35.0,40.0,1,sink,0,82.98049999999999,20
8,40.0,45.0,0,source,0.5346571009380091,197.66850000000002,20
8,40.0,45.0,1,sink,0,83.02550000000001,20
9,45.0,50.0,0,source,0.5346571009380091,253.88500000000005,20
9,45.0,50.0,1,sink,0,83.003,20
10,50.0,55.0,0,source,0.5346571009380091,297.55649999999997,20
10,50.0,55.0,1,sink,0,83.0245,20
11,55.0,60.0,0,source,0.5346571009380091,349.29550000000006,20
11,55.0,60.0,1,sink,0,83.27399999999999,20
12,60.0,65.0,0,source,0.5346571009380091,338.184,20
12,60.0,65.0,1,sink,0,236.68599999999998,20
13,65.0,70.0,0,source,0.5346571009380091,152.33800000000002,20
13,65.0,70.0,1,sink,0,340.58299999999997,20
14,70.0,75.0,0,source,0.25895730363903113,90.79850000000002,20
14,70.0,75.0,1,sink,0.275699797298978,304.78999999999996,20
15,75.0,80.0,0,source,0.25895730363903113,89.65,20
15,75.0,80.0,1,sink,0.275699797298978,357.0585,20
16,80.0,85.0,0,source,0.25895730363903113,89.25750000000002,20
16,80.0,85.0,1,sink,0.275699797298978,354.47099999999995,20
17,85.0,90.0,0,source,0.25895730363903113,89.113,20
17,85.0,90.0,1,sink,0.275699797298978,333.63950000000006,20
18,90.0,95.0,0,source,0.0768117718047614,88.736,20
18,90.0,95.0,1,sink,0.4578453291332477,366.5765,20
19,95.0,100.0,0,source,0.026841361750985504,88.7495,20
19,95.0,100.0,1,sink,0.5078157391870236,366.8845,20
20,100.0,105.0,0,source,0.026841361750985504,88.69000000000001,20
20,100.0,105.0,1,sink,0.5078157391870236,365.765,20
21,105.0,110.0,0,source,0.015742165263642027,88.7585,20
21,105.0,110.0,1,sink,0.5189149356743671,343.24549999999994,20
22,110.0,115.0,0,source,0.009463090920892259,88.781,20
22,110.0,115.0,1,sink,0.5251940100171169,356.67549999999994,20
23,115.0,120.0,0,source,0.009463090920892259,88.97550000000001,20
23,115.0,120.0,1,sink,0.5251940100171169,359.9715,20
24,120.0,125.0,0,source,0.004871656756925691,88.8305,20
24,120.0,125.0,1,sink,0.5297854441810834,341.34849999999994,20
25,125.0,130.0,0,source,0.004871656756925691,88.9205,20
25,125.0,130.0,1,sink,0.5297854441810834,355.90049999999997,20
26,130.0,135.0,0,source,0.004871656756925691,88.87249999999999,20
26,130.0,135.0,1,sink,0.5297854441810834,372.3155,20
27,135.0,140.0,0,source,0.004871656756925691,88.44999999999999,20
27,135.0,140.0,1,sink,0.5297854441810834,376.618,20
28,140.0,145.0,0,source,0.004871656756925691,89.91300000000001,20
28,140.0,145.0,1,sink,0.5297854441810834,358.10499999999996,20
29,145.0,150.0,0,source,1.1102230246251565e-16,88.9495,20
29,145.0,150.0,1,sink,0.534657100938009,362.5945,20
30,150.0,155.0,0,source,1.1102230246251565e-16,88.5035,20
30,150.0,155.0,1,sink,0.534657100938009,343.52650000000006,20
31,155.0,160.0,0,source,1.1102230246251565e-16,88.4765,20
31,155.0,160.0,1,sink,0.534657100938009,364.7165,20
32,160.0,165.0,0,source,1.1102230246251565e-16,88.568,20
32,160.0,165.0,1,sink,0.534657100938009,317.184,20
33,165.0,170.0,0,source,1.1102230246251565e-16,88.548,20
33,165.0,170.0,1,sink,0.534657100938009,299.51300000000003,20
34,170.0,175.0,0,source,1.1102230246251565e-16,88.5295,20
34,170.0,175.0,1,sink,0.534657100938009,248.669,20
35,175.0,180.0,0,source,1.1102230246251565e-16,88.70800000000001,20
35,175.0,180.0,1,sink,0.534657100938009,274.9675,20
36,180.0,185.0,0,source,1.1102230246251565e-16,88.42299999999997,20
36,180.0,185.0,1,sink,0.534657100938009,359.58700000000005,20
37,185.0,190.0,0,source,1.1102230246251565e-16,88.483,20
37,185.0,190.0,1,sink,0.534657100938009,285.78499999999997,20
38,190.0,195.0,0,source,1.1102230246251565e-16,88.494,20
38,190.0,195.0,1,sink,0.534657100938009,364.46999999999997,20
39,195.0,200.0,0,source,1.1102230246251565e-16,88.56949999999999,20
39,195.0,200.0,1,sink,0.534657100938009,307.97999999999996,20
40,200.0,204.37736296653748,0,source,1.1102230246251565e-16,88.23411764705882,17
40,200.0,204.37736296653748,1,sink,0.534657100938009,282.76823529411763,17
