timestamp,index,power_w,util_gpu,memory_mib
2026/07/14 15:55:31.461, 0, 88.13, 0, 73395
2026/07/14 15:55:31.463, 1, 87.77, 0, 74057
2026/07/14 15:55:31.714, 0, 396.56, 74, 74277
2026/07/14 15:55:31.714, 1, 87.50, 0, 74057
2026/07/14 15:55:31.964, 0, 405.60, 100, 74277
2026/07/14 15:55:31.964, 1, 87.50, 0, 74057
2026/07/14 15:55:32.214, 0, 419.46, 100, 74277
2026/07/14 15:55:32.214, 1, 87.50, 0, 74057
2026/07/14 15:55:32.464, 0, 314.95, 96, 74277
2026/07/14 15:55:32.464, 1, 86.90, 0, 74057
2026/07/14 15:55:32.714, 0, 352.89, 100, 74277
2026/07/14 15:55:32.715, 1, 86.90, 0, 74057
2026/07/14 15:55:32.965, 0, 356.18, 100, 74277
2026/07/14 15:55:32.965, 1, 86.58, 0, 74057
2026/07/14 15:55:33.215, 0, 391.75, 100, 74277
2026/07/14 15:55:33.215, 1, 86.58, 0, 74057
2026/07/14 15:55:33.465, 0, 362.52, 100, 74277
2026/07/14 15:55:33.465, 1, 86.31, 0, 74057
2026/07/14 15:55:33.715, 0, 373.40, 100, 74277
2026/07/14 15:55:33.716, 1, 86.31, 0, 74057
2026/07/14 15:55:33.966, 0, 351.74, 100, 74277
2026/07/14 15:55:33.966, 1, 86.31, 0, 74057
2026/07/14 15:55:34.216, 0, 150.67, 76, 74277
2026/07/14 15:55:34.216, 1, 86.40, 0, 74057
2026/07/14 15:55:34.466, 0, 139.17, 35, 74277
2026/07/14 15:55:34.466, 1, 86.31, 0, 74057
2026/07/14 15:55:34.716, 0, 139.82, 37, 74277
2026/07/14 15:55:34.717, 1, 86.31, 0, 74057
2026/07/14 15:55:34.967, 0, 138.90, 36, 74277
2026/07/14 15:55:34.967, 1, 86.40, 0, 74057
2026/07/14 15:55:35.217, 0, 138.57, 37, 74277
2026/07/14 15:55:35.217, 1, 86.08, 0, 74057
2026/07/14 15:55:35.467, 0, 141.01, 37, 74277
2026/07/14 15:55:35.467, 1, 86.08, 0, 74057
2026/07/14 15:55:35.717, 0, 142.80, 37, 74277
2026/07/14 15:55:35.718, 1, 85.99, 0, 74057
2026/07/14 15:55:35.968, 0, 139.82, 37, 74277
2026/07/14 15:55:35.968, 1, 85.99, 0, 74057
2026/07/14 15:55:36.218, 0, 126.81, 36, 74277
2026/07/14 15:55:36.218, 1, 89.10, 0, 74057
2026/07/14 15:55:36.468, 0, 272.69, 39, 74277
2026/07/14 15:55:36.468, 1, 85.99, 0, 74057
2026/07/14 15:55:36.718, 0, 355.00, 49, 74277
2026/07/14 15:55:36.718, 1, 85.99, 0, 74057
