ts,route,direction,bytes,billed
1783587992.287324,api,client_to_target,48518,1
1783587992.289239,api,client_to_target,48661,1
1783587992.289275,api,client_to_target,48800,1
1783587992.289302,api,client_to_target,48592,1
1783587992.370849,api,target_to_client,149,0
1783587992.372834,api,target_to_client,149,0
1783587992.372917,api,target_to_client,149,0
1783587992.372977,api,target_to_client,149,0
1783587992.397296,kv,client_to_target,186,0
1783587992.397770,kv,target_to_client,36,1
1783587995.449781,kv,client_to_target,186,0
1783587995.450251,kv,target_to_client,36,1
1783587997.970585,api,target_to_client,491,0
1783587998.839567,api,target_to_client,241,0
1783588000.614721,api,target_to_client,241,0
1783588000.616192,kv,client_to_target,186,0
1783588000.616547,kv,target_to_client,36,1
1783588003.060190,api,target_to_client,491,0
1783588003.060270,api,target_to_client,244,0
1783588003.974567,api,target_to_client,241,0
1783588003.974635,api,target_to_client,246,0
1783588005.793088,api,target_to_client,241,0
1783588005.793208,api,target_to_client,244,0
1783588005.794631,kv,client_to_target,186,0
1783588005.795081,kv,target_to_client,36,1
1783588008.166036,api,target_to_client,491,0
1783588008.166119,api,target_to_client,244,0
1783588008.166167,api,target_to_client,248,0
1783588009.116167,api,target_to_client,241,0
1783588009.116246,api,target_to_client,246,0
1783588009.116312,api,target_to_client,243,0
1783588010.969635,api,target_to_client,241,0
1783588010.969712,api,target_to_client,246,0
1783588010.969757,api,target_to_client,246,0
1783588013.149892,api,target_to_client,244,0
1783588013.149971,api,target_to_client,491,0
1783588013.150079,api,target_to_client,243,0
1783588013.150117,api,target_to_client,247,0
1783588013.210413,api,target_to_client,246,0
1783588013.210467,api,target_to_client,241,0
1783588013.210501,api,target_to_client,246,0
1783588013.210558,api,target_to_client,244,0
1783588013.231098,api,target_to_client,244,0
1783588013.231152,api,target_to_client,241,0
1783588013.231186,api,target_to_client,247,0
1783588013.231215,api,target_to_client,246,0
1783588013.251128,api,target_to_client,248,0
1783588013.251192,api,target_to_client,244,0
1783588013.251263,api,target_to_client,244,0
1783588013.251299,api,target_to_client,246,0
1783588013.273127,api,target_to_client,291,0
1783588013.273189,api,target_to_client,246,0
1783588013.273226,api,target_to_client,246,0
1783588013.273285,api,target_to_client,247,0
1783588013.293272,api,target_to_client,244,0
1783588013.293335,api,target_to_client,246,0
1783588013.293375,api,target_to_client,244,0
1783588013.313483,api,target_to_client,248,0
1783588013.313543,api,target_to_client,247,0
1783588013.313581,api,target_to_client,244,0
1783588013.333941,api,target_to_client,243,0
1783588013.334031,api,target_to_client,246,0
1783588013.334071,api,target_to_client,243,0
1783588013.354098,api,target_to_client,246,0
