monotonic_ns,wall_ns,interval_ns,route,direction,bytes,billed
5571748000000000,1784186478825910676,250000000,api,client_to_target,105069,1
5571748000000000,1784186478825941926,250000000,api,target_to_client,596,0
5571748000000000,1784186478825951086,250000000,kv,client_to_target,19158,0
5571748000000000,1784186478825958116,250000000,kv,target_to_client,2281084,1
5571748250000000,1784186479076821313,250000000,kv,target_to_client,7798784,1
5571748500000000,1784186479327153276,250000000,kv,client_to_target,186,0
5571748500000000,1784186479327174656,250000000,kv,target_to_client,7815204,1
5571748750000000,1784186479577595928,250000000,kv,client_to_target,186,0
5571748750000000,1784186479577618467,250000000,kv,target_to_client,7798820,1
5571749000000000,1784186479828141178,250000000,kv,target_to_client,7864320,1
5571749250000000,1784186480078866787,250000000,kv,client_to_target,186,0
5571749250000000,1784186480078891147,250000000,kv,target_to_client,7798820,1
5571749500000000,1784186480329394628,250000000,kv,target_to_client,7798784,1
5571749750000000,1784186480579579443,250000000,kv,client_to_target,186,0
5571749750000000,1784186480579603082,250000000,kv,target_to_client,7798820,1
5571750000000000,1784186480830440920,250000000,kv,client_to_target,186,0
5571750000000000,1784186480830461099,250000000,kv,target_to_client,7864356,1
5571750250000000,1784186481081533564,250000000,kv,target_to_client,7798784,1
5571750500000000,1784186481331647400,250000000,kv,client_to_target,186,0
5571750500000000,1784186481331669139,250000000,kv,target_to_client,7798820,1
5571750750000000,1784186481582209710,250000000,kv,client_to_target,186,0
5571750750000000,1784186481582233410,250000000,kv,target_to_client,7798820,1
5571751000000000,1784186481833263135,250000000,kv,target_to_client,7798784,1
5571751250000000,1784186482084279390,250000000,kv,client_to_target,186,0
5571751250000000,1784186482084303040,250000000,kv,target_to_client,7864356,1
5571751500000000,1784186482334801791,250000000,kv,target_to_client,7798784,1
5571751750000000,1784186482585690568,250000000,kv,client_to_target,186,0
5571751750000000,1784186482585715928,250000000,kv,target_to_client,7798820,1
5571752000000000,1784186482836081320,250000000,kv,client_to_target,186,0
5571752000000000,1784186482836104430,250000000,kv,target_to_client,7798820,1
