monotonic_ns,wall_ns,interval_ns,route,direction,bytes,billed
5574588750000000,1784189319417830696,250000000,api,client_to_target,122671,1
5574588750000000,1784189319417845806,250000000,api,target_to_client,596,0
5574588750000000,1784189319417850626,250000000,kv,client_to_target,55428,0
5574588750000000,1784189319417854266,250000000,kv,target_to_client,438760,1
5574589000000000,1784189319668192734,250000000,kv,client_to_target,2418,0
5574589000000000,1784189319668217274,250000000,kv,target_to_client,163477707,1
5574589250000000,1784189319918343904,250000000,kv,client_to_target,2418,0
5574589250000000,1784189319918361464,250000000,kv,target_to_client,175833821,1
5574589500000000,1784189320168573134,250000000,kv,client_to_target,2604,0
5574589500000000,1784189320168587773,250000000,kv,target_to_client,176161272,1
5574589750000000,1784189320419202108,250000000,kv,client_to_target,2976,0
5574589750000000,1784189320419220918,250000000,kv,target_to_client,200294976,1
5574590000000000,1784189320669352179,250000000,kv,client_to_target,10788,0
5574590000000000,1784189320669375278,250000000,kv,target_to_client,176162856,1
5574590250000000,1784189320920359629,250000000,kv,client_to_target,2604,0
5574590250000000,1784189320920381239,250000000,kv,target_to_client,174719162,1
5574590500000000,1784189321170495299,250000000,kv,client_to_target,2604,0
5574590500000000,1784189321170512339,250000000,kv,target_to_client,177603382,1
5574590750000000,1784189321420602530,250000000,kv,client_to_target,19902,0
5574590750000000,1784189321420618450,250000000,kv,target_to_client,255217208,1
5574591000000000,1784189321671325294,250000000,kv,client_to_target,4464,0
5574591000000000,1784189321671354483,250000000,kv,target_to_client,312738762,1
5574591250000000,1784189321921581683,250000000,kv,client_to_target,3348,0
5574591250000000,1784189321921598823,250000000,kv,target_to_client,219284104,1
5574591500000000,1784189322171768483,250000000,kv,client_to_target,2604,0
5574591500000000,1784189322171782652,250000000,kv,target_to_client,183566946,1
5574591750000000,1784189322421977032,250000000,kv,client_to_target,12834,0
5574591750000000,1784189322421996802,250000000,kv,target_to_client,177178954,1
5574592000000000,1784189322672907893,250000000,kv,client_to_target,4650,0
5574592000000000,1784189322672921973,250000000,kv,target_to_client,311821188,1
5574592250000000,1784189322923323461,250000000,kv,client_to_target,4278,0
5574592250000000,1784189322923337260,250000000,kv,target_to_client,284951462,1
5574592500000000,1784189323173633599,250000000,api,target_to_client,12732,0
5574592750000000,1784189323425078384,250000000,api,target_to_client,13620,0
5574593000000000,1784189323676098344,250000000,api,target_to_client,11197,0
5574593250000000,1784189323926401703,250000000,api,target_to_client,9434,0
5574593500000000,1784189324177468032,250000000,api,target_to_client,7605,0
5574593750000000,1784189324428505912,250000000,api,target_to_client,6775,0
5574594000000000,1784189324679424183,250000000,api,target_to_client,4586,0
5574594250000000,1784189324929684472,250000000,api,target_to_client,1917,0
5574594500000000,1784189325181047298,250000000,api,client_to_target,29416,1
5574594500000000,1784189325181069848,250000000,api,target_to_client,2839,0
5574594500000000,1784189325181078638,250000000,kv,client_to_target,10602,0
5574594500000000,1784189325181084978,250000000,kv,target_to_client,2052,1
5574594750000000,1784189325432199007,250000000,api,target_to_client,3420,0
5574595000000000,1784189325682553324,250000000,api,target_to_client,3176,0
5574595250000000,1784189325933258948,250000000,api,client_to_target,43380,1
5574595250000000,1784189325933280078,250000000,api,target_to_client,3486,0
5574595500000000,1784189326184293708,250000000,api,target_to_client,2937,0
5574595500000000,1784189326184305738,250000000,kv,client_to_target,15810,0
5574595500000000,1784189326184310398,250000000,kv,target_to_client,3060,1
5574595750000000,1784189326434788184,250000000,api,target_to_client,3178,0
5574596000000000,1784189326685731755,250000000,api,target_to_client,3412,0
5574596250000000,1784189326936801175,250000000,api,client_to_target,22363,1
5574596250000000,1784189326936824624,250000000,api,target_to_client,3518,0
5574596250000000,1784189326936833344,250000000,kv,client_to_target,8184,0
5574596250000000,1784189326936839924,250000000,kv,target_to_client,1584,1
5574596500000000,1784189327187062894,250000000,api,target_to_client,3196,0
5574596750000000,1784189327437275143,250000000,api,target_to_client,3411,0
5574597000000000,1784189327688881636,250000000,api,target_to_client,3437,0
5574597250000000,1784189327940012865,250000000,api,target_to_client,3159,0
5574597500000000,1784189328190644560,250000000,api,target_to_client,3419,0
5574597750000000,1784189328442043375,250000000,api,target_to_client,3189,0
5574598000000000,1784189328693113745,250000000,api,target_to_client,3392,0
5574598250000000,1784189328944679718,250000000,api,client_to_target,27588,1
5574598250000000,1784189328944703848,250000000,api,target_to_client,3005,0
5574598250000000,1784189328944712878,250000000,kv,client_to_target,10044,0
5574598250000000,1784189328944719568,250000000,kv,target_to_client,1944,1
5574598500000000,1784189329195597590,250000000,api,target_to_client,3678,0
5574598750000000,1784189329446396322,250000000,api,target_to_client,3171,0
5574599000000000,1784189329697093046,250000000,api,target_to_client,3375,0
5574599250000000,1784189329947457984,250000000,api,target_to_client,1455,0
