monotonic_ns,wall_ns,power_w,utilization_pct,memory_mib
2447350332000,1786467713828995591,113.51,19.0,89109.0
2447473981618,1786467713952645499,116.88,33.0,89109.0
2447597504039,1786467714076167750,120.55,33.0,89109.0
2447721415685,1786467714200079326,120.71,18.0,89109.0
2447845416661,1786467714324080342,120.62,19.0,89109.0
2447969032998,1786467714447696659,120.68,19.0,89109.0
2448092699517,1786467714571363248,120.59,19.0,89109.0
2448216115052,1786467714694778683,124.76,19.0,89109.0
2448339370185,1786467714818033786,128.43,91.0,89109.0
2448462919637,1786467714941583298,124.88,26.0,89109.0
2448586730022,1786467715065393863,121.36,26.0,89109.0
2448710108761,1786467715188772702,121.8,26.0,89109.0
2448833738579,1786467715312402290,128.54,77.0,89109.0
2448957662989,1786467715436326690,129.38,77.0,89109.0
2449081416558,1786467715560080309,130.07,32.0,89109.0
2449205210288,1786467715683873959,126.67,32.0,89109.0
2449329329350,1786467715807993031,123.69,32.0,89109.0
2449452898687,1786467715931562368,126.35,36.0,89109.0
2449576955469,1786467716055619200,131.28,36.0,89109.0
2449700477610,1786467716179141321,131.64,47.0,89109.0
2449823805290,1786467716302469131,125.71,32.0,89109.0
2449947367371,1786467716426031102,124.72,32.0,89109.0
2450070715011,1786467716549378762,124.66,33.0,89109.0
2450194574976,1786467716673238677,128.69,33.0,89109.0
2450317933976,1786467716796597667,131.21,94.0,89109.0
2450441917762,1786467716920581563,129.1,32.0,89109.0
2450565292492,1786467717043956123,124.33,32.0,89109.0
2450688584786,1786467717167248507,124.49,33.0,89109.0
2450812529276,1786467717291192947,125.05,33.0,89109.0
2450936121734,1786467717414785445,130.71,79.0,89109.0
2451059652950,1786467717538316871,130.66,32.0,89109.0
2451183079456,1786467717661743257,127.22,32.0,89109.0
2451306856745,1786467717785520406,123.76,33.0,89109.0
2451430172189,1786467717908835930,125.33,34.0,89109.0
2451553774267,1786467718032438068,129.87,34.0,89109.0
2451677192142,1786467718155855953,129.79,51.0,89109.0
2451801122662,1786467718279786293,129.15,51.0,89109.0
2451924888341,1786467718403552102,123.71,32.0,89109.0
2452048214786,1786467718526878697,123.46,33.0,89109.0
2452171772342,1786467718650436133,126.95,33.0,89109.0
2452294791914,1786467718773455545,129.82,97.0,89109.0
2452418336701,1786467718897000492,129.96,97.0,89109.0
2452542195570,1786467719020859221,124.03,32.0,89109.0
2452666071511,1786467719144735262,123.62,32.0,89109.0
2452789820797,1786467719268484508,124.56,32.0,89109.0
2452913832183,1786467719392495934,129.87,76.0,89109.0
2453037217581,1786467719515881212,130.87,32.0,89109.0
2453160984649,1786467719639648340,127.81,32.0,89109.0
2453284367692,1786467719763031443,124.77,32.0,89109.0
2453407825756,1786467719886489577,124.95,32.0,89109.0
2453531491782,1786467720010155563,132.09,33.0,89109.0
2453655625404,1786467720134289235,132.26,54.0,89109.0
2453779022007,1786467720257685808,132.26,54.0,89109.0
2453903067838,1786467720381731499,126.19,32.0,89109.0
2454026935387,1786467720505599238,124.78,33.0,89109.0
2454150730134,1786467720629393985,128.9,33.0,89109.0
2454274338750,1786467720753002411,131.96,100.0,89109.0
2454398177928,1786467720876841739,131.73,100.0,89109.0
2454521812394,1786467721000476295,130.7,32.0,89109.0
2454645687923,1786467721124351644,124.19,32.0,89109.0
2454769218718,1786467721247882549,124.57,32.0,89109.0
2454893274169,1786467721371937850,128.98,73.0,89109.0
2455017125917,1786467721495789668,130.43,73.0,89109.0
2455141134647,1786467721619798508,127.4,32.0,89109.0
2455264808054,1786467721743471765,123.4,32.0,89109.0
2455387953864,1786467721866617586,123.16,32.0,89109.0
2455511393468,1786467721990057139,124.44,33.0,89109.0
2455634846083,1786467722113509784,129.64,57.0,89109.0
2455758510799,1786467722237174510,129.73,57.0,89109.0
2455882195355,1786467722360859026,126.17,32.0,89109.0
2456005578374,1786467722484241865,123.99,32.0,89109.0
2456128890471,1786467722607554012,127.46,33.0,89109.0
2456252421816,1786467722731085487,131.31,100.0,89109.0
2456376036322,1786467722854699913,131.16,100.0,89109.0
2456499329939,1786467722977993610,130.08,32.0,89109.0
2456623256948,1786467723101920809,125.66,32.0,89109.0
2456746775153,1786467723225439074,126.49,33.0,89109.0
2456869562380,1786467723348225931,130.73,89.0,89109.0
2456992440258,1786467723471103999,128.92,89.0,89109.0
2457115710710,1786467723594374291,126.51,0.0,89109.0
2457239402836,1786467723718066597,117.98,28.0,89109.0
2457363102353,1786467723841766024,117.69,28.0,89109.0
2457487201144,1786467723965864815,121.06,32.0,89109.0
2457610807690,1786467724089471471,124.75,32.0,89109.0
2457734143218,1786467724212807019,122.67,63.0,89109.0
2457857777999,1786467724336441620,119.54,39.0,89109.0
2457981348419,1786467724460012120,121.8,39.0,89109.0
2458104622656,1786467724583286487,124.08,33.0,89109.0
2458227943589,1786467724706607380,131.79,100.0,89109.0
2458351776107,1786467724830439918,132.18,100.0,89109.0
2458475541799,1786467724954205470,130.21,38.0,89109.0
2458599457194,1786467725078120955,125.28,38.0,89109.0
2458722836867,1786467725201500838,124.93,32.0,89109.0
2458847193531,1786467725325857152,131.51,88.0,89109.0
2458971108110,1786467725449771841,131.82,88.0,89109.0
2459094847277,1786467725573510968,131.87,39.0,89109.0
2459218652325,1786467725697316126,127.92,39.0,89109.0
2459342259411,1786467725820923232,124.95,34.0,89109.0
2459465998398,1786467725944662059,128.88,42.0,89109.0
2459589719865,1786467726068383576,131.98,42.0,89109.0
2459713028808,1786467726191692479,132.01,44.0,89109.0
2459836691914,1786467726315355825,125.31,33.0,89109.0
2459960278039,1786467726438941690,124.89,33.0,89109.0
2460083677513,1786467726562341414,125.1,32.0,89109.0
2460207028196,1786467726685691967,129.84,32.0,89109.0
2460330562771,1786467726809226632,131.1,91.0,89109.0
2460454147366,1786467726932810927,128.37,32.0,89109.0
2460577455449,1786467727056119300,124.43,32.0,89109.0
2460701078740,1786467727179742451,124.21,32.0,89109.0
2460824406112,1786467727303069913,124.08,32.0,89109.0
2460947812829,1786467727426476470,124.04,30.0,89109.0
2461071501999,1786467727550165700,123.83,26.0,89109.0
2461196105774,1786467727674769395,119.39,26.0,89109.0
2461319391749,1786467727798055430,116.41,26.0,89109.0
2461442924102,1786467727921587773,115.85,24.0,89109.0
2461565914745,1786467728044578476,115.54,24.0,89109.0
2461689338952,1786467728168002663,115.21,19.0,89109.0
2461812556687,1786467728291220368,114.67,19.0,89109.0
2461935815322,1786467728414479003,113.7,19.0,89109.0
