monotonic_ns,wall_ns,power_w,utilization_pct,memory_mib
2461960475676,1786467728439139247,113.7,19.0,89109.0
2462084037014,1786467728562700735,117.78,22.0,89109.0
2462207585893,1786467728686249464,121.19,22.0,89109.0
2462331378874,1786467728810042565,120.7,23.0,89109.0
2462454769191,1786467728933432832,120.49,18.0,89109.0
2462578274958,1786467729056938729,123.91,18.0,89109.0
2462701861642,1786467729180525303,128.15,94.0,89109.0
2462825484236,1786467729304147947,128.95,94.0,89109.0
2462948984559,1786467729427648450,129.6,26.0,89109.0
2463072713464,1786467729551377125,129.11,27.0,89109.0
2463196369449,1786467729675033160,129.3,27.0,89109.0
2463319563128,1786467729798226939,129.45,48.0,89109.0
2463442837909,1786467729921501540,130.7,32.0,89109.0
2463566748276,1786467730045411937,132.96,32.0,89109.0
2463690862356,1786467730169526077,131.44,100.0,89109.0
2463814482050,1786467730293145961,131.54,100.0,89109.0
2463937810121,1786467730416474132,131.83,38.0,89109.0
2464061216323,1786467730539880234,131.83,38.0,89109.0
2464184847542,1786467730663511323,131.93,38.0,89109.0
2464308827375,1786467730787491046,132.24,73.0,89109.0
2464432656056,1786467730911319797,132.14,38.0,89109.0
2464555956982,1786467731034620803,130.07,38.0,89109.0
2464679212937,1786467731157876618,130.46,88.0,89109.0
2464803019708,1786467731281683399,130.87,88.0,89109.0
2464926794979,1786467731405458660,131.18,39.0,89109.0
2465050140115,1786467731528803776,131.75,38.0,89109.0
2465173782554,1786467731652446255,131.91,38.0,89109.0
2465297650006,1786467731776313757,131.7,75.0,89109.0
2465421249975,1786467731899913666,131.63,75.0,89109.0
2465544943625,1786467732023607306,131.79,38.0,89109.0
2465669027279,1786467732147690950,132.09,89.0,89109.0
2465792592038,1786467732271255739,131.68,89.0,89109.0
2465915825993,1786467732394489804,131.19,38.0,89109.0
2466039080228,1786467732517743889,131.36,38.0,89109.0
2466162894439,1786467732641558280,130.29,38.0,89109.0
2466286423932,1786467732765087573,129.83,76.0,89109.0
2466409862205,1786467732888525856,129.66,76.0,89109.0
2466533474584,1786467733012138525,130.27,38.0,89109.0
2466657307995,1786467733135971846,129.54,89.0,89109.0
2466781250487,1786467733259914178,129.49,89.0,89109.0
2466905211450,1786467733383875151,129.65,38.0,89109.0
2467028821014,1786467733507484685,129.89,39.0,89109.0
2467152886463,1786467733631550114,130.54,39.0,89109.0
2467276559853,1786467733755223504,130.46,77.0,89109.0
2467400354814,1786467733879018595,130.5,77.0,89109.0
2467523738066,1786467734002401617,130.56,39.0,89109.0
2467647359375,1786467734126023106,131.4,88.0,89109.0
2467771202141,1786467734249865982,131.15,88.0,89109.0
2467894752684,1786467734373416385,131.33,38.0,89109.0
2468018315413,1786467734496979234,131.3,38.0,89109.0
2468142227445,1786467734620891226,130.86,38.0,89109.0
2468266073857,1786467734744737698,130.6,76.0,89109.0
2468390275832,1786467734868939633,130.18,76.0,89109.0
2468514086883,1786467734992750564,129.97,39.0,89109.0
2468637468945,1786467735116132526,129.6,89.0,89109.0
2468761356532,1786467735240020233,129.63,89.0,89109.0
2468885105528,1786467735363769219,129.43,39.0,89109.0
2469008706341,1786467735487369902,129.56,39.0,89109.0
2469133214228,1786467735611878059,130.84,39.0,89109.0
2469257353982,1786467735736017903,130.84,75.0,89109.0
2469381169412,1786467735859833083,130.89,75.0,89109.0
2469504890611,1786467735983554162,130.9,38.0,89109.0
2469628697141,1786467736107361042,132.79,38.0,89109.0
2469752487631,1786467736231151342,132.61,90.0,89109.0
2469876222305,1786467736354885966,132.26,38.0,89109.0
2469999963359,1786467736478627030,132.43,38.0,89109.0
2470123047846,1786467736601711407,133.2,39.0,89109.0
