monotonic_ns,wall_ns,power_w,utilization_pct,memory_mib
2405604530657,1786467672083195058,93.08,0.0,89109.0
2405727394319,1786467672206058170,93.16,0.0,89109.0
2405850280402,1786467672328944203,93.16,0.0,89109.0
2405972974488,1786467672451638199,93.17,0.0,89109.0
2406095279210,1786467672573942861,93.17,0.0,89109.0
2406217812443,1786467672696476264,93.31,0.0,89109.0
2406340855782,1786467672819519413,93.32,0.0,89109.0
2406463513808,1786467672942177559,93.32,0.0,89109.0
2406586215039,1786467673064878740,93.32,0.0,89109.0
2406708606576,1786467673187270377,93.26,0.0,89109.0
2406830986814,1786467673309650525,93.26,0.0,89109.0
2406954671904,1786467673433335615,96.44,0.0,89109.0
2407078317254,1786467673556981005,103.25,96.0,89109.0
2407202212302,1786467673680876133,105.2,96.0,89109.0
2407325916697,1786467673804580578,109.2,18.0,89109.0
2407449846370,1786467673928510071,111.14,19.0,89109.0
2407573747122,1786467674052410823,112.55,19.0,89109.0
2407696918188,1786467674175581949,114.69,19.0,89109.0
2407819948062,1786467674298611803,119.07,19.0,89109.0
2407943429745,1786467674422093306,117.7,19.0,89109.0
2408067189711,1786467674545853612,112.88,19.0,89109.0
2408190757070,1786467674669420891,112.62,19.0,89109.0
2408314107957,1786467674792771768,112.48,19.0,89109.0
2408437773377,1786467674916437238,112.68,19.0,89109.0
2408561850547,1786467675040514448,112.71,19.0,89109.0
2408685554812,1786467675164218553,112.53,19.0,89109.0
2408808671942,1786467675287335673,111.35,18.0,89109.0
2408931719526,1786467675410383227,109.61,18.0,89109.0
2409054768235,1786467675533432036,107.45,0.0,89109.0
2409178132897,1786467675656796608,105.78,0.0,89109.0
2409301336728,1786467675780000469,103.62,0.0,89109.0
2409424492848,1786467675903156409,100.1,0.0,89109.0
2409547798600,1786467676026462501,97.92,0.0,89109.0
2409671281288,1786467676149944999,96.67,0.0,89109.0
2409794996819,1786467676273660630,102.84,0.0,89109.0
2409918747390,1786467676397411051,106.0,62.0,89109.0
2410042311054,1786467676520974785,108.23,18.0,89109.0
2410165717007,1786467676644380708,110.27,18.0,89109.0
2410289613694,1786467676768277485,111.63,19.0,89109.0
2410413293399,1786467676891957150,115.9,19.0,89109.0
2410536997775,1786467677015661606,117.67,19.0,89109.0
2410660638480,1786467677139302151,119.14,19.0,89109.0
2410784134853,1786467677262798574,112.97,19.0,89109.0
2410907762328,1786467677386426159,112.24,19.0,89109.0
2411032137220,1786467677510800931,112.15,19.0,89109.0
2411155746325,1786467677634409976,112.16,19.0,89109.0
2411279149407,1786467677757813108,112.38,19.0,89109.0
2411402931064,1786467677881594975,112.22,19.0,89109.0
2411525742525,1786467678004406206,112.38,19.0,89109.0
2411648796885,1786467678127460556,110.67,7.0,89109.0
2411771819836,1786467678250483547,108.88,7.0,89109.0
2411894768076,1786467678373431897,106.86,0.0,89109.0
2412017568889,1786467678496232580,103.08,0.0,89109.0
2412140432523,1786467678619096184,100.89,0.0,89109.0
2412262960767,1786467678741625068,98.95,0.0,89109.0
2412385760715,1786467678864424516,97.48,0.0,89109.0
2412508610429,1786467678987274230,93.6,0.0,89109.0
2412631566354,1786467679110230005,93.15,0.0,89109.0
2412754508962,1786467679233172733,93.15,0.0,89109.0
2412877614387,1786467679356278048,93.12,0.0,89109.0
2413000722681,1786467679479386502,93.12,0.0,89109.0
2413123698823,1786467679602362474,93.12,0.0,89109.0
2413246518565,1786467679725182306,93.12,0.0,89109.0
2413369579178,1786467679848243049,93.12,0.0,89109.0
2413492579911,1786467679971243592,93.12,0.0,89109.0
2413615893152,1786467680094556783,93.56,0.0,89109.0
2413739943784,1786467680218607485,101.01,0.0,89109.0
2413863117594,1786467680341781455,103.36,61.0,89109.0
2413986699247,1786467680465363078,105.57,61.0,89109.0
2414110177895,1786467680588841496,109.44,18.0,89109.0
2414233937610,1786467680712601431,111.41,19.0,89109.0
2414357443772,1786467680836107623,113.44,19.0,89109.0
2414481546180,1786467680960209871,115.41,19.0,89109.0
2414605255685,1786467681083919366,116.66,19.0,89109.0
2414729160901,1786467681207824842,113.93,19.0,89109.0
2414853130903,1786467681331794654,112.37,19.0,89109.0
2414976942538,1786467681455606259,112.19,19.0,89109.0
2415100938291,1786467681579602072,112.32,19.0,89109.0
2415224242976,1786467681702906787,112.12,19.0,89109.0
2415348255339,1786467681826919010,111.9,19.0,89109.0
2415471835027,1786467681950498878,112.12,19.0,89109.0
2415594814380,1786467682073478031,111.94,19.0,89109.0
2415717797862,1786467682196461743,108.27,7.0,89109.0
2415840827815,1786467682319491466,106.43,0.0,89109.0
2415963639666,1786467682442303517,104.74,0.0,89109.0
2416086625479,1786467682565289250,102.82,0.0,89109.0
2416209282999,1786467682687946820,99.03,0.0,89109.0
2416332150400,1786467682810814091,96.98,0.0,89109.0
2416455052922,1786467682933716703,95.24,0.0,89109.0
2416578142951,1786467683056806692,93.22,0.0,89109.0
2416701235680,1786467683179899501,93.13,0.0,89109.0
2416824413569,1786467683303077270,93.12,0.0,89109.0
2416947574099,1786467683426237940,93.11,0.0,89109.0
2417070616457,1786467683549280278,93.1,0.0,89109.0
2417193879557,1786467683672543358,93.11,0.0,89109.0
2417316688348,1786467683795352059,93.11,0.0,89109.0
2417439713107,1786467683918376818,93.12,0.0,89109.0
2417562510383,1786467684041174084,93.12,0.0,89109.0
2417686274172,1786467684164937913,93.58,0.0,89109.0
2417809759560,1786467684288423251,103.27,61.0,89109.0
2417933686112,1786467684412349863,105.6,61.0,89109.0
2418057453731,1786467684536117392,107.21,18.0,89109.0
2418181223472,1786467684659887073,109.37,18.0,89109.0
2418304645629,1786467684783309520,111.07,19.0,89109.0
2418428265057,1786467684906928778,115.38,19.0,89109.0
2418551601003,1786467685030264704,116.65,19.0,89109.0
2418675384453,1786467685154048414,118.74,19.0,89109.0
2418799192874,1786467685277856585,113.87,19.0,89109.0
2418922769413,1786467685401433025,112.34,19.0,89109.0
2419046468904,1786467685525132775,112.33,19.0,89109.0
2419170222922,1786467685648886663,112.52,19.0,89109.0
2419293563503,1786467685772227174,112.18,19.0,89109.0
2419417148794,1786467685895812585,112.13,19.0,89109.0
