monotonic_ns,wall_ns,power_w,utilization_pct,memory_mib
2505748413199,1786467772227076680,117.0,19.0,89109.0
2505871875721,1786467772350539432,121.7,31.0,89109.0
2505995103026,1786467772473766677,122.96,31.0,89109.0
2506119328037,1786467772597991688,124.83,18.0,89109.0
2506243127662,1786467772721791233,129.8,66.0,89109.0
2506366794317,1786467772845457888,134.26,66.0,89109.0
2506490994397,1786467772969658148,136.9,100.0,89109.0
2506614470580,1786467773093134341,138.05,100.0,89109.0
2506738157749,1786467773216821510,143.11,65.0,89109.0
2506861710388,1786467773340374149,145.03,47.0,89109.0
2506985485108,1786467773464148769,146.34,47.0,89109.0
2507109094772,1786467773587758543,146.34,58.0,89109.0
2507232724926,1786467773711388737,147.18,58.0,89109.0
2507355879735,1786467773834543546,149.83,99.0,89109.0
2507479446929,1786467773958110600,149.63,100.0,89109.0
2507603136749,1786467774081800570,150.84,100.0,89109.0
2507726847709,1786467774205511480,150.37,85.0,89109.0
2507850512188,1786467774329175889,149.1,64.0,89109.0
2507974247508,1786467774452911319,149.07,64.0,89109.0
2508097813322,1786467774576477153,150.59,98.0,89109.0
2508221281649,1786467774699945220,149.51,98.0,89109.0
2508344766887,1786467774823430598,149.07,100.0,89109.0
2508468212634,1786467774946876195,149.06,98.0,89109.0
2508591267117,1786467775069930868,148.7,98.0,89109.0
2508714788985,1786467775193452546,149.0,89.0,89109.0
2508837609743,1786467775316273465,149.57,89.0,89109.0
2508960939174,1786467775439602735,150.44,92.0,89109.0
2509084328024,1786467775562991785,150.51,100.0,89109.0
2509207502913,1786467775686166714,150.59,100.0,89109.0
2509330349778,1786467775809013609,149.46,100.0,89109.0
2509453744719,1786467775932408530,150.64,100.0,89109.0
2509576947937,1786467776055611628,151.79,100.0,89109.0
2509700229277,1786467776178892988,151.25,92.0,89109.0
2509822964356,1786467776301628067,150.89,92.0,89109.0
2509946302831,1786467776424966432,151.18,94.0,89109.0
2510069489135,1786467776548152776,151.44,100.0,89109.0
2510192893310,1786467776671556871,151.62,100.0,89109.0
2510315703431,1786467776794367322,151.59,100.0,89109.0
2510439036966,1786467776917700697,151.08,100.0,89109.0
2510562309380,1786467777040973141,150.48,98.0,89109.0
2510685816497,1786467777164480168,150.86,100.0,89109.0
2510808995301,1786467777287659132,150.29,100.0,89109.0
2510932319846,1786467777410983647,150.36,98.0,89109.0
2511055028634,1786467777533692325,150.53,100.0,89109.0
2511178684733,1786467777657348624,150.21,100.0,89109.0
2511301790645,1786467777780454336,150.36,100.0,89109.0
2511425385573,1786467777904049294,151.13,100.0,89109.0
2511548873110,1786467778027536971,150.95,100.0,89109.0
2511672796426,1786467778151460267,151.17,98.0,89109.0
2511796259267,1786467778274922948,150.98,98.0,89109.0
2511919837110,1786467778398500681,150.76,98.0,89109.0
2512043174280,1786467778521837931,150.47,98.0,89109.0
2512166880009,1786467778645543680,149.59,100.0,89109.0
2512290539958,1786467778769203639,149.76,100.0,89109.0
2512414312747,1786467778892976608,150.31,100.0,89109.0
2512537731883,1786467779016395594,150.28,100.0,89109.0
2512661525698,1786467779140189399,149.94,98.0,89109.0
2512785310478,1786467779263974559,149.26,98.0,89109.0
2512909188204,1786467779387851785,150.43,98.0,89109.0
2513032870767,1786467779511534528,149.66,98.0,89109.0
2513156664702,1786467779635328543,150.97,100.0,89109.0
2513279983362,1786467779758647013,151.02,100.0,89109.0
2513403845717,1786467779882509178,150.17,100.0,89109.0
2513527448070,1786467780006111721,150.31,98.0,89109.0
2513650989648,1786467780129653449,150.22,96.0,89109.0
2513774206811,1786467780252870502,150.28,96.0,89109.0
2513897779529,1786467780376443080,150.47,100.0,89109.0
2514021239525,1786467780499903266,150.74,100.0,89109.0
2514144545310,1786467780623208961,154.07,100.0,89109.0
2514267602962,1786467780746266633,150.43,100.0,89109.0
2514391390782,1786467780870054233,151.13,100.0,89109.0
2514514567856,1786467780993231507,150.29,100.0,89109.0
2514637604203,1786467781116267864,151.07,100.0,89109.0
2514760995904,1786467781239659685,150.46,98.0,89109.0
2514884472045,1786467781363135556,150.24,99.0,89109.0
2515007351111,1786467781486014762,150.71,99.0,89109.0
2515130744087,1786467781609407868,150.62,100.0,89109.0
2515253786659,1786467781732450310,150.34,100.0,89109.0
2515376972222,1786467781855636033,150.95,100.0,89109.0
2515500163986,1786467781978827627,150.97,100.0,89109.0
2515623211398,1786467782101875199,151.48,100.0,89109.0
2515746954197,1786467782225617758,151.31,98.0,89109.0
2515869726237,1786467782348390108,151.43,98.0,89109.0
