monotonic_ns,wall_ns,power_w,utilization_pct,memory_mib
2476401320744,1786467742879984225,116.47,19.0,89109.0
2476524618433,1786467743003282254,117.98,19.0,89109.0
2476648034284,1786467743126697825,123.09,57.0,89109.0
2476771791293,1786467743250454954,122.79,57.0,89109.0
2476895295399,1786467743373959200,122.38,18.0,89109.0
2477018713802,1786467743497377343,127.93,18.0,89109.0
2477142598319,1786467743621261980,129.15,85.0,89109.0
2477266047636,1786467743744711377,130.87,26.0,89109.0
2477389673696,1786467743868337357,137.12,26.0,89109.0
2477513430696,1786467743992094387,135.67,73.0,89109.0
2477637360319,1786467744116023970,131.9,32.0,89109.0
2477761110449,1786467744239774110,136.64,32.0,89109.0
2477885006982,1786467744363670733,138.23,83.0,89109.0
2478008439304,1786467744487102935,133.81,83.0,89109.0
2478131598824,1786467744610262525,137.64,38.0,89109.0
2478255240388,1786467744733904199,137.98,94.0,89109.0
2478379001534,1786467744857665165,133.09,94.0,89109.0
2478502528427,1786467744981192138,133.51,45.0,89109.0
2478626212987,1786467745104876568,139.05,45.0,89109.0
2478749978008,1786467745228641819,136.19,100.0,89109.0
2478873297659,1786467745351961330,136.03,44.0,89109.0
2478996839573,1786467745475503244,140.59,44.0,89109.0
2479121046513,1786467745599710244,141.86,98.0,89109.0
2479244449685,1786467745723113406,137.6,45.0,89109.0
2479367904988,1786467745846568639,141.74,45.0,89109.0
2479491609373,1786467745970273244,142.71,91.0,89109.0
2479614847823,1786467746093511474,137.61,91.0,89109.0
2479738506278,1786467746217169849,139.92,44.0,89109.0
2479861901460,1786467746340565311,141.05,99.0,89109.0
2479985510594,1786467746464174315,137.12,99.0,89109.0
2480108813655,1786467746587477476,136.48,44.0,89109.0
2480232388249,1786467746711051980,140.0,44.0,89109.0
2480355882362,1786467746834546013,135.04,92.0,89109.0
2480479193723,1786467746957857434,134.04,45.0,89109.0
2480603242472,1786467747081906133,139.85,45.0,89109.0
2480726930982,1786467747205594703,140.98,100.0,89109.0
