bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,2.6498832346337475,330.7885,20
0,0.0,5.0,1,sink,0,81.7415,20
1,5.0,10.0,0,source,2.6498832346337475,305.9094999999999,20
1,5.0,10.0,1,sink,0,81.84450000000001,20
2,10.0,15.0,0,source,2.6498832346337475,359.0355,20
2,10.0,15.0,1,sink,0,81.80999999999999,20
3,15.0,20.0,0,source,2.6498832346337475,336.9675,20
3,15.0,20.0,1,sink,0,81.85600000000001,20
4,20.0,25.0,0,source,2.6498832346337475,315.34649999999993,20
4,20.0,25.0,1,sink,0,81.89399999999999,20
5,25.0,30.0,0,source,2.6498832346337475,308.432,20
5,25.0,30.0,1,sink,0,81.8535,20
6,30.0,35.0,0,source,2.6498832346337475,341.8995,20
6,30.0,35.0,1,sink,0,81.91900000000001,20
7,35.0,40.0,0,source,2.6498832346337475,329.6065,20
7,35.0,40.0,1,sink,0,81.97149999999999,20
8,40.0,45.0,0,source,2.6498832346337475,359.50750000000005,20
8,40.0,45.0,1,sink,0,82.00300000000001,20
9,45.0,50.0,0,source,2.6498832346337475,376.2389999999999,20
9,45.0,50.0,1,sink,0,82.16099999999999,20
10,50.0,55.0,0,source,2.6498832346337475,381.37600000000003,20
10,50.0,55.0,1,sink,0,82.119,20
11,55.0,60.0,0,source,2.6498832346337475,384.096,20
11,55.0,60.0,1,sink,0,82.123,20
12,60.0,65.0,0,source,2.6498832346337475,366.7636842105263,19
12,60.0,65.0,1,sink,0,81.98368421052632,19
13,65.0,70.0,0,source,2.6498832346337475,387.28049999999996,20
13,65.0,70.0,1,sink,0,81.72749999999999,20
14,70.0,75.0,0,source,2.6498832346337475,340.0224999999999,20
14,70.0,75.0,1,sink,0,81.85999999999999,20
15,75.0,80.0,0,source,2.6498832346337475,403.12399999999997,20
15,75.0,80.0,1,sink,0,81.98799999999999,20
16,80.0,85.0,0,source,2.6498832346337475,362.457,20
16,80.0,85.0,1,sink,0,81.829,20
17,85.0,90.0,0,source,2.6498832346337475,374.987,20
17,85.0,90.0,1,sink,0,81.78350000000002,20
18,90.0,95.0,0,source,2.6498832346337475,347.513,20
18,90.0,95.0,1,sink,0,81.8595,20
19,95.0,100.0,0,source,2.6498832346337475,307.782,20
19,95.0,100.0,1,sink,0,81.89599999999999,20
20,100.0,105.0,0,source,2.6498832346337475,373.75949999999995,20
20,100.0,105.0,1,sink,0,81.9055,20
21,105.0,110.0,0,source,2.6498832346337475,328.3555,20
21,105.0,110.0,1,sink,0,82.173,20
22,110.0,115.0,0,source,2.6498832346337475,368.4305,20
22,110.0,115.0,1,sink,0,82.032,20
23,115.0,120.0,0,source,2.6498832346337475,364.806,20
23,115.0,120.0,1,sink,0,82.1105,20
24,120.0,125.0,0,source,2.6498832346337475,375.05199999999996,20
24,120.0,125.0,1,sink,0,82.116,20
25,125.0,130.0,0,source,2.6498832346337475,367.9454999999999,20
25,125.0,130.0,1,sink,0,82.21350000000001,20
26,130.0,135.0,0,source,2.571706616516235,347.12600000000003,20
26,130.0,135.0,1,sink,0.07817661811751225,330.826,20
27,135.0,140.0,0,source,2.571706616516235,369.148,20
27,135.0,140.0,1,sink,0.07817661811751225,126.079,20
28,140.0,145.0,0,source,2.571706616516235,340.4295,20
28,140.0,145.0,1,sink,0.07817661811751225,332.5685000000001,20
29,145.0,150.0,0,source,1.8217066165162352,329.54200000000003,20
29,145.0,150.0,1,sink,0.8281766181175123,354.27649999999994,20
30,150.0,155.0,0,source,1.8217066165162352,339.957,20
30,150.0,155.0,1,sink,0.8281766181175123,343.8235,20
31,155.0,160.0,0,source,1.8217066165162352,333.84049999999996,20
31,155.0,160.0,1,sink,0.8281766181175123,111.39499999999998,20
32,160.0,165.0,0,source,1.8217066165162352,357.6545,20
32,160.0,165.0,1,sink,0.8281766181175123,136.44549999999998,20
33,165.0,170.0,0,source,1.8217066165162352,326.90850000000006,20
33,165.0,170.0,1,sink,0.8281766181175123,296.05999999999995,20
34,170.0,175.0,0,source,1.8217066165162352,317.5825,20
34,170.0,175.0,1,sink,0.8281766181175123,121.90899999999999,20
35,175.0,180.0,0,source,1.8217066165162352,338.3825,20
35,175.0,180.0,1,sink,0.8281766181175123,131.6385,20
36,180.0,185.0,0,source,1.8217066165162352,325.0425,20
36,180.0,185.0,1,sink,0.8281766181175123,113.4345,20
37,185.0,190.0,0,source,1.8217066165162352,263.9235,20
37,185.0,190.0,1,sink,0.8281766181175123,105.90299999999999,20
38,190.0,195.0,0,source,1.8217066165162352,342.694,20
38,190.0,195.0,1,sink,0.8281766181175123,136.564,20
39,195.0,200.0,0,source,1.8217066165162352,365.3705,20
39,195.0,200.0,1,sink,0.8281766181175123,114.96600000000001,20
40,200.0,205.0,0,source,1.8217066165162352,349.0175,20
40,200.0,205.0,1,sink,0.8281766181175123,83.34700000000001,20
41,205.0,210.0,0,source,1.8217066165162352,287.1,20
41,205.0,210.0,1,sink,0.8281766181175123,83.15249999999999,20
42,210.0,215.0,0,source,1.8217066165162352,269.084,20
42,210.0,215.0,1,sink,0.8281766181175123,83.05449999999999,20
