phase,gpu,samples,power_mean_w
baseline,0,479,352.23995824634653
baseline,1,479,81.93507306889353
drain,0,156,349.1476923076923
drain,1,156,223.87128205128198
post,0,480,296.96818749999994
post,1,480,114.34752083333333
