connection_id,route,key_hash,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes,client_rtt_us,client_rttvar_us,client_snd_cwnd,client_total_retrans,target_rtt_us,target_rttvar_us,target_snd_cwnd,target_total_retrans
3e27102d90232aa9,kv/east,,3561338763773,3561339796412,0,0,20,10,10,0,25,19,10,0
b3e4c573afe32a63,kv/germany,,3561339158460,3561339953816,0,0,14,7,10,0,16,7,10,0
a9ff6cf8bb8cf406,api/germany,,3708716210782,3710686020969,1541,15269,,,,,,,,
e198085f4a178701,api/east,,3708715584772,3710814046617,1541,14538,,,,,,,,
3cae31e20fd11da1,api/germany,,3709131634156,3711060920118,1541,14065,,,,,,,,
360bcc558e9d4f96,api/east,,3709131398115,3711177058728,1541,15282,,,,,,,,
70522e925b2732ad,api/germany,,3709547425074,3711450627193,1541,15287,,,,,,,,
38e53610d16af653,api/east,,3709547193070,3711588858078,1541,15287,,,,,,,,
82194e4d9ed3616d,api/germany,,3709963605358,3711872491176,1541,14051,,,,,,,,
f7962d91777acfc5,api/east,,3709963322310,3712019744648,1541,15287,,,,,,,,
44eeb55010832063,api/germany,,3710379218984,3712297605432,1541,14044,,,,,,,,
2a9ca42772b523d2,api/east,,3710379347664,3712459244520,1541,14044,,,,,,,,
e8f39dab3fec56fc,api/germany,,3710794991837,3712686865552,1541,14032,,,,,,,,
c9a262e20744a376,api/east,,3710794779711,3712852927934,1541,15282,,,,,,,,
01a175a4329eaf22,api/germany,,3711210873715,3713102010181,1541,15275,,,,,,,,
a06548b888db29b0,api/east,,3711210656449,3713278857743,1541,14032,,,,,,,,
faddaaf32f6c4238,api/germany,,3711626759939,3713518848174,1541,15275,,,,,,,,
ab5b9bb4ae929ebd,api/east,,3711626513178,3713660345572,1541,14032,,,,,,,,
5d3aed0875d8f479,api/germany,,3713718068475,3713819060307,74,54577,,,,,,,,
b1b66178509e32cf,api/germany,,3712042714031,3713910981462,1541,14032,,,,,,,,
4f1235e3aff4c395,api/east,,3712042526952,3714098515269,1541,15275,,,,,,,,
82cd0f052e4da87b,api/east,,3713717966745,3714127615447,74,54578,,,,,,,,
1f2afe7868d9d0bc,api/germany,,3712458934691,3714344474562,1541,15281,,,,,,,,
1ea8cf5150ecb121,api/east,,3712459023106,3714525555343,1541,15280,,,,,,,,
7c65352d46477692,api/germany,,3712874387246,3714765991647,1543,14030,,,,,,,,
78ead0c246363d9f,api/germany,,3714819426890,3714916219286,74,54768,,,,,,,,
48fa5970d9293c01,api/east,,3712874185830,3714934733536,1543,15267,,,,,,,,
ebf0f3523dafec1a,api/germany,,3713290149550,3715183503513,1543,14061,,,,,,,,
a7e4c11ba5054666,api/east,,3713289954165,3715382404662,1543,14035,,,,,,,,
