phase,gpu,samples,power_mean_w
baseline,0,120,331.7799166666667
baseline,1,120,85.14866666666667
drain,0,1272,336.0279874213836
drain,1,1272,202.733356918239
post,0,119,302.9941176470587
post,1,119,172.52823529411765
