phase,gpu,samples,power_mean_w
baseline,0,119,225.26285714285714
baseline,1,119,83.69336134453782
drain,0,254,154.5771653543307
drain,1,254,131.9958661417323
post,0,120,100.95941666666667
post,1,120,142.79383333333334
