phase,gpu,samples,power_mean_w
baseline,0,240,190.50920833333333
baseline,1,240,82.47133333333335
drain,0,204,142.2351960784314
drain,1,204,119.59063725490196
post,0,240,125.82316666666665
post,1,240,136.90166666666667
