dispatch_rank,id,action,first_token_s,sink_warm_s,completion_s,source_boundary_wait_s,switch_downtime_s
0,codex:842c9d93-3430-2ff2-e472-e555d14138da,R,6.016949415206909,6.305541276931763,64.10880517959595,57.80310249328613,5.435943603515625e-05
1,claude:304bbbf3-c270-26de-d2e2-07b7d40c1234,R,10.040114164352417,10.040114164352417,28.389910221099854,18.349555253982544,3.24249267578125e-05
2,codex:bf2442df-c14f-7346-b281-c4876e39818b,R,16.039072513580322,20.293715476989746,51.32547450065613,31.03162455558777,4.076957702636719e-05
3,claude:df288165-d61f-e5fa-9828-0786d613301e,R,18.032830715179443,18.032830715179443,18.032951831817627,2.2411346435546875e-05,5.245208740234375e-06
4,claude:9beeddeb-27fb-44b4-3825-80aab7624ce2,R,43.40709114074707,43.40709114074707,57.61934971809387,14.21208930015564,1.9550323486328125e-05
5,codex:73d322d0-b601-1dd9-84c4-159b0295cf3b,R,36.56265878677368,45.72689938545227,65.03727626800537,19.31013798713684,3.4809112548828125e-05
