phase,route,direction,bytes,window_s,bytes_per_s,target_bytes_per_s,target_ratio,ok
baseline,api,client_to_target,0,0.0,0.0,125000000.0,0.0,1
baseline,kv,target_to_client,0,0.0,0.0,125000000.0,0.0,1
drain,api,client_to_target,3665935,295.4381878376007,12408.466985368615,125000000.0,9.926773588294892e-05,1
drain,kv,target_to_client,3549315216,294.7262089252472,12042753.94761458,125000000.0,0.09634203158091664,1
post,api,client_to_target,297936,6.764845848083496,44041.8017927794,125000000.0,0.0003523344143422352,1
post,kv,target_to_client,1063381656,27.327462911605835,38912564.237655126,125000000.0,0.311300513901241,1
