time_s,replan_attained,replan_fraction,no_replan_attained,no_replan_fraction
22.561650288767037,225,0.10911736178467507,0,0.0
22.5666109416036,226,0.1096023278370514,0,0.0
22.616268690336007,227,0.11008729388942774,0,0.0
22.627320450330153,228,0.11057225994180407,0,0.0
22.640692042056116,245,0.11881668283220174,0,0.0
22.64160930764357,246,0.11930164888457807,0,0.0
22.67569281740565,247,0.11978661493695442,0,0.0
22.68933416531717,248,0.12027158098933075,0,0.0
22.70002185976112,249,0.12075654704170707,0,0.0
22.71536266116688,250,0.12124151309408342,0,0.0
22.736789276047034,259,0.12560620756547042,0,0.0
22.741749928883596,260,0.12609117361784675,0,0.0
22.809854751028197,262,0.1270611057225994,0,0.0
22.850831804685647,264,0.1280310378273521,0,0.0
22.91229232887723,266,0.12900096993210475,0,0.0
22.916888916163593,269,0.13045586808923376,0,0.0
22.916888916163597,271,0.13142580019398642,0,0.0
22.925663920603192,277,0.13433559650824442,0,0.0
22.94353541612945,279,0.13530552861299708,0,0.0
22.9618676699338,280,0.13579049466537343,0,0.0
22.96356712342804,299,0.14500484966052377,0,0.0
22.974306043864246,300,0.1454898157129001,0,0.0
22.984993738308194,301,0.14597478176527642,0,0.0
23.092027903443594,303,0.1469447138700291,0,0.0
23.09264332788347,304,0.14742967992240544,0,0.0
23.164139881986156,310,0.15033947623666344,0,0.0
23.165093378424753,323,0.15664403491755577,0,0.0
23.165093378424757,335,0.16246362754607177,0,0.0
23.212818236098354,336,0.1629485935984481,0,0.0
23.228507294676525,341,0.16537342386032977,0,0.0
23.26379377841967,343,0.16634335596508246,0,0.0
23.263793778419675,357,0.17313288069835112,0,0.0
23.302832042998517,360,0.17458777885548013,0,0.0
23.308205985666106,361,0.17507274490785646,0,0.0
23.340232365704754,365,0.17701260911736177,0,0.0
23.39830661422346,367,0.17798254122211446,0,0.0
23.408606934793085,368,0.1784675072744908,0,0.0
23.413297840685917,369,0.17895247332686712,0,0.0
23.434635430642793,390,0.18913676042677013,0,0.0
23.461022698359514,391,0.18962172647914646,0,0.0
23.5134791732236,393,0.19059165858389912,0,0.0
23.54876565696675,408,0.19786614936954414,0,0.0
23.57010457416156,409,0.19835111542192047,0,0.0
23.63616168563951,410,0.1988360814742968,0,0.0
23.649803033551027,411,0.19932104752667312,0,0.0
23.691531334273623,412,0.19980601357904948,0,0.0
23.70722016125168,413,0.2002909796314258,0,0.0
23.71960730918987,418,0.20271580989330748,0,0.0
23.72886529708331,419,0.2032007759456838,0,0.0
23.739552991527262,420,0.20368574199806014,0,0.0
23.773900350213268,421,0.20417070805043647,0,0.0
23.78128106064974,422,0.2046556741028128,0,0.0
23.798451051770677,423,0.20514064015518912,0,0.0
23.833737535513823,424,0.20562560620756548,0,0.0
23.833737535513826,426,0.20659553831231814,0,0.0
23.89705399937359,427,0.20708050436469447,0,0.0
23.917645632274827,428,0.2075654704170708,0,0.0
23.921133564186587,429,0.20805043646944713,0,0.0
23.945732353485788,431,0.2090203685741998,0,0.0
23.95642004792974,434,0.2104752667313288,0,0.0
23.996707895807106,438,0.21241513094083414,0,0.0
23.998148117052214,439,0.21290009699321047,0,0.0
24.058872228760343,442,0.21435499515033948,0,0.0
24.066252939196815,444,0.21532492725509214,0,0.0
24.09732582279686,445,0.21580989330746847,0,0.0
24.100837053790926,446,0.2162948593598448,0,0.0
24.131220731610895,447,0.21677982541222116,0,0.0
24.131559035209733,451,0.21871968962172647,0,0.0
24.167549548030227,473,0.22938894277400582,0,0.0
24.204624510190897,476,0.23084384093113483,0,0.0
24.219965311596653,482,0.23375363724539283,0,0.0
24.230704232032863,483,0.23423860329776916,0,0.0
24.24139192647681,485,0.23520853540252182,0,0.0
24.241391926476815,486,0.23569350145489815,0,0.0
24.28167977435418,499,0.2419980601357905,0,0.0
24.28236898013426,500,0.24248302618816683,0,0.0
24.34842609161221,501,0.24296799224054316,0,0.0
24.379763497470897,505,0.2449078564500485,0,0.0
24.39220187140134,507,0.24587778855480116,0,0.0
24.395104298876653,509,0.24684772065955382,0,0.0
24.41653091375681,514,0.2492725509214355,0,0.0
24.42149156659337,516,0.2502424830261882,0,0.0
24.421491566593375,518,0.25121241513094084,0,0.0
24.452521426577302,525,0.25460717749757517,0,0.0
24.506814467600705,527,0.2555771096023278,0,0.0
24.51419517803717,528,0.2560620756547042,0,0.0
24.520669272338022,529,0.2565470417070805,0,0.0
24.528512899659063,533,0.25848690591658585,0,0.0
24.530573442395422,534,0.25897187196896215,0,0.0
24.55923023116713,535,0.2594568380213385,0,0.0
24.566651652901257,537,0.26042677012609117,0,0.0
24.567340858681337,539,0.2613967022308438,0,0.0
24.596630553873368,541,0.2623666343355965,0,0.0
24.59663055387337,542,0.26285160038797284,0,0.0
24.640692042056116,546,0.26479146459747815,0,0.0
24.643308761137813,565,0.27400581959262854,0,0.0
24.65404768157402,566,0.27449078564500484,0,0.0
24.664735376017973,567,0.2749757516973812,0,0.0
24.66969602885453,569,0.27594568380213386,0,0.0
24.7232290741312,571,0.2769156159068865,0,0.0
24.77176954115337,572,0.27740058195926287,0,0.0
24.79178634614778,573,0.27788554801163917,0,0.0
24.829186668854017,574,0.27837051406401553,0,0.0
24.8401441102417,575,0.27885548011639183,0,0.0
24.844835016134528,579,0.2807953443258972,0,0.0
24.84483501613453,583,0.2827352085354025,0,0.0
24.850831804685647,584,0.2832201745877789,0,0.0
24.851623531448332,590,0.28612997090203685,0,0.0
24.85378545815322,591,0.2866149369544132,0,0.0
24.86413484899833,592,0.2870999030067895,0,0.0
24.90046366541766,595,0.2885548011639185,0,0.0
24.9082489323863,596,0.2890397672162949,0,0.0
24.925378212209576,597,0.2895247332686712,0,0.0
24.949977001508778,598,0.29000969932104753,0,0.0
24.970128906172405,600,0.2909796314258002,0,0.0
24.982573680708292,601,0.29146459747817655,0,0.0
24.99595117969588,602,0.29194956353055285,0,0.0
25.0,602,0.29194956353055285,0,0.0
25.006051908661746,602,0.29194956353055285,1,0.00048496605237633366
25.08834857250286,603,0.2924345295829292,1,0.00048496605237633366
25.100517199489573,605,0.29340446168768186,1,0.00048496605237633366
25.114377068352567,607,0.2943743937924345,3,0.001454898157129001
25.116959140110144,607,0.2943743937924345,8,0.0038797284190106693
25.140368185557065,608,0.2948593598448109,8,0.0038797284190106693
25.148755825364162,608,0.2948593598448109,13,0.006304558680892337
25.167549548030227,608,0.2948593598448109,15,0.0072744907856450046
25.171090166975873,609,0.2953443258971872,15,0.0072744907856450046
25.175334814998862,609,0.2953443258971872,31,0.015033947623666343
25.185435543964736,613,0.29728419010669255,31,0.015033947623666343
25.193220810933376,614,0.29776915615906885,31,0.015033947623666343
25.205381226302123,614,0.29776915615906885,33,0.01600387972841901
25.239728584988136,616,0.2987390882638215,33,0.01600387972841901
25.263487559782856,617,0.29922405431619786,33,0.01600387972841901
25.280923058242955,618,0.2997090203685742,33,0.01600387972841901
25.315903323349286,619,0.3001939864209505,33,0.01600387972841901
25.35198153385512,620,0.3006789524733269,33,0.01600387972841901
25.355434455115425,620,0.3006789524733269,35,0.01697381183317168
25.366312319146836,621,0.3011639185257032,35,0.01697381183317168
25.38271738253858,621,0.3011639185257032,40,0.019398642095053348
25.38795722337835,622,0.30164888457807953,40,0.019398642095053348
25.39644651942433,623,0.3021338506304559,40,0.019398642095053348
25.399348946899643,627,0.3040737148399612,40,0.019398642095053348
25.435889862216236,627,0.3040737148399612,41,0.01988360814742968
25.445374351079,628,0.30455868089233756,41,0.01988360814742968
25.450335003915562,629,0.30504364694471386,41,0.01988360814742968
25.45606204552295,630,0.3055286129970902,41,0.01988360814742968
25.460306693545938,630,0.3055286129970902,48,0.023278370514064017
25.461022698359514,632,0.3064985451018429,48,0.023278370514064017
25.482567837880563,633,0.3069835111542192,50,0.02424830261881668
25.4903531048492,633,0.3069835111542192,57,0.027643064985451018
25.497790114645426,636,0.3084384093113482,57,0.027643064985451018
25.497790114645433,637,0.30892337536372455,57,0.027643064985451018
25.506814467600705,637,0.30892337536372455,60,0.029097963142580018
25.56309621065835,639,0.3098933074684772,60,0.029097963142580018
25.577352983009742,639,0.3098933074684772,61,0.029582929194956354
25.577749133521962,640,0.31037827352085356,61,0.029582929194956354
25.60087520189636,641,0.31086323957322987,61,0.029582929194956354
25.605439704220704,641,0.31086323957322987,62,0.030067895247332686
25.614516781407993,641,0.31086323957322987,63,0.030552861299709022
25.616884114775885,641,0.31086323957322987,75,0.036372453928225024
25.625473991195562,642,0.3113482056256062,75,0.036372453928225024
25.636161685639507,647,0.3137730358874879,75,0.036372453928225024
25.636161685639514,648,0.3142580019398642,75,0.036372453928225024
25.67005659445354,648,0.3142580019398642,83,0.040252182347235696
25.672929101925426,651,0.3157129000969932,83,0.040252182347235696
25.676449533516884,652,0.31619786614936957,83,0.040252182347235696
25.71960730918987,653,0.31668283220174587,83,0.040252182347235696
25.738613866470118,654,0.3171677982541222,83,0.040252182347235696
25.739246772890443,655,0.3176527643064985,83,0.040252182347235696
25.74599457690659,657,0.31862269641125124,83,0.040252182347235696
25.760634369923174,657,0.31862269641125124,85,0.04122211445198836
25.775324983396274,657,0.31862269641125124,87,0.042192046556741025
25.775733545697143,657,0.31862269641125124,88,0.04267701260911736
25.782037776760966,657,0.31862269641125124,89,0.0431619786614937
25.791766924016848,657,0.31862269641125124,93,0.04510184287099903
25.79178634614778,657,0.31862269641125124,94,0.04558680892337536
25.794220271012335,658,0.31910766246362754,94,0.04558680892337536
25.811300672919508,659,0.3195926285160039,94,0.04558680892337536
25.81449816911696,659,0.3195926285160039,95,0.0460717749757517
25.833431316877007,660,0.3200775945683802,95,0.0460717749757517
25.848068089205427,661,0.32056256062075655,95,0.0460717749757517
25.84907966415752,662,0.32104752667313285,95,0.0460717749757517
25.856557385251403,663,0.3215324927255092,95,0.0460717749757517
25.879675242007842,664,0.32201745877788557,95,0.0460717749757517
25.885803192872324,664,0.32201745877788557,99,0.048011639185257034
25.899706949306427,671,0.3254122211445199,99,0.048011639185257034
25.90185599332296,671,0.3254122211445199,109,0.05286129970902037
25.904004284363307,671,0.3254122211445199,110,0.0533462657613967
25.910445869742638,672,0.3258971871968962,110,0.0533462657613967
25.921133564186583,677,0.32832201745877787,110,0.0533462657613967
25.925378212209576,677,0.32832201745877787,112,0.05431619786614937
25.93577335720317,677,0.32832201745877787,113,0.0548011639185257
25.955028473000617,677,0.32832201745877787,114,0.055286129970902036
25.955717678780697,678,0.3288069835111542,114,0.055286129970902036
25.961421412063956,682,0.33074684772065954,114,0.055286129970902036
25.975751965755556,683,0.3312318137730359,114,0.055286129970902036
25.996707895807106,686,0.3326867119301649,114,0.055286129970902036
26.02838700324964,704,0.3414161008729389,114,0.055286129970902036
26.02878315376186,704,0.3414161008729389,119,0.05771096023278371
26.04117288137632,711,0.3448108632395732,119,0.05771096023278371
26.048817440736716,712,0.3452958292919496,119,0.05771096023278371
26.04881744073672,714,0.34626576139670223,119,0.05771096023278371
26.05950513518067,716,0.3472356935014549,119,0.05771096023278371
26.06700965530804,716,0.3472356935014549,120,0.058195926285160036
26.071943509111115,717,0.34772065955383125,120,0.058195926285160036
26.074845936586428,721,0.34966052376333656,120,0.058195926285160036
26.085584857022635,722,0.3501454898157129,120,0.058195926285160036
26.096272551466583,726,0.35208535402521823,120,0.058195926285160036
26.116922262881317,726,0.35208535402521823,122,0.05916585838991271
26.140048331255713,726,0.35208535402521823,123,0.05965082444228904
26.141521052180515,727,0.3525703200775946,123,0.05965082444228904
26.164647120554918,728,0.3530552861299709,123,0.05965082444228904
26.167549548030223,730,0.35402521823472355,123,0.05965082444228904
26.183249121303,731,0.3545101842870999,123,0.05965082444228904
26.18397781946433,731,0.3545101842870999,125,0.06062075654704171
26.200410910047797,732,0.35499515033947626,125,0.06062075654704171
26.203922141041858,732,0.35499515033947626,126,0.061105722599418044
26.205381226302123,732,0.35499515033947626,127,0.06159068865179437
26.28167977435418,738,0.35790494665373423,127,0.06159068865179437
26.282368980134265,739,0.3583899127061106,127,0.06159068865179437
26.323050398847588,745,0.36129970902036856,127,0.06159068865179437
26.326144759923395,754,0.36566440349175555,127,0.06159068865179437
26.344477013727747,755,0.3661493695441319,127,0.06159068865179437
26.349041516052086,756,0.36663433559650827,127,0.06159068865179437
26.35691538765819,758,0.3676042677012609,127,0.06159068865179437
26.38510792394883,758,0.3676042677012609,129,0.06256062075654704
26.408606934793085,758,0.3676042677012609,130,0.06304558680892337
26.495286958652272,759,0.3680892337536372,130,0.06304558680892337
26.519885747951474,761,0.36905916585838994,130,0.06304558680892337
26.532054374938188,762,0.36954413191076624,130,0.06304558680892337
26.57010457416156,762,0.36954413191076624,132,0.06401551891367604
26.572301511517903,764,0.3705140640155189,132,0.06401551891367604
26.58374592207308,764,0.3705140640155189,134,0.06498545101842872
26.61111663847047,776,0.3763336566440349,134,0.06498545101842872
26.62156179053992,776,0.3763336566440349,136,0.06595538312318137
26.629718639218552,777,0.37681862269641125,136,0.06595538312318137
26.658612183898363,777,0.37681862269641125,139,0.06741028128031037
26.675692817405654,778,0.3773035887487876,139,0.06741028128031037
26.677173749948416,779,0.3777885548011639,139,0.06741028128031037
26.68579354637152,779,0.3777885548011639,140,0.06789524733268672
26.69357881334016,779,0.3777885548011639,143,0.06935014548981572
26.71742088652813,780,0.37827352085354027,143,0.06935014548981572
26.7232290741312,781,0.37875848690591657,143,0.06935014548981572
26.729622013194543,782,0.3792434529582929,143,0.06935014548981572
26.767694059700414,785,0.38069835111542194,143,0.06935014548981572
26.794118706062342,787,0.3816682832201746,144,0.06983511154219205
26.796700777819918,787,0.3816682832201746,150,0.07274490785645005
26.800613210075674,787,0.3816682832201746,151,0.07322987390882638
26.80485762649855,788,0.3821532492725509,151,0.07322987390882638
26.82010982326684,788,0.3821532492725509,153,0.07419980601357905
26.83195038433424,788,0.3821532492725509,155,0.07516973811833172
26.850831804685654,789,0.38263821532492726,155,0.07516973811833172
26.855076452708637,789,0.38263821532492726,157,0.07613967022308439
26.860932533651518,789,0.38263821532492726,158,0.07662463627546072
26.86447315259717,790,0.3831231813773036,158,0.07662463627546072
26.868717800620157,790,0.3831231813773036,159,0.07710960232783705
26.892559873808125,791,0.3836081474296799,159,0.07710960232783705
26.892559873808132,793,0.38457807953443257,159,0.07710960232783705
26.896088517017546,801,0.38845780795344326,159,0.07710960232783705
26.90046366541766,806,0.39088263821532493,159,0.07710960232783705
26.914690517765628,807,0.3913676042677013,159,0.07710960232783705
26.921890280297816,808,0.3918525703200776,159,0.07710960232783705
26.960826710110396,808,0.3918525703200776,160,0.07759456838021339
26.966355265867026,809,0.39233753637245394,160,0.07759456838021339
27.002392765075207,811,0.3933074684772066,160,0.07759456838021339
27.01459389174162,815,0.3952473326867119,160,0.07759456838021339
27.015283097521696,817,0.3962172647914646,160,0.07759456838021339
27.032412377344976,818,0.39670223084384093,160,0.07759456838021339
27.033465648675257,819,0.3971871968962173,160,0.07759456838021339
27.03477994231298,819,0.3971871968962173,163,0.07904946653734239
27.036976879669318,821,0.39815712900096994,163,0.07904946653734239
27.03699429188467,822,0.39864209505334625,163,0.07904946653734239
27.062459020248355,822,0.39864209505334625,165,0.08001939864209505
27.067698861088125,824,0.39961202715809896,165,0.08001939864209505
27.076188157134105,825,0.40009699321047526,165,0.08001939864209505
27.079090584609418,828,0.4015518913676043,165,0.08001939864209505
27.10198992041438,829,0.4020368574199806,165,0.08001939864209505
27.109136995912678,829,0.4020368574199806,176,0.08535402521823472
27.114377068352567,831,0.4030067895247333,176,0.08535402521823472
27.11563149992601,831,0.4030067895247333,177,0.08583899127061105
27.125115988788778,832,0.4034917555771096,177,0.08583899127061105
27.133383625632817,833,0.40397672162948595,178,0.0863239573229874
27.135803683232723,834,0.40446168768186225,178,0.0863239573229874
27.135965697390393,834,0.40446168768186225,179,0.08680892337536372
27.136154585413966,835,0.4049466537342386,179,0.08680892337536372
27.140048331255713,835,0.4049466537342386,180,0.08729388942774007
27.14552367588252,836,0.40543161978661496,180,0.08729388942774007
27.146761124620404,836,0.40543161978661496,181,0.0877788554801164
27.15825418149158,836,0.40543161978661496,182,0.08826382153249272
27.1775317523552,837,0.40591658583899126,182,0.08826382153249272
27.177531752355208,839,0.4068865179437439,182,0.08826382153249272
27.18106039556462,840,0.4073714839961203,182,0.08826382153249272
27.185435543964736,842,0.40834141610087293,182,0.08826382153249272
27.22197645928133,844,0.4093113482056256,182,0.08826382153249272
27.239728584988136,844,0.4093113482056256,183,0.08874878758486907
27.242837848368126,845,0.40979631425800195,183,0.08874878758486907
27.243453272807997,846,0.41028128031037825,183,0.08874878758486907
27.245636574499805,847,0.4107662463627546,183,0.08874878758486907
27.28518134193048,848,0.41125121241513096,186,0.09020368574199807
27.29662575248566,848,0.41125121241513096,199,0.0965082444228904
27.299565770288694,851,0.4127061105722599,199,0.0965082444228904
27.305215628905334,852,0.4131910766246363,199,0.0965082444228904
27.305215628905337,853,0.41367604267701263,199,0.0965082444228904
27.315903323349282,855,0.4146459747817653,199,0.0965082444228904
27.31590332334929,857,0.41561590688651795,199,0.0965082444228904
27.319751820860056,857,0.41561590688651795,200,0.09699321047526673
27.349798232163316,857,0.41561590688651795,203,0.09844810863239573
27.3526707396352,859,0.4165858389912706,203,0.09844810863239573
27.371272971983398,860,0.41707080504364696,203,0.09844810863239573
27.384008145493887,861,0.41755577109602326,203,0.09844810863239573
27.39333198763146,862,0.4180407371483996,203,0.09844810863239573
27.399348946899643,863,0.4185257032007759,203,0.09844810863239573
27.40728914120417,864,0.4190106692531523,203,0.09844810863239573
27.41167820594942,866,0.41998060135790494,203,0.09844810863239573
27.41807114501276,868,0.4209505334626576,203,0.09844810863239573
27.455755826886133,869,0.42143549951503395,203,0.09844810863239573
27.456143191518635,870,0.4219204655674103,203,0.09844810863239573
27.458519542366357,870,0.4219204655674103,204,0.09893307468477207
27.460320329210475,871,0.4224054316197866,204,0.09893307468477207
27.46177941447074,871,0.4224054316197866,206,0.09990300678952474
27.462536130581974,873,0.42337536372453927,206,0.09990300678952474
27.480354616185334,874,0.4238603297769156,206,0.09990300678952474
27.491042310629282,875,0.4243452958292919,206,0.09990300678952474
27.506948337828405,883,0.4282250242483026,206,0.09990300678952474
27.5278097269152,887,0.4301648884578079,206,0.09990300678952474
27.553023940654278,888,0.4306498545101843,206,0.09990300678952474
27.559416879717617,889,0.43113482056256064,206,0.09990300678952474
27.564107785610446,890,0.43161978661493694,206,0.09990300678952474
27.566665288565794,891,0.4321047526673133,206,0.09990300678952474
27.57010457416156,892,0.4325897187196896,206,0.09990300678952474
27.579448587016202,894,0.4335596508244423,206,0.09990300678952474
27.579448587016206,895,0.4340446168768186,206,0.09990300678952474
27.581597631032736,895,0.4340446168768186,211,0.1023278370514064
27.58453764883577,897,0.43501454898157127,211,0.1023278370514064
27.600875201896365,898,0.4354995150339476,211,0.1023278370514064
27.605439704220704,899,0.435984481086324,211,0.1023278370514064
27.625473991195562,900,0.4364694471387003,211,0.1023278370514064
27.633377782805095,901,0.43695441319107664,211,0.1023278370514064
27.63477011071039,901,0.43695441319107664,212,0.10281280310378274
27.65549360346533,902,0.43743937924345294,212,0.10281280310378274
27.703043023559836,905,0.43889427740058196,212,0.10281280310378274
27.70304302355984,909,0.44083414161008727,212,0.10281280310378274
27.707220161251676,910,0.44131910766246363,212,0.10281280310378274
27.708128640959416,912,0.4422890397672163,212,0.10281280310378274
27.728162927934275,913,0.44277400581959264,212,0.10281280310378274
27.739246772890446,914,0.44325897187196894,212,0.10281280310378274
27.74111507006571,916,0.44422890397672166,212,0.10281280310378274
27.74750800912905,917,0.44471387002909796,212,0.10281280310378274
27.74819721490913,918,0.4451988360814743,212,0.10281280310378274
27.754587574296202,920,0.44616876818622697,212,0.10281280310378274
27.7805786915007,922,0.44713870029097963,212,0.10281280310378274
27.82650276233018,922,0.44713870029097963,215,0.10426770126091174
27.82869969968652,923,0.447623666343356,215,0.10426770126091174
27.844388758264692,924,0.4481086323957323,215,0.10426770126091174
27.863719457174106,924,0.4481086323957323,226,0.1096023278370514
27.866297743020255,925,0.44859359844810864,226,0.1096023278370514
27.873282302944503,926,0.44907856450048494,226,0.1096023278370514
27.879675242007842,927,0.4495635305528613,226,0.1096023278370514
27.879953089671417,927,0.4495635305528613,227,0.11008729388942774
27.926824134100887,928,0.45004849660523766,227,0.11008729388942774
27.93209100557427,929,0.45053346265761396,227,0.11008729388942774
27.949977001508778,929,0.45053346265761396,228,0.11057225994180407
27.96211061784404,930,0.4510184287099903,228,0.11057225994180407
28.002792036557363,932,0.451988360814743,228,0.11057225994180407
28.00588639763317,933,0.4524733268671193,228,0.11057225994180407
28.013837175630385,934,0.45295829291949563,228,0.11057225994180407
28.02878315376186,935,0.453443258971872,228,0.11057225994180407
28.03477994231298,939,0.4553831231813773,228,0.11057225994180407
28.04117288137632,940,0.45586808923375366,228,0.11057225994180407
28.05051689423096,942,0.4568380213385063,228,0.11057225994180407
28.064158242142476,942,0.4568380213385063,229,0.11105722599418041
28.104761847512563,942,0.4568380213385063,230,0.11154219204655674
28.107229992854265,943,0.4573229873908826,230,0.11154219204655674
28.111474640877255,943,0.4573229873908826,231,0.11202715809893307
28.129360636811768,944,0.457807953443259,231,0.11202715809893307
28.17568571718011,945,0.45829291949563533,231,0.11202715809893307
28.178288468466434,946,0.45877788554801163,231,0.11202715809893307
28.202984376744585,946,0.45877788554801163,233,0.11299709020368574
28.203922141041858,947,0.459262851600388,233,0.11299709020368574
28.20392214104186,949,0.46023278370514065,233,0.11299709020368574
28.22565588151096,952,0.46168768186226966,233,0.11299709020368574
28.249846211871336,952,0.46168768186226966,239,0.11590688651794374
28.25761458092265,953,0.46217264791464596,239,0.11590688651794374
28.312362704403636,953,0.46217264791464596,240,0.11639185257032007
28.319751820860056,960,0.4655674102812803,240,0.11639185257032007
28.326144759923395,971,0.47090203685742,240,0.11639185257032007
28.338353821608138,973,0.47187196896217265,241,0.11687681862269642
28.344746760671477,976,0.47332686711930166,241,0.11687681862269642
28.35543445511543,977,0.47381183317167797,241,0.11687681862269642
28.373320451049935,977,0.47381183317167797,242,0.11736178467507274
28.389781813801434,977,0.47381183317167797,243,0.11784675072744907
28.39220187140134,978,0.4742967992240543,243,0.11784675072744907
28.455386475407405,979,0.4747817652764306,243,0.11784675072744907
28.460657595727184,981,0.47575169738118334,243,0.11784675072744907
28.473860343772117,982,0.47623666343355964,243,0.11784675072744907
28.476442415529693,982,0.47623666343355964,246,0.11930164888457807
28.48035484778545,982,0.47623666343355964,248,0.12027158098933075
28.487501691683633,982,0.47623666343355964,249,0.12075654704170707
28.499236036536736,983,0.476721629485936,249,0.12075654704170707
28.499851460976615,984,0.4772065955383123,249,0.12075654704170707
28.513492808888135,990,0.4801163918525703,249,0.12075654704170707
28.52753053891199,991,0.4806013579049467,249,0.12075654704170707
28.53352732746311,991,0.4806013579049467,250,0.12124151309408342
28.534818090418412,991,0.4806013579049467,257,0.12463627546071775
28.540674171361292,991,0.4806013579049467,258,0.1251212415130941
28.54845943832993,991,0.4806013579049467,260,0.12609117361784675
28.553023940654278,991,0.4806013579049467,261,0.12657613967022308
28.5723015115179,993,0.48157129000969934,261,0.12657613967022308
28.572301511517907,994,0.48205625606207564,261,0.12657613967022308
28.606196420331933,995,0.482541222114452,262,0.1270611057225994
28.61111663847047,999,0.4844810863239573,262,0.1270611057225994
28.612589359395272,1000,0.48496605237633367,262,0.1270611057225994
28.622970835202405,1001,0.48545101842870997,262,0.1270611057225994
28.6305254626874,1002,0.4859359844810863,262,0.1270611057225994
28.64056834782017,1002,0.4859359844810863,263,0.12754607177497576
28.651627623974115,1003,0.4864209505334627,263,0.12754607177497576
