phase,gpu,samples,power_mean_w
baseline,0,120,222.52575
baseline,1,120,84.23775
drain,0,308,152.29022727272726
drain,1,308,129.21818181818182
post,0,120,95.83774999999999
post,1,120,147.57791666666665
