case,snapshot,draw,wan_gbps,deadline_s,policy,shed_fraction,replay_gpu_time_bound,kv_fraction,qh_gap
original,2,5,40,45,queue_haul,1.0,1.000000000000005,0.0,0.0
original,2,5,40,45,greedy,0.844129492816587,1.000000000000005,0.0011846670530854342,0.155870507183413
original,2,5,40,45,kv_only,0.011111059519726133,1.000000000000005,0.011111059519726133,0.9888889404802739
original,2,5,40,45,replay_only,1.0,1.000000000000005,0.0,0.0
original,2,5,40,45,isolated_fastest,0.011111059519726133,1.000000000000005,0.011111059519726133,0.9888889404802739
original,2,5,40,60,queue_haul,0.9999999999999971,1.0,0.0,0.0
original,2,5,40,60,greedy,0.8445504940691382,1.0,0.0016056683056366533,0.15544950593085893
original,2,5,40,60,kv_only,0.01485870354388861,1.0,0.01485870354388861,0.9851412964561085
original,2,5,40,60,replay_only,1.0,1.0,0.0,-2.886579864025407e-15
original,2,5,40,60,isolated_fastest,0.01485870354388861,1.0,0.01485870354388861,0.9851412964561085
original,2,5,100,10,queue_haul,0.953675888942901,1.0,0.0,0.0
original,2,5,100,10,greedy,0.7862547641149613,1.0,0.0006184514096761952,0.1674211248279397
original,2,5,100,10,kv_only,0.005916391991700894,1.0,0.005916391991700894,0.9477594969512001
original,2,5,100,10,replay_only,0.9536758889429009,1.0,0.0,1.1102230246251565e-16
original,2,5,100,10,isolated_fastest,0.005916391991700894,1.0,0.005916391991700894,0.9477594969512001
original,2,5,100,20,queue_haul,1.0,0.9999999999999978,0.0,0.0
original,2,5,100,20,greedy,0.8442076545179906,0.9999999999999978,0.0012628287544891117,0.15579234548200938
original,2,5,100,20,kv_only,0.01216246536530502,0.9999999999999978,0.01216246536530502,0.987837534634695
original,2,5,100,20,replay_only,1.0,0.9999999999999978,0.0,0.0
original,2,5,100,20,isolated_fastest,0.01216246536530502,0.9999999999999978,0.01216246536530502,0.987837534634695
original,2,5,100,25,queue_haul,1.0000000000000002,1.0000000000000275,0.0,0.0
original,2,5,100,25,greedy,0.8445767419344699,1.0000000000000275,0.0016319161709683905,0.15542325806553037
original,2,5,100,25,kv_only,0.015285502052107084,1.0000000000000275,0.015285502052107084,0.9847144979478931
original,2,5,100,25,replay_only,1.0,1.0000000000000275,0.0,2.220446049250313e-16
original,2,5,100,25,isolated_fastest,0.015285502052107084,1.0000000000000275,0.015285502052107084,0.9847144979478931
original,2,5,100,30,queue_haul,1.0000000000000415,1.0000000000000209,0.0,0.0
original,2,5,100,30,greedy,0.8449331343439982,1.0000000000000209,0.001988308580496651,0.15506686565604333
original,2,5,100,30,kv_only,0.018408538738909148,1.0000000000000209,0.018408538738909148,0.9815914612611324
original,2,5,100,30,replay_only,1.0000000000000009,1.0000000000000209,0.0,4.063416270128073e-14
original,2,5,100,30,isolated_fastest,0.018408538738909148,1.0000000000000209,0.018408538738909148,0.9815914612611324
original,2,5,100,35,queue_haul,1.0,1.0,0.0,0.0
original,2,5,100,35,greedy,0.845285673758216,1.0,0.002340847994714351,0.15471432624178405
original,2,5,100,35,kv_only,0.02153157542571121,1.0,0.02153157542571121,0.9784684245742888
original,2,5,100,35,replay_only,1.0,1.0,0.0,0.0
original,2,5,100,35,isolated_fastest,0.02153157542571121,1.0,0.02153157542571121,0.9784684245742888
original,2,5,100,40,queue_haul,1.000000000000004,1.0000000000000002,0.0,0.0
original,2,5,100,40,greedy,0.8456365225040203,1.0000000000000002,0.0026916967405187695,0.15436347749598367
original,2,5,100,40,kv_only,0.02465461211251327,1.0000000000000002,0.02465461211251327,0.9753453878874907
original,2,5,100,40,replay_only,1.0,1.0000000000000002,0.0,3.9968028886505635e-15
original,2,5,100,40,isolated_fastest,0.02465461211251327,1.0000000000000002,0.02465461211251327,0.9753453878874907
original,2,5,100,45,queue_haul,1.0,1.0000000000000002,0.0,0.0
original,2,5,100,45,greedy,0.8459864758460494,1.0000000000000002,0.003041650082547745,0.15401352415395064
original,2,5,100,45,kv_only,0.02777764879931533,1.0000000000000002,0.02777764879931533,0.9722223512006847
original,2,5,100,45,replay_only,0.9999999999999999,1.0000000000000002,0.0,1.1102230246251565e-16
original,2,5,100,45,isolated_fastest,0.02777764879931533,1.0000000000000002,0.02777764879931533,0.9722223512006847
original,2,5,100,60,queue_haul,1.0,1.0,0.0,0.0
original,2,5,100,60,greedy,0.8470338180286423,1.0,0.004088992265140808,0.1529661819713577
original,2,5,100,60,kv_only,0.037146758859721525,1.0,0.037146758859721525,0.9628532411402785
original,2,5,100,60,replay_only,1.0,1.0,0.0,0.0
original,2,5,100,60,isolated_fastest,0.037146758859721525,1.0,0.037146758859721525,0.9628532411402785
original,2,5,400,10,queue_haul,0.9658719369043459,1.0,0.0,0.0
original,2,5,400,10,greedy,0.7882323684117847,1.0,0.0025960557064995606,0.17763956849256124
original,2,5,400,10,kv_only,0.023665567966803577,1.0,0.023665567966803577,0.9422063689375424
original,2,5,400,10,replay_only,0.9658719369043458,1.0,0.0,1.1102230246251565e-16
original,2,5,400,10,isolated_fastest,0.023665567966803577,1.0,0.023665567966803577,0.9422063689375424
original,2,5,400,20,queue_haul,1.0000000000000093,1.0000000000000002,0.0,0.0
original,2,5,400,20,greedy,0.8482730619149534,1.0000000000000002,0.005328236151451958,0.15172693808505588
original,2,5,400,20,kv_only,0.04864986146122008,1.0000000000000002,0.04864986146122008,0.9513501385387892
original,2,5,400,20,replay_only,1.0000000000000047,1.0000000000000002,0.0,4.6629367034256575e-15
original,2,5,400,20,isolated_fastest,0.04864986146122008,1.0000000000000002,0.04864986146122008,0.9513501385387892
original,2,5,400,25,queue_haul,0.9999999999994468,1.0,0.0,0.0
original,2,5,400,25,greedy,0.8496860508815025,1.0,0.006741225118000979,0.15031394911794427
original,2,5,400,25,kv_only,0.061142008208428335,1.0,0.061142008208428335,0.9388579917910185
original,2,5,400,25,replay_only,1.0,1.0,0.0,-5.532241331707155e-13
original,2,5,400,25,isolated_fastest,0.061142008208428335,1.0,0.061142008208428335,0.9388579917910185
original,2,5,400,30,queue_haul,0.9999999999999991,1.0,0.0,0.0
original,2,5,400,30,greedy,0.8510863448411006,1.0,0.008141519077598981,0.14891365515889854
original,2,5,400,30,kv_only,0.07363415495563659,1.0,0.07363415495563659,0.9263658450443625
original,2,5,400,30,replay_only,1.0,1.0,0.0,-8.881784197001252e-16
original,2,5,400,30,isolated_fastest,0.07363415495563659,1.0,0.07363415495563659,0.9263658450443625
original,2,5,400,35,queue_haul,1.0,1.0,0.0,0.0
original,2,5,400,35,greedy,0.8524827858053879,1.0,0.009537960041886423,0.14751721419461206
original,2,5,400,35,kv_only,0.08612630170284484,1.0,0.08612630170284484,0.9138736982971551
original,2,5,400,35,replay_only,1.0,1.0,0.0,0.0
original,2,5,400,35,isolated_fastest,0.08612630170284484,1.0,0.08612630170284484,0.9138736982971551
original,2,5,400,40,queue_haul,1.0,1.0,0.0,0.0
original,2,5,400,40,greedy,0.853877536101262,1.0,0.010932710337760583,0.14612246389873795
original,2,5,400,40,kv_only,0.09861844845005308,1.0,0.09861844845005308,0.9013815515499469
original,2,5,400,40,replay_only,1.0,1.0,0.0,0.0
original,2,5,400,40,isolated_fastest,0.09861844845005308,1.0,0.09861844845005308,0.9013815515499469
original,2,5,400,45,queue_haul,1.0,1.0,0.0,0.0
original,2,5,400,45,greedy,0.8552713909933609,1.0,0.0123265652298593,0.1447286090066391
original,2,5,400,45,kv_only,0.11111059519726132,1.0,0.11111059519726132,0.8888894048027387
original,2,5,400,45,replay_only,1.0,1.0,0.0,0.0
original,2,5,400,45,isolated_fastest,0.11111059519726132,1.0,0.11111059519726132,0.8888894048027387
original,2,5,400,60,queue_haul,1.0000000000000104,1.0,0.0,0.0
original,2,5,400,60,greedy,0.8594504378261631,1.0,0.016505612062661584,0.1405495621738473
original,2,5,400,60,kv_only,0.1485870354388861,1.0,0.1485870354388861,0.8514129645611244
original,2,5,400,60,replay_only,1.0,1.0,0.0,1.0436096431476471e-14
original,2,5,400,60,isolated_fastest,0.1485870354388861,1.0,0.1485870354388861,0.8514129645611244
original,2,5,1000,10,queue_haul,0.9737101779221888,1.0,0.0037860426538046427,0.0
original,2,5,1000,10,greedy,0.7921875770054314,1.0,0.006551264300146295,0.18152260091675743
original,2,5,1000,10,kv_only,0.05916391991700895,1.0,0.05916391991700895,0.9145462580051799
original,2,5,1000,10,replay_only,0.9719339397877091,1.0,0.0,0.0017762381344796907
original,2,5,1000,10,isolated_fastest,0.05916391991700895,1.0,0.05916391991700895,0.9145462580051799
original,2,5,1000,20,queue_haul,0.9999999999999999,1.0,0.0,0.0
original,2,5,1000,20,greedy,0.8564038767088792,1.0,0.013459050945377655,0.1435961232911207
original,2,5,1000,20,kv_only,0.12162465365305021,1.0,0.12162465365305021,0.8783753463469497
original,2,5,1000,20,replay_only,0.9999999999999994,1.0,0.0,4.440892098500626e-16
original,2,5,1000,20,isolated_fastest,0.12162465365305021,1.0,0.12162465365305021,0.8783753463469497
original,2,5,1000,25,queue_haul,1.0000000000000355,1.0,0.0,0.0
original,2,5,1000,25,greedy,0.8599046687755677,1.0,0.01695984301206616,0.14009533122446782
original,2,5,1000,25,kv_only,0.15285502052107086,1.0,0.15285502052107086,0.8471449794789647
original,2,5,1000,25,replay_only,1.0,1.0,0.0,3.552713678800501e-14
original,2,5,1000,25,isolated_fastest,0.15285502052107086,1.0,0.15285502052107086,0.8471449794789647
original,2,5,1000,30,queue_haul,0.9999999999999972,1.0,0.0,0.0
original,2,5,1000,30,greedy,0.8640835745282783,1.0,0.020447558407275742,0.1359164254717189
original,2,5,1000,30,kv_only,0.1840853873890915,1.0,0.1840853873890915,0.8159146126109057
original,2,5,1000,30,replay_only,1.0,1.0,0.0,-2.7755575615628914e-15
original,2,5,1000,30,isolated_fastest,0.1840853873890915,1.0,0.1840853873890915,0.8159146126109057
original,2,5,1000,35,queue_haul,1.000000000000003,1.0,0.0,0.0
original,2,5,1000,35,greedy,0.866877009899732,1.0,0.023932184136230564,0.13312299010027107
original,2,5,1000,35,kv_only,0.21311187918258231,1.0,0.21311187918258231,0.7868881208174208
original,2,5,1000,35,replay_only,1.0,1.0,0.0,3.1086244689504383e-15
original,2,5,1000,35,isolated_fastest,0.21311187918258231,1.0,0.21311187918258231,0.7868881208174208
original,2,5,1000,40,queue_haul,1.0,1.0,0.0,0.0
original,2,5,1000,40,greedy,0.8703595632957457,1.0,0.02741473753224421,0.1296404367042543
original,2,5,1000,40,kv_only,0.22888141653855826,1.0,0.22888141653855826,0.7711185834614418
original,2,5,1000,40,replay_only,1.0,1.0,0.0,0.0
original,2,5,1000,40,isolated_fastest,0.22888141653855826,1.0,0.22888141653855826,0.7711185834614418
original,2,5,1000,45,queue_haul,1.000000000000011,1.0,0.0,0.0
original,2,5,1000,45,greedy,0.873841221287984,1.0,0.030896395524482406,0.12615877871202708
original,2,5,1000,45,kv_only,0.2446509538945342,1.0,0.2446509538945342,0.7553490461054769
original,2,5,1000,45,replay_only,1.0,1.0,0.0,1.1102230246251565e-14
original,2,5,1000,45,isolated_fastest,0.2446509538945342,1.0,0.2446509538945342,0.7553490461054769
original,2,5,1000,60,queue_haul,1.0000000000170637,1.0,0.0,0.0
original,2,5,1000,60,greedy,0.8840459947339225,1.0,0.04110116897042104,0.11595400528314115
original,2,5,1000,60,kv_only,0.2919595659624621,1.0,0.2919595659624621,0.7080404340546016
original,2,5,1000,60,replay_only,1.0,1.0,0.0,1.7063683799278806e-11
original,2,5,1000,60,isolated_fastest,0.2919595659624621,1.0,0.2919595659624621,0.7080404340546016
original,2,6,40,10,queue_haul,0.9475475354878571,1.0,0.0,0.0
original,2,6,40,10,greedy,0.7858590472148674,1.0,0.0002227345095823866,0.16168848827298965
original,2,6,40,10,kv_only,0.002365535685232362,1.0,0.002365535685232362,0.9451819998026247
original,2,6,40,10,replay_only,0.9475475354878571,1.0,0.0,0.0
original,2,6,40,10,isolated_fastest,0.002365535685232362,1.0,0.002365535685232362,0.9451819998026247
original,2,6,40,20,queue_haul,1.0000000000000078,0.999999999999987,0.0,0.0
original,2,6,40,20,greedy,0.7861483731646282,0.999999999999987,0.000512060459343005,0.21385162683537962
original,2,6,40,20,kv_only,0.0048639650346740115,0.999999999999987,0.0048639650346740115,0.9951360349653338
original,2,6,40,20,replay_only,1.0000000000000027,0.999999999999987,0.0,5.10702591327572e-15
original,2,6,40,20,isolated_fastest,0.0048639650346740115,0.999999999999987,0.0048639650346740115,0.9951360349653338
original,2,6,40,25,queue_haul,0.9999999999999979,1.0,0.0,0.0
original,2,6,40,25,greedy,0.8435546038110344,1.0,0.00060977804753294,0.15644539618896347
original,2,6,40,25,kv_only,0.006113179709394837,1.0,0.006113179709394837,0.993886820290603
original,2,6,40,25,replay_only,0.9999999999999795,1.0,0.0,1.84297022087776e-14
original,2,6,40,25,isolated_fastest,0.006113179709394837,1.0,0.006113179709394837,0.993886820290603
original,2,6,40,30,queue_haul,1.0,0.9999999999999897,0.0,0.0
original,2,6,40,30,greedy,0.8437022834585621,0.9999999999999897,0.0007574576950606685,0.15629771654143787
original,2,6,40,30,kv_only,0.007362394384115662,0.9999999999999897,0.007362394384115662,0.9926376056158843
original,2,6,40,30,replay_only,1.0,0.9999999999999897,0.0,0.0
original,2,6,40,30,isolated_fastest,0.007362394384115662,0.9999999999999897,0.007362394384115662,0.9926376056158843
original,2,6,40,35,queue_haul,1.0,1.000000000000059,0.0,0.0
original,2,6,40,35,greedy,0.8438460719970502,1.000000000000059,0.0009012462335485833,0.1561539280029498
original,2,6,40,35,kv_only,0.008611609058836489,1.000000000000059,0.008611609058836489,0.9913883909411635
original,2,6,40,35,replay_only,0.9999999999999996,1.000000000000059,0.0,4.440892098500626e-16
original,2,6,40,35,isolated_fastest,0.008611609058836489,1.000000000000059,0.008611609058836489,0.9913883909411635
original,2,6,40,40,queue_haul,1.0,1.0000000000000413,0.0,0.0
original,2,6,40,40,greedy,0.8439881564686764,1.0000000000000413,0.0010433307051749229,0.15601184353132358
original,2,6,40,40,kv_only,0.009860823733557315,1.0000000000000413,0.009860823733557315,0.9901391762664427
original,2,6,40,40,replay_only,1.0,1.0000000000000413,0.0,0.0
original,2,6,40,40,isolated_fastest,0.009860823733557315,1.0000000000000413,0.009860823733557315,0.9901391762664427
original,2,6,40,45,queue_haul,1.0,1.0000000000000024,0.0,0.0
original,2,6,40,45,greedy,0.8441293394525518,1.0000000000000024,0.0011845136890501888,0.15587066054744825
original,2,6,40,45,kv_only,0.011110038408278136,1.0000000000000024,0.011110038408278136,0.9888899615917218
original,2,6,40,45,replay_only,1.0,1.0000000000000024,0.0,0.0
original,2,6,40,45,isolated_fastest,0.011110038408278136,1.0000000000000024,0.011110038408278136,0.9888899615917218
original,2,6,40,60,queue_haul,0.9999999999999971,1.0,0.0,0.0
original,2,6,40,60,greedy,0.8445503558777885,1.0,0.0016055301142868658,0.15544964412220863
original,2,6,40,60,kv_only,0.014857682432440617,1.0,0.014857682432440617,0.9851423175675565
original,2,6,40,60,replay_only,1.0,1.0,0.0,-2.886579864025407e-15
original,2,6,40,60,isolated_fastest,0.014857682432440617,1.0,0.014857682432440617,0.9851423175675565
original,2,6,100,10,queue_haul,0.9527543445133342,1.0,0.0,0.0
original,2,6,100,10,greedy,0.786254397416643,1.0,0.0006180847113579476,0.16649994709669114
original,2,6,100,10,kv_only,0.005913839213080904,1.0,0.005913839213080904,0.9468405053002533
original,2,6,100,10,replay_only,0.9527543445133343,1.0,0.0,-1.1102230246251565e-16
original,2,6,100,10,isolated_fastest,0.005913839213080904,1.0,0.005913839213080904,0.9468405053002533
original,2,6,100,20,queue_haul,1.0000000000001048,1.0000000000000004,0.0,0.0
original,2,6,100,20,greedy,0.8442069581869236,1.0000000000000004,0.0012621324234220069,0.1557930418131812
original,2,6,100,20,kv_only,0.012159912586685032,1.0000000000000004,0.012159912586685032,0.9878400874134198
original,2,6,100,20,replay_only,1.0000000000000004,1.0000000000000004,0.0,1.0436096431476471e-13
original,2,6,100,20,isolated_fastest,0.012159912586685032,1.0000000000000004,0.012159912586685032,0.9878400874134198
original,2,6,100,25,queue_haul,1.0000000000000002,1.0000000000000548,0.0,0.0
original,2,6,100,25,greedy,0.8445762949428519,1.0000000000000548,0.001631469179350346,0.1554237050571483
original,2,6,100,25,kv_only,0.015282949273487093,1.0000000000000548,0.015282949273487093,0.9847170507265132
original,2,6,100,25,replay_only,1.0,1.0000000000000548,0.0,2.220446049250313e-16
original,2,6,100,25,isolated_fastest,0.015282949273487093,1.0000000000000548,0.015282949273487093,0.9847170507265132
original,2,6,100,30,queue_haul,1.0000000000000218,0.999999999999992,0.0,0.0
original,2,6,100,30,greedy,0.8449327549003935,0.999999999999992,0.0019879291368920227,0.15506724509962821
original,2,6,100,30,kv_only,0.01840598596028916,0.999999999999992,0.01840598596028916,0.9815940140397326
original,2,6,100,30,replay_only,1.0000000000000009,0.999999999999992,0.0,2.0872192862952943e-14
original,2,6,100,30,isolated_fastest,0.01840598596028916,0.999999999999992,0.01840598596028916,0.9815940140397326
original,2,6,100,35,queue_haul,1.0,1.0,0.0,0.0
original,2,6,100,35,greedy,0.8452853237488954,1.0,0.0023404979853938854,0.15471467625110458
original,2,6,100,35,kv_only,0.021529022647091223,1.0,0.021529022647091223,0.9784709773529088
original,2,6,100,35,replay_only,1.0,1.0,0.0,0.0
original,2,6,100,35,isolated_fastest,0.021529022647091223,1.0,0.021529022647091223,0.9784709773529088
original,2,6,100,40,queue_haul,0.9999999999999987,1.0000000000000002,0.0,0.0
original,2,6,100,40,greedy,0.8456361885305357,1.0000000000000002,0.0026913627670341737,0.15436381146946299
original,2,6,100,40,kv_only,0.024652059333893285,1.0000000000000002,0.024652059333893285,0.9753479406661054
original,2,6,100,40,replay_only,1.0,1.0000000000000002,0.0,-1.3322676295501878e-15
original,2,6,100,40,isolated_fastest,0.024652059333893285,1.0000000000000002,0.024652059333893285,0.9753479406661054
original,2,6,100,45,queue_haul,1.0,1.0000000000000002,0.0,0.0
original,2,6,100,45,greedy,0.8459861518244249,1.0000000000000002,0.003041326060923388,0.15401384817557506
original,2,6,100,45,kv_only,0.027775096020695344,1.0000000000000002,0.027775096020695344,0.9722249039793046
original,2,6,100,45,replay_only,0.9999999999999999,1.0000000000000002,0.0,1.1102230246251565e-16
original,2,6,100,45,isolated_fastest,0.027775096020695344,1.0000000000000002,0.027775096020695344,0.9722249039793046
original,2,6,100,60,queue_haul,1.0,1.0,0.0,0.0
original,2,6,100,60,greedy,0.8470335091797034,1.0,0.004088683416201909,0.15296649082029656
original,2,6,100,60,kv_only,0.037144206081101534,1.0,0.037144206081101534,0.9628557939188984
original,2,6,100,60,replay_only,1.0,1.0,0.0,0.0
original,2,6,100,60,isolated_fastest,0.037144206081101534,1.0,0.037144206081101534,0.9628557939188984
original,2,6,400,10,queue_haul,0.9621231098959766,1.0,0.0,0.0
original,2,6,400,10,greedy,0.7882311484255209,1.0,0.0025948357202357527,0.1738919614704557
original,2,6,400,10,kv_only,0.023655356852323617,1.0,0.023655356852323617,0.9384677530436529
original,2,6,400,10,replay_only,0.9621231098959768,1.0,0.0,-2.220446049250313e-16
original,2,6,400,10,isolated_fastest,0.023655356852323617,1.0,0.023655356852323617,0.9384677530436529
original,2,6,400,20,queue_haul,1.0,0.9999999999999987,2.1074157280199354e-05,0.0
original,2,6,400,20,greedy,0.8482715122959408,0.9999999999999987,0.005326686532439293,0.15172848770405922
original,2,6,400,20,kv_only,0.04863965034674013,0.9999999999999987,0.04863965034674013,0.9513603496532599
original,2,6,400,20,replay_only,1.0000000000000047,0.9999999999999987,0.0,-4.6629367034256575e-15
original,2,6,400,20,isolated_fastest,0.04863965034674013,0.9999999999999987,0.04863965034674013,0.9513603496532599
original,2,6,400,25,queue_haul,1.0000000000001923,1.0,0.0,0.0
original,2,6,400,25,greedy,0.8496847506019389,1.0,0.006739924838437374,0.15031524939825336
original,2,6,400,25,kv_only,0.06113179709394837,1.0,0.06113179709394837,0.938868202906244
original,2,6,400,25,replay_only,1.0,1.0,0.0,1.9229062786507711e-13
original,2,6,400,25,isolated_fastest,0.06113179709394837,1.0,0.06113179709394837,0.938868202906244
original,2,6,400,30,queue_haul,0.9999999999999999,1.0,0.0,0.0
original,2,6,400,30,greedy,0.8510851121095504,1.0,0.008140286346048792,0.1489148878904495
original,2,6,400,30,kv_only,0.07362394384115664,1.0,0.07362394384115664,0.9263760561588432
original,2,6,400,30,replay_only,1.0,1.0,0.0,-1.1102230246251565e-16
original,2,6,400,30,isolated_fastest,0.07362394384115664,1.0,0.07362394384115664,0.9263760561588432
original,2,6,400,35,queue_haul,1.0,1.0,0.0,0.0
original,2,6,400,35,greedy,0.852481582508122,1.0,0.009536756744620395,0.147518417491878
original,2,6,400,35,kv_only,0.08611609058836489,1.0,0.08611609058836489,0.9138839094116351
original,2,6,400,35,replay_only,1.0,1.0,0.0,0.0
original,2,6,400,35,isolated_fastest,0.08611609058836489,1.0,0.08611609058836489,0.9138839094116351
original,2,6,400,40,queue_haul,1.0,1.0,0.0,0.0
original,2,6,400,40,greedy,0.853876348839832,1.0,0.010931523076330425,0.146123651160168
original,2,6,400,40,kv_only,0.09860823733557314,1.0,0.09860823733557314,0.9013917626644269
original,2,6,400,40,replay_only,1.0,1.0,0.0,0.0
original,2,6,400,40,isolated_fastest,0.09860823733557314,1.0,0.09860823733557314,0.9013917626644269
original,2,6,400,45,queue_haul,1.0,1.0,0.0,0.0
original,2,6,400,45,greedy,0.8552702136837909,1.0,0.012325387920289385,0.14472978631620914
original,2,6,400,45,kv_only,0.11110038408278138,1.0,0.11110038408278138,0.8888996159172187
original,2,6,400,45,replay_only,1.0,1.0,0.0,0.0
original,2,6,400,45,isolated_fastest,0.11110038408278138,1.0,0.11110038408278138,0.8888996159172187
original,2,6,400,60,queue_haul,1.000000000000033,1.0,0.0,0.0
original,2,6,400,60,greedy,0.8594492756892786,1.0,0.016504449925777126,0.14055072431075444
original,2,6,400,60,kv_only,0.14857682432440614,1.0,0.14857682432440614,0.851423175675627
original,2,6,400,60,replay_only,1.0,1.0,0.0,3.3084646133829665e-14
original,2,6,400,60,isolated_fastest,0.14857682432440614,1.0,0.14857682432440614,0.851423175675627
original,2,6,1000,10,queue_haul,0.97178519071099,1.0,0.0,0.0
original,2,6,1000,10,greedy,0.7921846504432765,1.0,0.006548337737991361,0.17960054026771355
original,2,6,1000,10,kv_only,0.059138392130809035,1.0,0.059138392130809035,0.9126467985801809
original,2,6,1000,10,replay_only,0.9717851907109902,1.0,0.0,-2.220446049250313e-16
original,2,6,1000,10,isolated_fastest,0.059138392130809035,1.0,0.059138392130809035,0.9126467985801809
original,2,6,1000,20,queue_haul,1.0000000000000002,1.0,0.0,0.0
original,2,6,1000,20,greedy,0.8564006205139754,1.0,0.013455794750473867,0.14359937948602486
original,2,6,1000,20,kv_only,0.12159912586685032,1.0,0.12159912586685032,0.8784008741331499
original,2,6,1000,20,replay_only,1.0000000000000002,1.0,0.0,0.0
original,2,6,1000,20,isolated_fastest,0.12159912586685032,1.0,0.12159912586685032,0.8784008741331499
original,2,6,1000,25,queue_haul,1.0000000000001406,1.0,0.0,0.0
original,2,6,1000,25,greedy,0.859901661920113,1.0,0.016956836156611428,0.14009833808002758
original,2,6,1000,25,kv_only,0.1528294927348709,1.0,0.1528294927348709,0.8471705072652697
original,2,6,1000,25,replay_only,1.0,1.0,0.0,1.4055423491754482e-13
original,2,6,1000,25,isolated_fastest,0.1528294927348709,1.0,0.1528294927348709,0.8471705072652697
original,2,6,1000,30,queue_haul,1.0000000000000022,1.0,0.0,0.0
original,2,6,1000,30,greedy,0.8640806331182935,1.0,0.020444616997290974,0.1359193668817087
original,2,6,1000,30,kv_only,0.1840598596028916,1.0,0.1840598596028916,0.8159401403971106
original,2,6,1000,30,replay_only,1.0,1.0,0.0,2.220446049250313e-15
original,2,6,1000,30,isolated_fastest,0.1840598596028916,1.0,0.1840598596028916,0.8159401403971106
original,2,6,1000,35,queue_haul,1.0000000000000018,1.0,0.0,0.0
original,2,6,1000,35,greedy,0.866874100026575,1.0,0.023929274263073414,0.13312589997342683
original,2,6,1000,35,kv_only,0.21309898912016975,1.0,0.21309898912016975,0.786901010879832
original,2,6,1000,35,replay_only,1.0,1.0,0.0,1.7763568394002505e-15
original,2,6,1000,35,isolated_fastest,0.21309898912016975,1.0,0.21309898912016975,0.786901010879832
original,2,6,1000,40,queue_haul,1.0,1.0,0.0,0.0
original,2,6,1000,40,greedy,0.8703566694584244,1.0,0.027411843694922923,0.12964333054157562
original,2,6,1000,40,kv_only,0.22886852647614572,1.0,0.22886852647614572,0.7711314735238542
original,2,6,1000,40,replay_only,1.0,1.0,0.0,0.0
original,2,6,1000,40,isolated_fastest,0.22886852647614572,1.0,0.22886852647614572,0.7711314735238542
original,2,6,1000,45,queue_haul,1.000000000000011,1.0,0.0,0.0
original,2,6,1000,45,greedy,0.8738383374025229,1.0,0.030893511639021362,0.12616166259748818
original,2,6,1000,45,kv_only,0.24463806383212167,1.0,0.24463806383212167,0.7553619361678894
original,2,6,1000,45,replay_only,1.0,1.0,0.0,1.1102230246251565e-14
original,2,6,1000,45,isolated_fastest,0.24463806383212167,1.0,0.24463806383212167,0.7553619361678894
original,2,6,1000,60,queue_haul,1.0000000000170637,1.0,0.0,0.0
original,2,6,1000,60,greedy,0.8840441090513469,1.0,0.04109928328784526,0.11595589096571679
original,2,6,1000,60,kv_only,0.2919466759000496,1.0,0.2919466759000495,0.7080533241170142
original,2,6,1000,60,replay_only,1.0,1.0,0.0,1.7063683799278806e-11
original,2,6,1000,60,isolated_fastest,0.2919466759000496,1.0,0.2919466759000495,0.7080533241170142
original,2,7,40,10,queue_haul,0.9470617959461775,1.0,0.0,0.0
original,2,7,40,10,greedy,0.7858588519679266,1.0,0.00022253926264144126,0.16120294397825086
original,2,7,40,10,kv_only,0.002365535685232362,1.0,0.002365535685232362,0.9446962602609451
original,2,7,40,10,replay_only,0.9470617959461773,1.0,0.0,1.1102230246251565e-16
original,2,7,40,10,isolated_fastest,0.002365535685232362,1.0,0.002365535685232362,0.9446962602609451
original,2,7,40,20,queue_haul,1.0000000000007052,0.9999999999999978,0.0,0.0
original,2,7,40,20,greedy,0.7861483289904225,0.9999999999999978,0.0005120162851374236,0.21385167101028268
original,2,7,40,20,kv_only,0.0048639650346740115,0.9999999999999978,0.0048639650346740115,0.9951360349660312
original,2,7,40,20,replay_only,1.0000000000000293,0.9999999999999978,0.0,6.759037773917953e-13
original,2,7,40,20,isolated_fastest,0.0048639650346740115,0.9999999999999978,0.0048639650346740115,0.9951360349660312
original,2,7,40,25,queue_haul,0.9999999999999939,1.0000000000000002,0.0,0.0
original,2,7,40,25,greedy,0.8435542624188684,1.0000000000000002,0.0006094366553669043,0.15644573758112545
original,2,7,40,25,kv_only,0.006113179709394837,1.0000000000000002,0.006113179709394837,0.993886820290599
original,2,7,40,25,replay_only,1.0000000000000417,1.0000000000000002,0.0,-4.785061236134425e-14
original,2,7,40,25,isolated_fastest,0.006113179709394837,1.0000000000000002,0.006113179709394837,0.993886820290599
original,2,7,40,30,queue_haul,1.0,0.9999999999999991,0.0,0.0
original,2,7,40,30,greedy,0.8437020811021692,0.9999999999999991,0.0007572553386675649,0.15629791889783085
original,2,7,40,30,kv_only,0.007362394384115662,0.9999999999999991,0.007362394384115662,0.9926376056158843
original,2,7,40,30,replay_only,0.9999999999999365,0.9999999999999991,0.0,6.350475700855895e-14
original,2,7,40,30,isolated_fastest,0.007362394384115662,0.9999999999999991,0.007362394384115662,0.9926376056158843
original,2,7,40,35,queue_haul,0.9999999999999984,1.0000000000000253,0.0,0.0
original,2,7,40,35,greedy,0.8438459308104886,1.0000000000000253,0.0009011050469870397,0.1561540691895098
