phase,gpu,samples,power_mean_w
baseline,0,120,330.14041666666674
baseline,1,120,85.72999999999999
drain,0,1447,334.17984796129923
drain,1,1447,195.3624948168625
post,0,120,92.05433333333333
post,1,120,326.60066666666665
