monotonic_ns,wall_ns,interval_ns,route,direction,bytes,billed
5571497500000000,1784186228283084776,250000000,api,client_to_target,107992,1
5571497500000000,1784186228283109675,250000000,api,target_to_client,596,0
5571500000000000,1784186230786953613,250000000,api,target_to_client,491,0
5571501000000000,1784186231789210571,250000000,api,target_to_client,241,0
5571501750000000,1784186232540959214,250000000,api,target_to_client,732,0
5571503000000000,1784186233792724578,250000000,api,target_to_client,975,0
5571504000000000,1784186234794429753,250000000,api,target_to_client,728,0
5571504750000000,1784186235545485053,250000000,api,target_to_client,1220,0
5571505000000000,1784186235795693192,250000000,api,target_to_client,12732,0
5571505250000000,1784186236045948290,250000000,api,target_to_client,12551,0
5571505500000000,1784186236297317325,250000000,api,target_to_client,8971,0
5571505750000000,1784186236547793301,250000000,api,target_to_client,4618,0
5571506000000000,1784186236798003299,250000000,api,target_to_client,3437,0
5571506250000000,1784186237048727212,250000000,api,target_to_client,3190,0
5571506500000000,1784186237299068079,250000000,api,target_to_client,3074,0
5571506750000000,1784186237549475665,250000000,api,target_to_client,987,0
5571517250000000,1784186248064659072,250000000,api,client_to_target,32026,1
5571517250000000,1784186248064687212,250000000,api,target_to_client,2597,0
5571517250000000,1784186248064695042,250000000,kv,client_to_target,186,0
5571517250000000,1784186248064700722,250000000,kv,target_to_client,36,1
5571517500000000,1784186248315151578,250000000,api,target_to_client,3178,0
5571517750000000,1784186248565608643,250000000,api,target_to_client,3423,0
5571518000000000,1784186248816045309,250000000,api,target_to_client,3181,0
5571518250000000,1784186249066924920,250000000,api,target_to_client,3159,0
5571518500000000,1784186249317227337,250000000,api,target_to_client,3184,0
5571518750000000,1784186249568216647,250000000,api,target_to_client,3426,0
5571519000000000,1784186249818435506,250000000,api,target_to_client,3125,0
5571519250000000,1784186250069432725,250000000,api,client_to_target,22363,1
5571519250000000,1784186250069453785,250000000,api,target_to_client,3274,0
5571519250000000,1784186250069461445,250000000,kv,client_to_target,186,0
5571519250000000,1784186250069466985,250000000,kv,target_to_client,36,1
5571519500000000,1784186250319789292,250000000,api,target_to_client,3198,0
5571519750000000,1784186250571239336,250000000,api,target_to_client,3414,0
5571520000000000,1784186250821593863,250000000,api,target_to_client,3167,0
5571520250000000,1784186251072114288,250000000,api,target_to_client,3159,0
5571520500000000,1784186251322778441,250000000,api,target_to_client,3186,0
5571520750000000,1784186251573825920,250000000,api,target_to_client,3055,0
5571521000000000,1784186251824052088,250000000,api,client_to_target,25887,1
5571521000000000,1784186251824073178,250000000,api,target_to_client,3609,0
5571521000000000,1784186251824080448,250000000,kv,client_to_target,186,0
5571521000000000,1784186251824086098,250000000,kv,target_to_client,36,1
5571521250000000,1784186252075096297,250000000,api,target_to_client,3178,0
5571521500000000,1784186252326732629,250000000,api,target_to_client,3412,0
5571521750000000,1784186252576844589,250000000,api,client_to_target,27588,1
5571521750000000,1784186252576869329,250000000,api,target_to_client,3274,0
5571521750000000,1784186252576876509,250000000,kv,client_to_target,186,0
5571521750000000,1784186252576882089,250000000,kv,target_to_client,36,1
5571522000000000,1784186252827627761,250000000,api,target_to_client,3198,0
5571522250000000,1784186253079586169,250000000,api,target_to_client,3171,0
5571522500000000,1784186253330768037,250000000,api,target_to_client,3114,0
5571522750000000,1784186253581181913,250000000,api,target_to_client,1223,0
