connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
5e310a51b9308cdb,kv,5571478466674820,5571478467827327,0,0
1b229cda53445520,api,5571478466954817,5571478467865357,0,0
cafa41021612801e,api,5571497690414038,5571505566088130,32058,9333
3a69cdc2441387f7,api,5571497693142708,5571505584992970,27620,8389
a090c221c22f51cc,api,5571497692565115,5571505841547815,25919,12077
b42f521820be3868,api,5571497691605285,5571506836857594,22395,24744
1c240520fb5f8c0c,api,5571517267076679,5571519395493433,32026,27425
19de0094a34388a1,api,5571519396810188,5571521000258051,22363,20824
07fc521a5e03a713,api,5571521001122070,5571521901580733,25887,11828
429ee868c149c116,api,5571521902475042,5571522809517278,27588,11828
