commit_100_s,commit_50_s,commit_90_s,completed_migrations,condition,context_profile,deadline_s,episode,match_id,matched_control_complete,planned_migrations,policy,readiness_100_s,readiness_50_s,readiness_90_s,repeat,required_deadline_s,sample_id,scenario_id,status,token_distribution
2.392610174,2.307631451,2.392610174,8,small-fixed-10000mbps-30s,small,180.0,6,4e7f8c9eddffcc2a,True,8,queue_haul_deadline_blind,2.189559593,2.14514822,2.189559593,46,30.0,837f3ff09bbaac24,p-9bdb485700f87086,complete,fixed
2.395454742,2.325482698,2.395454742,8,small-fixed-10000mbps-30s,small,180.0,6,4e7f8c9eddffcc2a,True,8,queue_haul,2.208190227,2.158520954,2.208190227,46,30.0,837f3ff09bbaac24,p-7123a5dd5d6528dd,complete,fixed
2.3829518,2.336905561,2.3829518,8,small-fixed-10000mbps-30s,small,180.0,6,4e7f8c9eddffcc2a,True,8,isolated_fastest,2.195479736,2.149897622,2.195479736,46,30.0,837f3ff09bbaac24,p-ace6e0edb2508bf8,complete,fixed
2.583602152,2.502338378,2.583602152,8,small-fixed-5000mbps-30s,small,180.0,7,1f4658844f53d474,True,8,queue_haul_deadline_blind,2.330707079,2.284965717,2.330707079,39,30.0,7094953b638284e1,p-d0af92525dfdbada,complete,fixed
2.450607345,2.402609115,2.450607345,8,small-fixed-5000mbps-30s,small,180.0,7,1f4658844f53d474,True,8,isolated_fastest,2.248429015,2.194953499,2.248429015,39,30.0,7094953b638284e1,p-6a76095d73d61ace,complete,fixed
2.392392115,2.326673359,2.392392115,8,small-fixed-5000mbps-30s,small,180.0,7,1f4658844f53d474,True,8,greedy,2.212329589,2.142619012,2.212329589,39,30.0,7094953b638284e1,p-13dba1bbbf38fe5b,complete,fixed
2.41188354,2.312711944,2.41188354,8,small-fixed-5000mbps-30s,small,180.0,7,1f4658844f53d474,True,8,queue_haul,2.221201592,2.128572892,2.221201592,39,30.0,7094953b638284e1,p-f77eb88c75efb082,complete,fixed
2.398253174,2.326776366,2.398253174,8,small-fixed-5000mbps-30s,small,180.0,7,1f4658844f53d474,True,8,queue_haul_power_blind,2.205459547,2.160295421,2.205459547,39,30.0,7094953b638284e1,p-b48a5b484ab6ea98,complete,fixed
5.528279201,5.260229321,5.528279201,8,mixed-fixed-1000mbps-30s,mixed,180.0,8,c8ba7a42d861e15c,True,8,queue_haul_power_blind,5.305959756,5.042134322,5.305959756,75,30.0,3c2f94941cabfb0f,p-4292ca39dc6c2f1f,complete,fixed
5.318818604,5.090954765,5.318818604,8,mixed-fixed-1000mbps-30s,mixed,180.0,8,c8ba7a42d861e15c,True,8,queue_haul_deadline_blind,5.134559051,4.907138707,5.134559051,75,30.0,3c2f94941cabfb0f,p-e5f745129834992f,complete,fixed
5.33682371,5.091136813,5.33682371,8,mixed-fixed-1000mbps-30s,mixed,180.0,8,c8ba7a42d861e15c,True,8,queue_haul,5.155968603,4.910826109,5.155968603,75,30.0,3c2f94941cabfb0f,p-235c8446117fecc7,complete,fixed
5.348926688,5.018500392,5.348926688,8,mixed-fixed-1000mbps-30s,mixed,180.0,8,c8ba7a42d861e15c,True,8,greedy,5.170983271,4.860972524,5.170983271,75,30.0,3c2f94941cabfb0f,p-f29a335053ea29ce,complete,fixed
5.311456534,5.065818944,5.311456534,8,mixed-fixed-1000mbps-30s,mixed,180.0,8,c8ba7a42d861e15c,True,8,isolated_fastest,5.131170211,4.885744329,5.131170211,75,30.0,3c2f94941cabfb0f,p-35ab60c5f929019f,complete,fixed
2.354022232,2.308272199,2.354022232,8,small-fixed-1000mbps-30s,small,180.0,9,0d6279c02ede3341,True,8,isolated_fastest,2.195451162,2.150930436,2.195451162,29,30.0,e59269064ede73aa,p-a6c0f2e85987a833,complete,fixed
2.503496785,2.306573337,2.503496785,8,small-fixed-1000mbps-30s,small,180.0,9,0d6279c02ede3341,True,8,queue_haul_deadline_blind,2.328451563,2.150502221,2.328451563,29,30.0,e59269064ede73aa,p-40a33d20d1b0924a,complete,fixed
2.362901821,2.342069904,2.362901821,8,small-fixed-1000mbps-30s,small,180.0,9,0d6279c02ede3341,True,8,queue_haul_power_blind,2.20249844,2.15252063,2.20249844,29,30.0,e59269064ede73aa,p-f1ad1df17a20866c,complete,fixed
2.36002888,2.316411386,2.36002888,8,small-fixed-1000mbps-30s,small,180.0,9,0d6279c02ede3341,True,8,greedy,2.198168794,2.15352748,2.198168794,29,30.0,e59269064ede73aa,p-be883aad2dc0cc18,complete,fixed
2.34964739,2.30608145,2.34964739,8,small-fixed-1000mbps-30s,small,180.0,9,0d6279c02ede3341,True,8,queue_haul,2.18613196,2.138626731,2.18613196,29,30.0,e59269064ede73aa,p-e8a99bfbecf6d623,complete,fixed
2.852348926,2.489092844,2.852348926,8,small-fixed-10000mbps-30s,small,180.0,10,fdd1f4ddf1091f66,True,8,queue_haul,2.650516956,2.266951986,2.650516956,45,30.0,7094953b638284e1,p-c955921642c7b930,complete,fixed
2.632606375,2.361590594,2.632606375,8,small-fixed-10000mbps-30s,small,180.0,10,fdd1f4ddf1091f66,True,8,greedy,2.452606758,2.168266869,2.452606758,45,30.0,7094953b638284e1,p-ae9145b0ad5e2d79,complete,fixed
2.445259251,2.366348306,2.445259251,8,small-fixed-10000mbps-30s,small,180.0,10,fdd1f4ddf1091f66,True,8,isolated_fastest,2.237149613,2.157521296,2.237149613,45,30.0,7094953b638284e1,p-3923ba102282ede1,complete,fixed
2.405420717,2.315112747,2.405420717,8,small-fixed-10000mbps-30s,small,180.0,10,fdd1f4ddf1091f66,True,8,queue_haul_power_blind,2.224340471,2.132269607,2.224340471,45,30.0,7094953b638284e1,p-c6239d8c08b829a8,complete,fixed
2.442457859,2.340756522,2.442457859,8,small-fixed-10000mbps-30s,small,180.0,10,fdd1f4ddf1091f66,True,8,queue_haul_deadline_blind,2.238199873,2.14706273,2.238199873,45,30.0,7094953b638284e1,p-6d215428d510402c,complete,fixed
1.637122373,1.531956741,1.637122373,8,tiny-fixed-1000mbps-30s,tiny,180.0,11,3f5c469914896823,True,8,queue_haul,1.39027937,1.365729429,1.39027937,4,30.0,4f9ad0a7bb0fab99,p-5f9a90054ebc0df4,complete,fixed
1.416313813,1.370648159,1.416313813,8,tiny-fixed-1000mbps-30s,tiny,180.0,11,3f5c469914896823,True,8,queue_haul_power_blind,1.255388664,1.210343473,1.255388664,4,30.0,4f9ad0a7bb0fab99,p-42ee280c3c43e60e,complete,fixed
1.404199857,1.359132206,1.404199857,8,tiny-fixed-1000mbps-30s,tiny,180.0,11,3f5c469914896823,True,8,isolated_fastest,1.245341536,1.178217791,1.245341536,4,30.0,4f9ad0a7bb0fab99,p-9d377bfd73c57714,complete,fixed
1.414632691,1.370062345,1.414632691,8,tiny-fixed-1000mbps-30s,tiny,180.0,11,3f5c469914896823,True,8,queue_haul_deadline_blind,1.254332665,1.209248624,1.254332665,4,30.0,4f9ad0a7bb0fab99,p-abbf7e7b2a7f801c,complete,fixed
1.426031414,1.374811266,1.426031414,8,tiny-fixed-1000mbps-30s,tiny,180.0,11,3f5c469914896823,True,8,greedy,1.261160935,1.217433021,1.261160935,4,30.0,4f9ad0a7bb0fab99,p-8880ccdb2f7b8e7e,complete,fixed
5.532124352,5.231432701,5.532124352,8,mixed-fixed-10000mbps-30s,mixed,180.0,12,9f728a69d50d03c3,True,8,greedy,5.345236874,5.049009937,5.345236874,94,30.0,a9500bdb35e133a1,p-64b99330c7ddf44c,complete,fixed
3.763098409,1.564888851,3.763098409,8,mixed-fixed-10000mbps-30s,mixed,180.0,12,9f728a69d50d03c3,True,8,queue_haul,3.56834585,1.376612646,3.56834585,94,30.0,a9500bdb35e133a1,p-cdeeb06482c24392,complete,fixed
3.722480405,1.217624124,3.722480405,8,mixed-fixed-10000mbps-30s,mixed,180.0,12,9f728a69d50d03c3,True,8,queue_haul_deadline_blind,3.512199726,1.077949456,3.512199726,94,30.0,a9500bdb35e133a1,p-765abbf57bdafb47,complete,fixed
3.581277463,1.522179885,3.581277463,8,mixed-fixed-10000mbps-30s,mixed,180.0,12,9f728a69d50d03c3,True,8,isolated_fastest,3.387383417,1.323324099,3.387383417,94,30.0,a9500bdb35e133a1,p-d2d1e4225139e422,complete,fixed
4.662414367,1.31925033,4.662414367,8,mixed-fixed-10000mbps-30s,mixed,180.0,12,9f728a69d50d03c3,True,8,queue_haul_power_blind,4.452516434,1.161063961,4.452516434,94,30.0,a9500bdb35e133a1,p-8c56232e8dde2f9d,complete,fixed
5.278399902,5.009753409,5.278399902,8,medium-fixed-1000mbps-30s,medium,180.0,13,b11d90fa503e3c8b,True,8,queue_haul_power_blind,5.054816303,4.828076817,5.054816303,51,30.0,51fde7b51569b7ba,p-fc88173c02f2642c,complete,fixed
5.025934649,4.81621402,5.025934649,8,medium-fixed-1000mbps-30s,medium,180.0,13,b11d90fa503e3c8b,True,8,queue_haul_deadline_blind,4.837086449,4.672488494,4.837086449,51,30.0,51fde7b51569b7ba,p-763834249a8db643,complete,fixed
4.999371448,4.811833045,4.999371448,8,medium-fixed-1000mbps-30s,medium,180.0,13,b11d90fa503e3c8b,True,8,greedy,4.811100382,4.645345979,4.811100382,51,30.0,51fde7b51569b7ba,p-5c23d0c535ed93bf,complete,fixed
5.061340701,4.805892775,5.061340701,8,medium-fixed-1000mbps-30s,medium,180.0,13,b11d90fa503e3c8b,True,8,queue_haul,4.874696919,4.679517083,4.874696919,51,30.0,51fde7b51569b7ba,p-d06eb4e98e1a6e7d,complete,fixed
5.075133534,4.772084833,5.075133534,8,medium-fixed-1000mbps-30s,medium,180.0,13,b11d90fa503e3c8b,True,8,isolated_fastest,4.884062744,4.677941128,4.884062744,51,30.0,51fde7b51569b7ba,p-749d7409f237b68d,complete,fixed
1.612830178,1.533143109,1.612830178,8,tiny-fixed-10000mbps-30s,tiny,180.0,14,633544b820e6f28e,True,8,greedy,1.369424575,1.336981281,1.369424575,23,30.0,bdd7bd934af6b024,p-37a5248a02256e3c,complete,fixed
1.41897491,1.373189866,1.41897491,8,tiny-fixed-10000mbps-30s,tiny,180.0,14,633544b820e6f28e,True,8,queue_haul,1.229310339,1.206960185,1.229310339,23,30.0,bdd7bd934af6b024,p-7292c84d106ef9ef,complete,fixed
1.418868553,1.372425489,1.418868553,8,tiny-fixed-10000mbps-30s,tiny,180.0,14,633544b820e6f28e,True,8,queue_haul_power_blind,1.233737628,1.188348022,1.233737628,23,30.0,bdd7bd934af6b024,p-99209c43acb6dd7a,complete,fixed
1.430104206,1.38571979,1.430104206,8,tiny-fixed-10000mbps-30s,tiny,180.0,14,633544b820e6f28e,True,8,queue_haul_deadline_blind,1.247025209,1.224047499,1.247025209,23,30.0,bdd7bd934af6b024,p-30e9bfbf5fe5fec1,complete,fixed
1.455049445,1.434757727,1.455049445,8,tiny-fixed-10000mbps-30s,tiny,180.0,14,633544b820e6f28e,True,8,isolated_fastest,1.270501513,1.221156849,1.270501513,23,30.0,bdd7bd934af6b024,p-9d54dfe00bbe8e17,complete,fixed
2.564842581,2.513136401,2.564842581,8,small-fixed-2500mbps-30s,small,180.0,15,f3f8cf3a38684c96,True,8,queue_haul_deadline_blind,2.341107975,2.294634699,2.341107975,33,30.0,7094953b638284e1,p-a082548ff21d3bcd,complete,fixed
2.465503376,2.343014874,2.465503376,8,small-fixed-2500mbps-30s,small,180.0,15,f3f8cf3a38684c96,True,8,queue_haul_power_blind,2.266500182,2.159157731,2.266500182,33,30.0,7094953b638284e1,p-4fb9a5f2a4972143,complete,fixed
2.4444459,2.367243171,2.4444459,8,small-fixed-2500mbps-30s,small,180.0,15,f3f8cf3a38684c96,True,8,queue_haul,2.245997667,2.174036527,2.245997667,33,30.0,7094953b638284e1,p-cd35f685110fdd56,complete,fixed
2.407978579,2.359173621,2.407978579,8,small-fixed-2500mbps-30s,small,180.0,15,f3f8cf3a38684c96,True,8,isolated_fastest,2.208078391,2.161689808,2.208078391,33,30.0,7094953b638284e1,p-290be204cd90c553,complete,fixed
2.378173877,2.326693353,2.378173877,8,small-fixed-2500mbps-30s,small,180.0,15,f3f8cf3a38684c96,True,8,greedy,2.173533496,2.12705784,2.173533496,33,30.0,7094953b638284e1,p-854b38cc01719109,complete,fixed
1.591000591,1.495695684,1.591000591,8,tiny-fixed-1000mbps-30s,tiny,180.0,16,169f67a23adfbb24,True,8,queue_haul,1.347213867,1.300819495,1.347213867,3,30.0,e1563386afed6f49,p-73cbaa83018152c0,complete,fixed
1.477969357,1.456286411,1.477969357,8,tiny-fixed-1000mbps-30s,tiny,180.0,16,169f67a23adfbb24,True,8,queue_haul_deadline_blind,1.298295131,1.247673604,1.298295131,3,30.0,e1563386afed6f49,p-2a1404d3e3d58829,complete,fixed
1.494365631,1.422204522,1.494365631,8,tiny-fixed-1000mbps-30s,tiny,180.0,16,169f67a23adfbb24,True,8,isolated_fastest,1.288663657,1.262041707,1.288663657,3,30.0,e1563386afed6f49,p-b1837badc09fb4f6,complete,fixed
1.468532085,1.41373272,1.468532085,8,tiny-fixed-1000mbps-30s,tiny,180.0,16,169f67a23adfbb24,True,8,queue_haul_power_blind,1.263678412,1.240020872,1.263678412,3,30.0,e1563386afed6f49,p-df5bdca4eefec17e,complete,fixed
1.467245378,1.395958591,1.467245378,8,tiny-fixed-1000mbps-30s,tiny,180.0,16,169f67a23adfbb24,True,8,greedy,1.270039988,1.244876973,1.270039988,3,30.0,e1563386afed6f49,p-3495158d7298792c,complete,fixed
4.748415253,2.706229062,4.748415253,8,medium-fixed-10000mbps-30s,medium,180.0,17,e6b2d94a531664e7,True,8,isolated_fastest,4.552570326,2.559642791,4.552570326,71,30.0,f7e97c59b5dc6a00,p-1d9bbdb621de5c3a,complete,fixed
5.088875842,4.791595972,5.088875842,8,medium-fixed-10000mbps-30s,medium,180.0,17,e6b2d94a531664e7,True,8,greedy,4.902003053,4.609199236,4.902003053,71,30.0,f7e97c59b5dc6a00,p-7cf6428c0e2c909f,complete,fixed
4.411923106,2.88084256,4.411923106,8,medium-fixed-10000mbps-30s,medium,180.0,17,e6b2d94a531664e7,True,8,queue_haul_deadline_blind,4.214797306,2.730031785,4.214797306,71,30.0,f7e97c59b5dc6a00,p-30e120391c196cca,complete,fixed
4.218518478,2.862525048,4.218518478,8,medium-fixed-10000mbps-30s,medium,180.0,17,e6b2d94a531664e7,True,8,queue_haul_power_blind,4.027862571,2.676724171,4.027862571,71,30.0,f7e97c59b5dc6a00,p-c97a659037135437,complete,fixed
4.56089476,2.755535394,4.56089476,8,medium-fixed-10000mbps-30s,medium,180.0,17,e6b2d94a531664e7,True,8,queue_haul,4.361073387,2.571897955,4.361073387,71,30.0,f7e97c59b5dc6a00,p-084aeaa57efd9f86,complete,fixed
5.235481911,4.937145025,5.235481911,8,medium-fixed-5000mbps-30s,medium,180.0,18,a696acbf1079c2b4,True,8,greedy,5.056169247,4.768589819,5.056169247,64,30.0,b6455b687844b7e4,p-70c255d088c56da3,complete,fixed
5.073941541,4.826518625,5.073941541,8,medium-fixed-5000mbps-30s,medium,180.0,18,a696acbf1079c2b4,True,8,isolated_fastest,4.895210441,4.688248244,4.895210441,64,30.0,b6455b687844b7e4,p-30d8f167554d9a0f,complete,fixed
5.023083121,4.775789964,5.023083121,8,medium-fixed-5000mbps-30s,medium,180.0,18,a696acbf1079c2b4,True,8,queue_haul,4.84339873,4.657614523,4.84339873,64,30.0,b6455b687844b7e4,p-2940b0bf3ca9c3ef,complete,fixed
4.95158194,4.776063433,4.95158194,8,medium-fixed-5000mbps-30s,medium,180.0,18,a696acbf1079c2b4,True,8,queue_haul_deadline_blind,4.773593878,4.637504751,4.773593878,64,30.0,b6455b687844b7e4,p-ee5b7898222afdc2,complete,fixed
5.009340011,4.767883477,5.009340011,8,medium-fixed-5000mbps-30s,medium,180.0,18,a696acbf1079c2b4,True,8,queue_haul_power_blind,4.833012921,4.629361806,4.833012921,64,30.0,b6455b687844b7e4,p-327e48467f4c4c21,complete,fixed
8.444907247,5.479757443,8.444907247,8,large-fixed-10000mbps-30s,large,180.0,19,c96e3587d5357859,True,8,queue_haul_deadline_blind,8.251165332,5.290481532,8.251165332,119,30.0,c44d256c433cbdd6,p-8dea35d01667c969,complete,fixed
7.301962192,4.654655403,7.301962192,8,large-fixed-10000mbps-30s,large,180.0,19,c96e3587d5357859,True,8,queue_haul,7.083483634,4.352600521,7.083483634,119,30.0,c44d256c433cbdd6,p-41c37fab40719065,complete,fixed
7.274814203,4.374486165,7.274814203,8,large-fixed-10000mbps-30s,large,180.0,19,c96e3587d5357859,True,8,isolated_fastest,7.069587918,4.097090087,7.069587918,119,30.0,c44d256c433cbdd6,p-a4a74a32a24b4941,complete,fixed
7.686202603,5.206797831,7.686202603,8,large-fixed-10000mbps-30s,large,180.0,19,c96e3587d5357859,True,8,greedy,7.466135479,4.902258348,7.466135479,119,30.0,c44d256c433cbdd6,p-0356c2ca4204950a,complete,fixed
7.996803708,5.409998807,7.996803708,8,large-fixed-10000mbps-30s,large,180.0,19,c96e3587d5357859,True,8,queue_haul_power_blind,7.804439335,5.173224057,7.804439335,119,30.0,c44d256c433cbdd6,p-4e572d90a281a2e4,complete,fixed
12.067552237,11.793156327,12.067552237,8,large-fixed-2500mbps-30s,large,180.0,20,8154417fb6387f2a,True,8,queue_haul_deadline_blind,11.837842072,11.59592702,11.837842072,105,30.0,e33c7532b46acaed,p-802c3467c1b2e34a,complete,fixed
12.029801592,11.620612963,12.029801592,8,large-fixed-2500mbps-30s,large,180.0,20,8154417fb6387f2a,True,8,greedy,11.824256652,11.462363275,11.824256652,105,30.0,e33c7532b46acaed,p-75fbf9763e6e696a,complete,fixed
11.909519516,11.583941473,11.909519516,8,large-fixed-2500mbps-30s,large,180.0,20,8154417fb6387f2a,True,8,queue_haul,11.724463332,11.43944932,11.724463332,105,30.0,e33c7532b46acaed,p-6126f0b5b182709c,complete,fixed
11.928759145,11.554460543,11.928759145,8,large-fixed-2500mbps-30s,large,180.0,20,8154417fb6387f2a,True,8,queue_haul_power_blind,11.738567094,11.410230349,11.738567094,105,30.0,e33c7532b46acaed,p-25d0d53b59027596,complete,fixed
11.791484012,11.607347255,11.791484012,8,large-fixed-2500mbps-30s,large,180.0,20,8154417fb6387f2a,True,8,isolated_fastest,11.606647742,11.420459126,11.606647742,105,30.0,e33c7532b46acaed,p-cf1bfc8fc2114ca0,complete,fixed
2.65619674,2.543627252,2.65619674,8,small-fixed-1000mbps-30s,small,180.0,21,fbceee51243796be,True,8,greedy,2.377380059,2.329238329,2.377380059,28,30.0,837f3ff09bbaac24,p-5199c351fc043d2d,complete,fixed
2.484853938,2.376635867,2.484853938,8,small-fixed-1000mbps-30s,small,180.0,21,fbceee51243796be,True,8,queue_haul_power_blind,2.271119388,2.194131966,2.271119388,28,30.0,837f3ff09bbaac24,p-e6abadd1e401ab5e,complete,fixed
2.444576919,2.368819404,2.444576919,8,small-fixed-1000mbps-30s,small,180.0,21,fbceee51243796be,True,8,queue_haul,2.236319995,2.178827738,2.236319995,28,30.0,837f3ff09bbaac24,p-fba959b3a3a929af,complete,fixed
2.505979647,2.448234262,2.505979647,8,small-fixed-1000mbps-30s,small,180.0,21,fbceee51243796be,True,8,queue_haul_deadline_blind,2.289130438,2.237165567,2.289130438,28,30.0,837f3ff09bbaac24,p-62e51c2f4e1519fa,complete,fixed
