catch_up_finish_s,catch_up_start_s,condition,context_profile,context_tokens,continuation_start_s,continuation_ttft_delta_s,continuation_ttft_s,episode,first_token_s,match_id,method,migration_finish_s,migration_start_s,migration_ttft_s,order,policy,quiesce_s,reaction_commit_s,reaction_readiness_s,repeat,required_deadline_s,sample_id,scenario_id,scheduler_wait_s,service_pause_s,session_id,token_distribution
,,medium-fixed-2500mbps-30s,medium,8192,4.955970264,-0.05767753000000003,0.475923277,0,5.431893541,e0daa9be315f7db5,replay,4.792144251,0.003612231,4.605431813,5,isolated_fastest,4.792146021,4.792881053,4.609044044,57,30.0,51fde7b51569b7ba,p-4c7d50ef9116db83,0.003612231,0.000735032,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,medium-fixed-2500mbps-30s,medium,8192,4.955335091,-0.05669295699999999,0.454507036,0,5.409842127,e0daa9be315f7db5,replay,4.792302689,0.003985927,4.605562892,6,isolated_fastest,4.792305109,4.793047631,4.609548819,57,30.0,51fde7b51569b7ba,p-4c7d50ef9116db83,0.003985927,0.000742522,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,medium-fixed-2500mbps-30s,medium,8192,4.956246111,-0.03417058900000003,0.476233323,0,5.432479434,e0daa9be315f7db5,replay,4.768765312,0.004219955,4.626904913,7,isolated_fastest,4.768767742,4.76895929,4.631124868,57,30.0,51fde7b51569b7ba,p-4c7d50ef9116db83,0.004219955,0.000191548,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,medium-fixed-2500mbps-30s,medium,8192,4.976823032,0.0024045010000000033,0.494887256,0,5.471710288,e0daa9be315f7db5,replay,4.819757896,0.000596394,4.682732021,0,queue_haul_deadline_blind,4.819760486,4.820377149,4.683328415,57,30.0,51fde7b51569b7ba,p-875d9ad8254c3475,0.000596394,0.000616663,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,medium-fixed-2500mbps-30s,medium,8192,4.977310246,-0.01899354400000003,0.494205745,0,5.471515991,e0daa9be315f7db5,replay,4.729307509,0.000981519,4.72666613,1,queue_haul_deadline_blind,4.729309939,4.729497897,4.727647649,57,30.0,51fde7b51569b7ba,p-875d9ad8254c3475,0.000981519,0.000187958,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,medium-fixed-2500mbps-30s,medium,8192,4.978486362,-0.050539690000000026,0.716139581,0,5.694625943,e0daa9be315f7db5,replay,4.975346079,0.001714642,4.793042651,2,queue_haul_deadline_blind,4.975348259,4.975675426,4.794757293,57,30.0,51fde7b51569b7ba,p-875d9ad8254c3475,0.001714642,0.000327167,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,medium-fixed-2500mbps-30s,medium,8192,4.978748959,-0.01938753000000004,0.493152307,0,5.471901266,e0daa9be315f7db5,replay,4.750859254,0.002306465,4.561137563,3,queue_haul_deadline_blind,4.750860564,4.751121111,4.563444028,57,30.0,51fde7b51569b7ba,p-875d9ad8254c3475,0.002306465,0.000260547,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,medium-fixed-2500mbps-30s,medium,8192,4.979310142,-0.04258983399999994,0.470134021,0,5.449444163,e0daa9be315f7db5,replay,4.907243248,0.002856219,4.771213939,4,queue_haul_deadline_blind,4.907246438,4.907522924,4.774070158,57,30.0,51fde7b51569b7ba,p-875d9ad8254c3475,0.002856219,0.000276486,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,medium-fixed-2500mbps-30s,medium,8192,4.981016232,-0.043235087000000005,0.49036572,0,5.471381952,e0daa9be315f7db5,replay,4.818715748,0.003578742,4.630075663,5,queue_haul_deadline_blind,4.818717598,4.820002353,4.633654405,57,30.0,51fde7b51569b7ba,p-875d9ad8254c3475,0.003578742,0.001284755,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,medium-fixed-2500mbps-30s,medium,8192,4.981274299,-0.04273956299999998,0.46846043,0,5.449734729,e0daa9be315f7db5,replay,4.773214968,0.003958028,4.58560923,6,queue_haul_deadline_blind,4.773217888,4.773723562,4.589567258,57,30.0,51fde7b51569b7ba,p-875d9ad8254c3475,0.003958028,0.000505674,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,medium-fixed-2500mbps-30s,medium,8192,4.981564246,-0.04234247699999999,0.468061435,0,5.449625681,e0daa9be315f7db5,replay,4.795949949,0.004602531,4.655880065,7,queue_haul_deadline_blind,4.795952238,4.796130266,4.660482596,57,30.0,51fde7b51569b7ba,p-875d9ad8254c3475,0.004602531,0.000178028,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,medium-fixed-2500mbps-30s,medium,8192,5.012524813,0.007313628999999988,0.499796384,0,5.512321197,e0daa9be315f7db5,replay,4.654729023,0.000789371,4.517525048,0,queue_haul_power_blind,4.654730953,4.655127979,4.518314419,57,30.0,51fde7b51569b7ba,p-e10941a7139e8b70,0.000789371,0.000397026,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,medium-fixed-2500mbps-30s,medium,8192,5.013285445,-0.014477534000000014,0.498721755,0,5.5120072,e0daa9be315f7db5,replay,4.719943437,0.001311366,4.718231155,1,queue_haul_power_blind,4.719945047,4.720351342,4.719542521,57,30.0,51fde7b51569b7ba,p-e10941a7139e8b70,0.001311366,0.000406295,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,medium-fixed-2500mbps-30s,medium,8192,5.01372043,-0.043460122000000045,0.723219149,0,5.736939579,e0daa9be315f7db5,replay,4.94441288,0.002711201,4.762319794,2,queue_haul_power_blind,4.94441476,4.944779726,4.765030995,57,30.0,51fde7b51569b7ba,p-e10941a7139e8b70,0.002711201,0.000364966,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,medium-fixed-2500mbps-30s,medium,8192,5.014321524,-0.014801721000000045,0.497738116,0,5.51205964,e0daa9be315f7db5,replay,4.742352088,0.004017237,4.558951726,3,queue_haul_power_blind,4.742353678,4.742529776,4.562968963,57,30.0,51fde7b51569b7ba,p-e10941a7139e8b70,0.004017237,0.000176098,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,medium-fixed-2500mbps-30s,medium,8192,5.014832788,-0.03761370699999994,0.475110148,0,5.489942936,e0daa9be315f7db5,replay,4.898819637,0.004868478,4.759558004,4,queue_haul_power_blind,4.898820957,4.899021605,4.764426482,57,30.0,51fde7b51569b7ba,p-e10941a7139e8b70,0.004868478,0.000200648,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,medium-fixed-2500mbps-30s,medium,8192,5.015825608,-0.03729489600000002,0.496305911,0,5.512131519,e0daa9be315f7db5,replay,5.011282486,0.005985216,4.825309902,5,queue_haul_power_blind,5.011283646,5.011453794,4.831295118,57,30.0,51fde7b51569b7ba,p-e10941a7139e8b70,0.005985216,0.000170148,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,medium-fixed-2500mbps-30s,medium,8192,5.016663659,-0.03768397899999998,0.473516014,0,5.490179673,e0daa9be315f7db5,replay,4.765181144,0.00651009,4.578691755,6,queue_haul_power_blind,4.765185694,4.76552006,4.585201845,57,30.0,51fde7b51569b7ba,p-e10941a7139e8b70,0.00651009,0.000334366,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,medium-fixed-2500mbps-30s,medium,8192,5.016899306,-0.03702771599999999,0.473376196,0,5.490275502,e0daa9be315f7db5,replay,4.787288678,0.007113244,4.644956827,7,queue_haul_power_blind,4.787289748,4.787627964,4.652070071,57,30.0,51fde7b51569b7ba,p-e10941a7139e8b70,0.007113244,0.000338216,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,medium-fixed-2500mbps-30s,medium,8192,4.968565793,0.014666020000000002,0.507148775,0,5.475714568,e0daa9be315f7db5,replay,4.834296736,0.001012279,4.694037294,0,queue_haul,4.834298846,4.835045978,4.695049573,57,30.0,51fde7b51569b7ba,p-9cdf3380142102f3,0.001012279,0.000747132,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,medium-fixed-2500mbps-30s,medium,8192,4.969278325,-0.006872384999999981,0.506326904,0,5.475605229,e0daa9be315f7db5,replay,4.743744313,0.001602883,4.739779045,1,queue_haul,4.743745793,4.743938861,4.741381928,57,30.0,51fde7b51569b7ba,p-9cdf3380142102f3,0.001602883,0.000193068,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,medium-fixed-2500mbps-30s,medium,8192,4.970554041,-0.034996362,0.731682909,0,5.70223695,e0daa9be315f7db5,replay,4.967374555,0.003291145,4.783999093,2,queue_haul,4.967376875,4.967703502,4.787290238,57,30.0,51fde7b51569b7ba,p-9cdf3380142102f3,0.003291145,0.000326627,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,medium-fixed-2500mbps-30s,medium,8192,4.971266334,-0.029970629000000026,0.482569208,0,5.453835542,e0daa9be315f7db5,replay,4.764759139,0.004314034,4.577955453,3,queue_haul,4.764761619,4.765034656,4.582269487,57,30.0,51fde7b51569b7ba,p-9cdf3380142102f3,0.004314034,0.000273037,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,medium-fixed-2500mbps-30s,medium,8192,4.972105165,-0.031415383999999935,0.481308471,0,5.453413636,e0daa9be315f7db5,replay,4.92201206,0.004890388,4.781521789,4,queue_haul,4.92201418,4.922183198,4.786412177,57,30.0,51fde7b51569b7ba,p-9cdf3380142102f3,0.004890388,0.000169018,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,medium-fixed-2500mbps-30s,medium,8192,4.973580509,-0.03106471200000005,0.502536095,0,5.476116604,e0daa9be315f7db5,replay,4.834224487,0.005884467,4.644016238,5,queue_haul,4.834226397,4.83490966,4.649900705,57,30.0,51fde7b51569b7ba,p-9cdf3380142102f3,0.005884467,0.000683263,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,medium-fixed-2500mbps-30s,medium,8192,4.973001545,-0.03063485399999999,0.480565139,0,5.453566684,e0daa9be315f7db5,replay,4.787013651,0.006713978,4.598463504,6,queue_haul,4.787016081,4.787388097,4.605177482,57,30.0,51fde7b51569b7ba,p-9cdf3380142102f3,0.006713978,0.000372016,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,medium-fixed-2500mbps-30s,medium,8192,4.973273572,-0.008331162000000059,0.50207275,0,5.475346322,e0daa9be315f7db5,replay,4.810121604,0.007113264,4.665418679,7,queue_haul,4.810123524,4.810287973,4.672531943,57,30.0,51fde7b51569b7ba,p-9cdf3380142102f3,0.007113264,0.000164449,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,small-fixed-10000mbps-30s,small,4096,2.562250512,0.06357509400000005,0.567142962,1,3.129393474,17092eba890236a4,replay,2.454544757,0.000896161,2.235777362,0,queue_haul,2.454545727,2.454691535,2.236673523,47,30.0,e59269064ede73aa,p-8d69ad3edc06e4b8,0.000896161,0.000145808,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,small-fixed-10000mbps-30s,small,4096,2.56138283,0.11364349400000007,0.661357064,1,3.222739894,17092eba890236a4,replay,2.477950239,0.001562965,2.257789157,1,queue_haul,2.477951839,2.478082098,2.259352122,47,30.0,e59269064ede73aa,p-8d69ad3edc06e4b8,0.001562965,0.000130259,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,small-fixed-10000mbps-30s,small,4096,2.562838816,0.13360961100000002,0.705452995,1,3.268291811,17092eba890236a4,replay,2.50239951,0.00197997,2.280031642,2,queue_haul,2.50240189,2.503674607,2.282011612,47,30.0,e59269064ede73aa,p-8d69ad3edc06e4b8,0.00197997,0.001272717,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,small-fixed-10000mbps-30s,small,4096,2.561918145,0.06682480000000002,0.660165276,1,3.222083421,17092eba890236a4,replay,2.405590615,0.002726603,2.255991716,3,queue_haul,2.405597875,2.405850202,2.258718319,47,30.0,e59269064ede73aa,p-8d69ad3edc06e4b8,0.002726603,0.000252327,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,small-fixed-10000mbps-30s,small,4096,2.563055263,0.06641269500000002,0.612703659,1,3.175758922,17092eba890236a4,replay,2.502919795,0.00402038,2.277748154,4,queue_haul,2.502921445,2.503803736,2.281768534,47,30.0,e59269064ede73aa,p-8d69ad3edc06e4b8,0.00402038,0.000882291,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,small-fixed-10000mbps-30s,small,4096,2.563714157,0.06693004899999999,0.659117366,1,3.222831523,17092eba890236a4,replay,2.559800767,0.005280297,2.302241475,5,queue_haul,2.559802526,2.560024104,2.307521772,47,30.0,e59269064ede73aa,p-8d69ad3edc06e4b8,0.005280297,0.000221578,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,small-fixed-10000mbps-30s,small,4096,2.564433029,0.06679953099999991,0.611081566,1,3.175514595,17092eba890236a4,replay,2.45522666,0.006290407,2.276032412,6,queue_haul,2.45522877,2.455382018,2.282322819,47,30.0,e59269064ede73aa,p-8d69ad3edc06e4b8,0.006290407,0.000153248,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,small-fixed-10000mbps-30s,small,4096,2.5653742,0.06521433599999993,0.657009388,1,3.222383588,17092eba890236a4,replay,2.503152683,0.006755162,2.324714407,7,queue_haul,2.503154673,2.504006544,2.331469569,47,30.0,e59269064ede73aa,p-8d69ad3edc06e4b8,0.006755162,0.000851871,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,small-fixed-10000mbps-30s,small,4096,2.448585642,-0.03510875999999996,0.468459108,1,2.91704475,17092eba890236a4,replay,2.368048837,0.000657363,2.158394808,0,greedy,2.368051347,2.368423764,2.159052171,47,30.0,e59269064ede73aa,p-dacf3910a4ee273c,0.000657363,0.000372417,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,small-fixed-10000mbps-30s,small,4096,2.449439435,0.023525065000000067,0.571238635,1,3.02067807,17092eba890236a4,replay,2.423202476,0.001072999,2.208406109,1,greedy,2.423203466,2.423330205,2.209479108,47,30.0,e59269064ede73aa,p-dacf3910a4ee273c,0.001072999,0.000126739,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,small-fixed-10000mbps-30s,small,4096,2.450480857,0.04419491099999995,0.616038295,1,3.066519152,17092eba890236a4,replay,2.399459216,0.001364296,2.183625578,2,greedy,2.399460006,2.399551085,2.184989874,47,30.0,e59269064ede73aa,p-dacf3910a4ee273c,0.001364296,9.1079e-05,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,small-fixed-10000mbps-30s,small,4096,2.450673086,-0.044323603999999905,0.549016872,1,2.999689958,17092eba890236a4,replay,2.368770102,0.00196896,2.207744496,3,greedy,2.368771802,2.368904751,2.209713456,47,30.0,e59269064ede73aa,p-dacf3910a4ee273c,0.00196896,0.000132949,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,small-fixed-10000mbps-30s,small,4096,2.451494499,-0.030467966000000013,0.515822998,1,2.967317497,17092eba890236a4,replay,2.447821898,0.004181977,2.228974921,4,greedy,2.447822678,2.447921778,2.233156898,47,30.0,e59269064ede73aa,p-dacf3910a4ee273c,0.004181977,9.91e-05,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,small-fixed-10000mbps-30s,small,4096,2.451720837,-0.022846997000000036,0.56934032,1,3.021061157,17092eba890236a4,replay,2.447397082,0.00486046,2.228270688,5,greedy,2.447397742,2.447495291,2.233131148,47,30.0,e59269064ede73aa,p-dacf3910a4ee273c,0.00486046,9.7549e-05,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,small-fixed-10000mbps-30s,small,4096,2.452774779,-0.029030153000000003,0.515251882,1,2.968026661,17092eba890236a4,replay,2.367788579,0.005634582,2.204138373,6,greedy,2.367790989,2.368200796,2.209772955,47,30.0,e59269064ede73aa,p-dacf3910a4ee273c,0.005634582,0.000409807,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,small-fixed-10000mbps-30s,small,4096,2.453048377,0.021371635999999916,0.613166688,1,3.066215065,17092eba890236a4,replay,2.423783141,0.006567373,2.250635912,7,greedy,2.423783991,2.42388629,2.257203285,47,30.0,e59269064ede73aa,p-dacf3910a4ee273c,0.006567373,0.000102299,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,small-fixed-10000mbps-30s,small,4096,2.406241185,-0.015544356999999953,0.488023511,1,2.894264696,17092eba890236a4,replay,2.333791375,0.000723984,2.131473576,0,queue_haul_power_blind,2.333792825,2.333944974,2.13219756,47,30.0,e59269064ede73aa,p-5d58c8867889d9a1,0.000723984,0.000152149,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,small-fixed-10000mbps-30s,small,4096,2.406582602,-0.03745093700000002,0.510262633,1,2.916845235,17092eba890236a4,replay,2.357602305,0.001034291,2.154557642,1,queue_haul_power_blind,2.357604125,2.357860523,2.155591933,47,30.0,e59269064ede73aa,p-5d58c8867889d9a1,0.001034291,0.000256398,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,small-fixed-10000mbps-30s,small,4096,2.407543235,-0.039889874999999964,0.531953509,1,2.939496744,17092eba890236a4,replay,2.380526401,0.002741368,2.177362638,2,queue_haul_power_blind,2.380527461,2.381430384,2.180104006,47,30.0,e59269064ede73aa,p-5d58c8867889d9a1,0.002741368,0.000902923,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,small-fixed-10000mbps-30s,small,4096,2.408720505,-0.03969356099999999,0.553646915,1,2.96236742,17092eba890236a4,replay,2.302125939,0.003183714,2.152113791,3,queue_haul_power_blind,2.302127999,2.302355287,2.155297505,47,30.0,e59269064ede73aa,p-5d58c8867889d9a1,0.003183714,0.000227288,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,small-fixed-10000mbps-30s,small,4096,2.408476457,-0.038256873000000025,0.508034091,1,2.916510548,17092eba890236a4,replay,2.404690947,0.003632701,2.199357842,4,queue_haul_power_blind,2.404692507,2.405111274,2.202990543,47,30.0,e59269064ede73aa,p-5d58c8867889d9a1,0.003632701,0.000418767,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,small-fixed-10000mbps-30s,small,4096,2.409192761,-0.03889612900000006,0.553291188,1,2.962483949,17092eba890236a4,replay,2.404222341,0.003983968,2.199365562,5,queue_haul_power_blind,2.404223661,2.405005825,2.20334953,47,30.0,e59269064ede73aa,p-5d58c8867889d9a1,0.003983968,0.000782164,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,small-fixed-10000mbps-30s,small,4096,2.410224703,-0.03757330400000003,0.506708731,1,2.916933434,17092eba890236a4,replay,2.334750108,0.004741912,2.174790779,6,queue_haul_power_blind,2.334751988,2.334977196,2.179532691,47,30.0,e59269064ede73aa,p-5d58c8867889d9a1,0.004741912,0.000225208,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,small-fixed-10000mbps-30s,small,4096,2.41056988,-0.039567185000000005,0.552227867,1,2.962797747,17092eba890236a4,replay,2.381559663,0.005133789,2.223996305,7,queue_haul_power_blind,2.381561433,2.381794811,2.229130094,47,30.0,e59269064ede73aa,p-5d58c8867889d9a1,0.005133789,0.000233378,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,small-fixed-10000mbps-30s,small,4096,2.368545675,-0.053620383999999965,0.449947484,1,2.818493159,17092eba890236a4,replay,2.300167739,0.000591514,2.111193382,0,queue_haul_deadline_blind,2.300169309,2.300688573,2.111784896,47,30.0,e59269064ede73aa,p-9b73eaac4987aa07,0.000591514,0.000519264,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,small-fixed-10000mbps-30s,small,4096,2.369285578,-0.029970134000000037,0.517743436,1,2.887029014,17092eba890236a4,replay,2.344668231,0.001090029,2.15703344,1,queue_haul_deadline_blind,2.344669241,2.345156716,2.158123469,47,30.0,e59269064ede73aa,p-9b73eaac4987aa07,0.001090029,0.000487475,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,small-fixed-10000mbps-30s,small,4096,2.369827262,0.01388368299999998,0.585727067,1,2.955554329,17092eba890236a4,replay,2.320892125,0.001770782,2.133347974,2,queue_haul_deadline_blind,2.320892905,2.321225902,2.135118756,47,30.0,e59269064ede73aa,p-9b73eaac4987aa07,0.001770782,0.000332997,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,small-fixed-10000mbps-30s,small,4096,2.370506765,-0.07648433999999993,0.516856136,1,2.887362901,17092eba890236a4,replay,2.299354427,0.002103788,2.155683045,3,queue_haul_deadline_blind,2.299355867,2.299730013,2.157786833,47,30.0,e59269064ede73aa,p-9b73eaac4987aa07,0.002103788,0.000374146,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,small-fixed-10000mbps-30s,small,4096,2.371830782,-0.05376233899999999,0.492528625,1,2.864359407,17092eba890236a4,replay,2.320866956,0.002289416,2.132481033,4,queue_haul_deadline_blind,2.320867946,2.321119473,2.134770449,47,30.0,e59269064ede73aa,p-9b73eaac4987aa07,0.002289416,0.000251527,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,small-fixed-10000mbps-30s,small,4096,2.371457045,-0.053289798,0.538897519,1,2.910354564,17092eba890236a4,replay,2.367505646,0.002532524,2.179139503,5,queue_haul_deadline_blind,2.367506596,2.367599455,2.181672027,47,30.0,e59269064ede73aa,p-9b73eaac4987aa07,0.002532524,9.2859e-05,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,small-fixed-10000mbps-30s,small,4096,2.372376386,-0.052479332000000045,0.491802703,1,2.864179089,17092eba890236a4,replay,2.299516155,0.00289825,2.15514153,6,queue_haul_deadline_blind,2.299517975,2.300563684,2.15803978,47,30.0,e59269064ede73aa,p-9b73eaac4987aa07,0.00289825,0.001045709,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
