phase,gpu,samples,power_mean_w
baseline,0,120,222.52158333333333
baseline,1,120,84.53183333333332
drain,0,175,167.03794285714287
drain,1,175,232.74731428571422
post,0,120,132.27566666666667
post,1,120,266.28333333333336
