phase,gpu,samples,power_mean_w
baseline,0,480,358.2956875
baseline,1,480,82.84777083333334
drain,0,234,329.1952991452992
drain,1,234,155.05410256410258
post,0,480,220.76985416666668
post,1,480,176.35531249999997
