campaign,end_ns,first_response_ns,output_tokens,prompt_tokens,request_index,retained_growth_tokens,route,scenario_id,schedule_delay_s,scheduled_ns,service_s,serving_concurrency,session_id,split,start_ns,success,ttft_s
policy_hardware,6776082898332864,6776082708455006,28,20627,continuation,0,destination,p-a6778664ab82b02c,,,0.719579115,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,measurement,6776082178753749,True,0.529701257
policy_hardware,6776083547204523,6776083361827916,25,22675,continuation,0,destination,p-a6778664ab82b02c,,,0.647494284,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,measurement,6776082899710239,True,0.462117677
policy_hardware,6776084193051485,6776084011183000,25,20373,continuation,0,destination,p-a6778664ab82b02c,,,0.644355658,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,measurement,6776083548695827,True,0.462487173
policy_hardware,6776084784032299,6776084643357359,23,26511,continuation,0,destination,p-a6778664ab82b02c,,,0.589733438,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,measurement,6776084194298861,True,0.449058498
policy_hardware,6776085490386057,6776085307071977,28,22929,continuation,0,destination,p-a6778664ab82b02c,,,0.704837064,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,measurement,6776084785548993,True,0.521522984
policy_hardware,6776086081061104,6776085943178044,23,24458,continuation,0,destination,p-a6778664ab82b02c,,,0.589125704,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,measurement,6776085491935400,True,0.451242644
policy_hardware,6776142758574781,6776142581734126,28,26515,continuation,0,destination,p-9e64a5b8ba3382ab,,,0.710697408,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,measurement,6776142047877373,True,0.533856753
policy_hardware,6776143432673954,6776143290996099,26,26767,continuation,0,destination,p-9e64a5b8ba3382ab,,,0.673224072,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,measurement,6776142759449882,True,0.531546217
policy_hardware,6776144043369261,6776143906378307,23,31626,continuation,0,destination,p-9e64a5b8ba3382ab,,,0.609394671,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,measurement,6776143433974590,True,0.472403717
policy_hardware,6776144760270115,6776144582553958,28,28309,continuation,0,destination,p-9e64a5b8ba3382ab,,,0.715750216,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,measurement,6776144044519899,True,0.538034059
policy_hardware,6776145426446310,6776145295030548,26,26768,continuation,0,destination,p-9e64a5b8ba3382ab,,,0.664900719,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,measurement,6776144761545591,True,0.533484957
policy_hardware,6776146068160852,6776145886673245,25,30611,continuation,0,destination,p-9e64a5b8ba3382ab,,,0.640721362,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,measurement,6776145427439490,True,0.459233755
policy_hardware,6776146769516759,6776146589931512,28,27026,continuation,0,destination,p-9e64a5b8ba3382ab,,,0.700517755,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,measurement,6776146068999004,True,0.520932508
policy_hardware,6776147472366050,6776147294734352,28,25745,continuation,0,destination,p-9e64a5b8ba3382ab,,,0.702044009,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,measurement,6776146770322041,True,0.524412311
policy_hardware,6776202273785752,6776202087119992,28,26515,continuation,0,destination,p-ce2a167dc5382df8,,,0.701381061,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,measurement,6776201572404691,True,0.514715301
policy_hardware,6776202937425780,6776202798771367,26,26767,continuation,0,destination,p-ce2a167dc5382df8,,,0.662694329,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,measurement,6776202274731451,True,0.524039916
policy_hardware,6776203538013381,6776203393317776,23,31626,continuation,0,destination,p-ce2a167dc5382df8,,,0.599666571,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,measurement,6776202938346810,True,0.454970966
policy_hardware,6776204254881397,6776204067196079,28,28309,continuation,0,destination,p-ce2a167dc5382df8,,,0.716104525,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,measurement,6776203538776872,True,0.528419207
policy_hardware,6776204912392924,6776204776024216,26,26768,continuation,0,destination,p-ce2a167dc5382df8,,,0.656465549,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,measurement,6776204255927375,True,0.520096841
policy_hardware,6776205562451906,6776205383401500,25,30611,continuation,0,destination,p-ce2a167dc5382df8,,,0.649167092,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,measurement,6776204913284814,True,0.470116686
policy_hardware,6776206271267573,6776206091951020,28,27026,continuation,0,destination,p-ce2a167dc5382df8,,,0.707995497,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,measurement,6776205563272076,True,0.528678944
policy_hardware,6776206987282955,6776206800610259,28,25745,continuation,0,destination,p-ce2a167dc5382df8,,,0.715201271,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,measurement,6776206272081684,True,0.528528575
policy_hardware,6776243360133503,6776243177878852,25,26515,continuation,0,source,c-40df8fd1f3a9a224,,,0.645837826,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,measurement,6776242714295677,True,0.463583175
policy_hardware,6776244026437741,6776243890861087,26,26767,continuation,0,source,c-40df8fd1f3a9a224,,,0.665501846,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,measurement,6776243360935895,True,0.529925192
policy_hardware,6776244637990804,6776244496557130,23,31626,continuation,0,source,c-40df8fd1f3a9a224,,,0.610350016,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,measurement,6776244027640788,True,0.468916342
policy_hardware,6776245348719666,6776245165998983,28,28309,continuation,0,source,c-40df8fd1f3a9a224,,,0.70990598,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,measurement,6776244638813686,True,0.527185297
policy_hardware,6776246015029604,6776245875819008,26,26768,continuation,0,source,c-40df8fd1f3a9a224,,,0.665353619,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,measurement,6776245349675985,True,0.526143023
policy_hardware,6776246669638652,6776246489189044,25,30611,continuation,0,source,c-40df8fd1f3a9a224,,,0.653699718,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,measurement,6776246015938934,True,0.47325011
policy_hardware,6776247368917274,6776247189841231,28,27026,continuation,0,source,c-40df8fd1f3a9a224,,,0.698353632,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,measurement,6776246670563642,True,0.519277589
policy_hardware,6776248070032646,6776247889970704,28,25745,continuation,0,source,c-40df8fd1f3a9a224,,,0.700095803,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,measurement,6776247369936843,True,0.520033861
policy_hardware,6776319326813035,6776319142689282,28,26515,continuation,0,destination,p-39a882f3d8ae76f3,,,0.707341238,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,measurement,6776318619471797,True,0.523217485
policy_hardware,6776319989692632,6776319852664801,26,26767,continuation,0,destination,p-39a882f3d8ae76f3,,,0.661292014,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,measurement,6776319328400618,True,0.524264183
policy_hardware,6776320588229303,6776320451207832,23,31626,continuation,0,destination,p-39a882f3d8ae76f3,,,0.59678897,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,measurement,6776319991440333,True,0.459767499
policy_hardware,6776321289869392,6776321108898545,28,28309,continuation,0,destination,p-39a882f3d8ae76f3,,,0.700134385,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,measurement,6776320589735007,True,0.519163538
policy_hardware,6776321943816306,6776321808293608,26,26768,continuation,0,destination,p-39a882f3d8ae76f3,,,0.65240059,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,measurement,6776321291415716,True,0.516877892
policy_hardware,6776322576292941,6776322394237545,25,30611,continuation,0,destination,p-39a882f3d8ae76f3,,,0.631526575,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,measurement,6776321944766366,True,0.449471179
policy_hardware,6776323268743649,6776323088633943,28,27026,continuation,0,destination,p-39a882f3d8ae76f3,,,0.691560858,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,measurement,6776322577182791,True,0.511451152
policy_hardware,6776323955898304,6776323775183644,28,25745,continuation,0,destination,p-39a882f3d8ae76f3,,,0.686458233,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,measurement,6776323269440071,True,0.505743573
policy_hardware,6776375130968286,6776374950885869,28,26515,continuation,0,destination,p-74d1d176747eef98,,,0.704092718,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,measurement,6776374426875568,True,0.524010301
policy_hardware,6776375801261273,6776375660596487,26,26767,continuation,0,destination,p-74d1d176747eef98,,,0.668664005,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,measurement,6776375132597268,True,0.527999219
policy_hardware,6776376399506485,6776376256976390,23,31626,continuation,0,destination,p-74d1d176747eef98,,,0.59656904,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,measurement,6776375802937445,True,0.454038945
policy_hardware,6776377122659180,6776376939776594,28,28309,continuation,0,destination,p-74d1d176747eef98,,,0.721853079,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,measurement,6776376400806101,True,0.538970493
policy_hardware,6776377778404532,6776377646300566,26,26768,continuation,0,destination,p-74d1d176747eef98,,,0.654143419,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,measurement,6776377124261113,True,0.522039453
policy_hardware,6776378425904231,6776378240175185,25,30611,continuation,0,destination,p-74d1d176747eef98,,,0.645857526,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,measurement,6776377780046705,True,0.46012848
policy_hardware,6776379141648595,6776378952088260,28,27026,continuation,0,destination,p-74d1d176747eef98,,,0.71422797,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,measurement,6776378427420625,True,0.524667635
policy_hardware,6776379846607484,6776379665069353,28,25745,continuation,0,destination,p-74d1d176747eef98,,,0.704128428,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,measurement,6776379142479056,True,0.522590297
policy_hardware,6776581016567598,6776580885690985,26,23434,continuation,0,destination,p-823bc51d4301a75e,,,0.658579041,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,measurement,6776580357988557,True,0.527702428
policy_hardware,6776581720940960,6776581542252577,28,23443,continuation,0,destination,p-823bc51d4301a75e,,,0.703172945,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,measurement,6776581017768015,True,0.524484562
policy_hardware,6776582372234507,6776582190602514,25,31635,continuation,0,destination,p-823bc51d4301a75e,,,0.650328807,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,measurement,6776581721905700,True,0.468696814
policy_hardware,6776583046317105,6776582894054316,24,19087,continuation,0,destination,p-823bc51d4301a75e,,,0.673379686,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,measurement,6776582372937419,True,0.521116897
policy_hardware,6776583683303442,6776583505809366,25,31634,continuation,0,destination,p-823bc51d4301a75e,,,0.635976757,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,measurement,6776583047326685,True,0.458482681
policy_hardware,6776584389053429,6776584207748083,28,23445,continuation,0,destination,p-823bc51d4301a75e,,,0.704985285,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,measurement,6776583684068144,True,0.523679939
policy_hardware,6776585032146282,6776584847877847,25,23441,continuation,0,destination,p-823bc51d4301a75e,,,0.642201962,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,measurement,6776584389944320,True,0.457933527
policy_hardware,6776585622644644,6776585485297748,23,19088,continuation,0,destination,p-823bc51d4301a75e,,,0.589807449,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,measurement,6776585032837195,True,0.452460553
policy_hardware,6776629298814288,6776629160312617,26,23434,continuation,0,destination,p-cd3bb911fae7caa1,,,0.671411683,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,measurement,6776628627402605,True,0.532910012
policy_hardware,6776630042554585,6776629850187082,28,23443,continuation,0,destination,p-cd3bb911fae7caa1,,,0.741897876,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,measurement,6776629300656709,True,0.549530373
policy_hardware,6776630698585193,6776630511464185,25,31635,continuation,0,destination,p-cd3bb911fae7caa1,,,0.655077339,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,measurement,6776630043507854,True,0.467956331
policy_hardware,6776631286734502,6776631150754483,23,19087,continuation,0,destination,p-cd3bb911fae7caa1,,,0.587021731,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,measurement,6776630699712771,True,0.451041712
policy_hardware,6776631943695971,6776631762400999,25,31634,continuation,0,destination,p-cd3bb911fae7caa1,,,0.655090969,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,measurement,6776631288605002,True,0.473795997
policy_hardware,6776632666050167,6776632481838437,28,23445,continuation,0,destination,p-cd3bb911fae7caa1,,,0.720971401,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,measurement,6776631945078766,True,0.536759671
policy_hardware,6776633308444942,6776633130373766,25,23441,continuation,0,destination,p-cd3bb911fae7caa1,,,0.640959491,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,measurement,6776632667485451,True,0.462888315
policy_hardware,6776633890283219,6776633758382076,23,19088,continuation,0,destination,p-cd3bb911fae7caa1,,,0.581149454,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,measurement,6776633309133765,True,0.449248311
policy_hardware,6776693612349220,6776693469086801,26,23434,continuation,0,destination,p-da6be04fb244ca0a,,,0.657433218,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,measurement,6776692954916002,True,0.514170799
policy_hardware,6776694314772040,6776694133190308,28,23443,continuation,0,destination,p-da6be04fb244ca0a,,,0.701698598,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,measurement,6776693613073442,True,0.520116866
policy_hardware,6776694960913588,6776694777052330,25,31635,continuation,0,destination,p-da6be04fb244ca0a,,,0.645297907,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,measurement,6776694315615681,True,0.461436649
policy_hardware,6776695553100069,6776695410294535,23,19087,continuation,0,destination,p-da6be04fb244ca0a,,,0.591635827,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,measurement,6776694961464242,True,0.448830293
policy_hardware,6776696187287783,6776696003753603,25,31634,continuation,0,destination,p-da6be04fb244ca0a,,,0.633491492,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,measurement,6776695553796291,True,0.449957312
policy_hardware,6776696895042817,6776696706301031,28,23445,continuation,0,destination,p-da6be04fb244ca0a,,,0.707201849,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,measurement,6776696187840968,True,0.518460063
policy_hardware,6776697536926100,6776697351109803,25,23441,continuation,0,destination,p-da6be04fb244ca0a,,,0.64128614,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,measurement,6776696895639960,True,0.455469843
policy_hardware,6776698124118804,6776697985818083,23,19088,continuation,0,destination,p-da6be04fb244ca0a,,,0.58663384,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,measurement,6776697537484964,True,0.448333119
policy_hardware,6776739170479106,6776739029741652,26,23434,continuation,0,destination,p-e8042603af458214,,,0.65722043,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,measurement,6776738513258676,True,0.516482976
policy_hardware,6776739871562172,6776739690516533,28,23443,continuation,0,destination,p-e8042603af458214,,,0.699614842,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,measurement,6776739171947330,True,0.518569203
policy_hardware,6776740516943906,6776740335056747,25,31635,continuation,0,destination,p-e8042603af458214,,,0.643811731,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,measurement,6776739873132175,True,0.461924572
policy_hardware,6776741098188897,6776740962666379,23,19087,continuation,0,destination,p-e8042603af458214,,,0.579978015,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,measurement,6776740518210882,True,0.444455497
policy_hardware,6776741741765861,6776741562474734,25,31634,continuation,0,destination,p-e8042603af458214,,,0.641926761,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,measurement,6776741099839100,True,0.462635634
policy_hardware,6776742435160578,6776742260311534,28,23445,continuation,0,destination,p-e8042603af458214,,,0.692569356,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,measurement,6776741742591222,True,0.517720312
policy_hardware,6776743068894745,6776742885171955,25,23441,continuation,0,destination,p-e8042603af458214,,,0.632800317,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,measurement,6776742436094428,True,0.449077527
policy_hardware,6776743672726298,6776743530478530,23,19088,continuation,0,destination,p-e8042603af458214,,,0.602602356,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,measurement,6776743070123942,True,0.460354588
policy_hardware,6776775706894779,6776775573988053,26,23434,continuation,0,source,c-acae31cec912ad4e,,,0.653023723,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,measurement,6776775053871056,True,0.520116997
policy_hardware,6776776396104391,6776776218180640,28,23443,continuation,0,source,c-acae31cec912ad4e,,,0.687860486,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,measurement,6776775708243905,True,0.509936735
policy_hardware,6776777026212386,6776776848922209,25,31635,continuation,0,source,c-acae31cec912ad4e,,,0.628194996,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,measurement,6776776398017390,True,0.450904819
policy_hardware,6776777599206435,6776777465610466,23,19087,continuation,0,source,c-acae31cec912ad4e,,,0.571650183,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,measurement,6776777027556252,True,0.438054214
policy_hardware,6776778225417862,6776778048854626,25,31634,continuation,0,source,c-acae31cec912ad4e,,,0.624557995,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,measurement,6776777600859867,True,0.447994759
policy_hardware,6776778918515772,6776778741540911,28,23445,continuation,0,source,c-acae31cec912ad4e,,,0.691760875,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,measurement,6776778226754897,True,0.514786014
policy_hardware,6776779536912131,6776779361249246,25,23441,continuation,0,source,c-acae31cec912ad4e,,,0.61740939,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,measurement,6776778919502741,True,0.441746505
policy_hardware,6776780111165486,6776779980376458,23,19088,continuation,0,source,c-acae31cec912ad4e,,,0.573585632,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,measurement,6776779537579854,True,0.442796604
policy_hardware,6776989733661532,6776989554956969,28,23442,continuation,0,destination,p-178c812a8ae25bcc,,,0.71317348,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,measurement,6776989020488052,True,0.534468917
policy_hardware,6776990398165199,6776990262810636,26,22672,continuation,0,destination,p-178c812a8ae25bcc,,,0.663741716,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,measurement,6776989734423483,True,0.528387153
policy_hardware,6776991053588525,6776990870492269,25,30611,continuation,0,destination,p-178c812a8ae25bcc,,,0.653594926,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,measurement,6776990399993599,True,0.47049867
policy_hardware,6776991776114833,6776991594373813,28,29331,continuation,0,destination,p-178c812a8ae25bcc,,,0.721580519,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,measurement,6776991054534314,True,0.539839499
policy_hardware,6776992502772297,6776992314244090,28,29589,continuation,0,destination,p-178c812a8ae25bcc,,,0.724932353,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,measurement,6776991777839944,True,0.536404146
policy_hardware,6776993102512626,6776992969931723,23,22927,continuation,0,destination,p-178c812a8ae25bcc,,,0.598614072,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,measurement,6776992503898554,True,0.466033169
policy_hardware,6776993796305296,6776993619897258,27,29585,continuation,0,destination,p-178c812a8ae25bcc,,,0.692948749,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,measurement,6776993103356547,True,0.516540711
