bandwidth_mbps,cache_hit_tokens,campaign,commit_ns,copied_blocks_after,copied_blocks_before,copy_policy,destination_ready_ns,duplicate_body_bytes,error,first_body_ns,last_body_ns,logical_body_bytes,measured_prompt_tokens,method,move_concurrency,newly_created_tokens,pause_ns,phase,processed_tail_tokens,protocol_bytes,repeat,route_switch_ns,scenario_id,serving_concurrency,session_id,split,stage_index,start_ns,success,wire_body_bytes,wire_bytes
5000.0,22528,policy_hardware,6776017668976126,,,initial_final,6776017668670809,0,,6776014621255342,6776016693260023,1107296256,22672,kv_transfer,8,0,6776017668671899,initial,144,1144,36,6776017668848727,p-ec6c331620bf81c8,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,measurement,-1,6776004120864033,True,1107296256,1107297400
5000.0,27392,policy_hardware,6776019779041610,,,initial_final,6776019778692494,0,,6776016392736262,6776018850282539,1346371584,27535,kv_transfer,8,0,6776019778693964,initial,143,1391,36,6776019778890552,p-ec6c331620bf81c8,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,measurement,-1,6776004122077059,True,1346371584,1346372975
5000.0,0,policy_hardware,6776080191149516,,,initial_final,6776080190796949,0,,,,0,20370,replay,8,0,6776080190798639,initial,20370,0,36,6776080190987547,p-a6778664ab82b02c,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,measurement,-1,6776054272083842,True,0,0
5000.0,0,policy_hardware,6776080292433971,,,initial_final,6776080291766458,0,,,,0,20624,replay,8,0,6776080291769188,initial,20624,0,36,6776080292157764,p-a6778664ab82b02c,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,measurement,-1,6776054272839294,True,0,0
5000.0,0,policy_hardware,6776080315908788,,,initial_final,6776080315251725,0,,,,0,22672,replay,8,0,6776080315254705,initial,22672,0,36,6776080315593911,p-a6778664ab82b02c,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,measurement,-1,6776054273360748,True,0,0
5000.0,0,policy_hardware,6776080431914424,,,initial_final,6776080431248271,0,,,,0,22926,replay,8,0,6776080431249671,initial,22926,0,36,6776080431600237,p-a6778664ab82b02c,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,measurement,-1,6776054275017929,True,0,0
5000.0,0,policy_hardware,6776080454273293,,,initial_final,6776080453569120,0,,,,0,24455,replay,8,0,6776080453570510,initial,24455,0,36,6776080453937096,p-a6778664ab82b02c,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,measurement,-1,6776054275375355,True,0,0
5000.0,0,policy_hardware,6776080502134305,,,initial_final,6776080501400193,0,,,,0,25229,replay,8,0,6776080501401723,initial,25229,0,36,6776080501766519,p-a6778664ab82b02c,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,measurement,-1,6776054275966978,True,0,0
5000.0,0,policy_hardware,6776080593650117,,,initial_final,6776080592827695,0,,,,0,26508,replay,8,0,6776080592829765,initial,26508,0,36,6776080593291990,p-a6778664ab82b02c,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,measurement,-1,6776054277192954,True,0,0
5000.0,0,policy_hardware,6776080751894537,,,initial_final,6776080751458491,0,,,,0,27535,replay,8,0,6776080751459181,initial,27535,0,36,6776080751706479,p-a6778664ab82b02c,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,measurement,-1,6776054278108533,True,0,0
5000.0,25600,policy_hardware,6776124440765524,,,initial_final,6776124440199560,0,,6776121247750885,6776123386237628,1258291200,25742,kv_transfer,8,0,6776124440201270,initial,142,1300,17,6776124440584046,p-9e64a5b8ba3382ab,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,measurement,-1,6776121195758886,True,1258291200,1258292500
5000.0,26368,policy_hardware,6776126231426536,,,initial_final,6776126230986680,0,,6776122461464050,6776125380746537,1296039936,26512,kv_transfer,8,0,6776126230988580,initial,144,1339,17,6776126231250357,p-9e64a5b8ba3382ab,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,measurement,-1,6776121197109122,True,1296039936,1296041275
5000.0,26624,policy_hardware,6776130878997148,,,initial_final,6776130878642242,0,,6776127447802642,6776129898516732,1308622848,26765,kv_transfer,8,0,6776130878643902,initial,141,1352,17,6776130878839560,p-9e64a5b8ba3382ab,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,measurement,-1,6776121198631915,True,1308622848,1308624200
5000.0,26624,policy_hardware,6776132998696654,,,initial_final,6776132998076851,0,,6776129137719533,6776131992013242,1308622848,26764,kv_transfer,8,0,6776132998078731,initial,140,1352,17,6776132998451947,p-9e64a5b8ba3382ab,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,measurement,-1,6776121199973961,True,1308622848,1308624200
5000.0,26880,policy_hardware,6776135203768725,,,initial_final,6776135203429058,0,,6776131228807818,6776134207067935,1321205760,27023,kv_transfer,8,0,6776135203430738,initial,143,1365,17,6776135203624936,p-9e64a5b8ba3382ab,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,measurement,-1,6776121200897611,True,1321205760,1321207125
5000.0,28160,policy_hardware,6776137487284076,,,initial_final,6776137486898380,0,,6776132959404325,6776136441464650,1384120320,28306,kv_transfer,8,0,6776137486900300,initial,146,1430,17,6776137487105408,p-9e64a5b8ba3382ab,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,measurement,-1,6776121202169487,True,1384120320,1384121750
5000.0,30464,policy_hardware,6776139863978048,,,initial_final,6776139863533793,0,,6776135214809318,6776138836925367,1497366528,30608,kv_transfer,8,0,6776139863535273,initial,144,1547,17,6776139863786660,p-9e64a5b8ba3382ab,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,measurement,-1,6776121203205686,True,1497366528,1497368075
5000.0,31488,policy_hardware,6776142047242519,,,initial_final,6776142046854613,0,,6776137630128287,6776141123095187,1547698176,31623,kv_transfer,8,0,6776142046855653,initial,135,1599,17,6776142047070861,p-9e64a5b8ba3382ab,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,measurement,-1,6776121204173935,True,1547698176,1547699775
5000.0,26624,policy_hardware,6776194396084871,,,initial_final,6776194395595906,0,,6776184001652351,6776186143474035,1308622848,26764,kv_transfer,8,0,6776194395597416,initial,140,1352,17,6776194395864034,p-ce2a167dc5382df8,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,measurement,-1,6776183943747128,True,1308622848,1308624200
5000.0,26624,policy_hardware,6776194454629407,,,initial_final,6776194454156452,0,,6776186149072837,6776188273275426,1308622848,26765,kv_transfer,8,0,6776194454158612,initial,141,1352,17,6776194454363630,p-ce2a167dc5382df8,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,measurement,-1,6776183945054685,True,1308622848,1308624200
5000.0,26880,policy_hardware,6776194756278963,,,initial_final,6776194755756029,0,,6776191327546543,6776193663128606,1321205760,27023,kv_transfer,8,0,6776194755757949,initial,143,1365,17,6776194755971556,p-ce2a167dc5382df8,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,measurement,-1,6776183945636378,True,1321205760,1321207125
5000.0,28160,policy_hardware,6776197015237307,,,initial_final,6776197014852601,0,,6776192415177500,6776195897545012,1384120320,28306,kv_transfer,8,0,6776197014853941,initial,146,1430,17,6776197015051669,p-ce2a167dc5382df8,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,measurement,-1,6776183947368780,True,1384120320,1384121750
5000.0,30464,policy_hardware,6776199325478951,,,initial_final,6776199325119825,0,,6776194671088878,6776198293074632,1497366528,30608,kv_transfer,8,0,6776199325121155,initial,144,1547,17,6776199325321273,p-ce2a167dc5382df8,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,measurement,-1,6776183948062623,True,1497366528,1497368075
5000.0,31488,policy_hardware,6776201571199194,,,initial_final,6776201570811169,0,,6776197085982527,6776200631170931,1547698176,31623,kv_transfer,8,0,6776201570812429,initial,135,1599,17,6776201571027536,p-ce2a167dc5382df8,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,measurement,-1,6776183949067092,True,1547698176,1547699775
5000.0,0,policy_hardware,6776194177221926,,,initial_final,6776194176607222,0,,,,0,25742,replay,8,0,6776194176608192,initial,25742,0,17,6776194177041118,p-ce2a167dc5382df8,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,measurement,-1,6776183949537748,True,0,0
5000.0,0,policy_hardware,6776194155888070,,,initial_final,6776194155467394,0,,,,0,26512,replay,8,0,6776194155468924,initial,26512,0,17,6776194155696812,p-ce2a167dc5382df8,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,measurement,-1,6776183951071371,True,0,0
5000.0,0,policy_hardware,6776316140337659,,,initial_final,6776316139937533,0,,,,0,25742,replay,8,0,6776316139938993,initial,25742,0,17,6776316140168361,p-39a882f3d8ae76f3,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,measurement,-1,6776285390735021,True,0,0
5000.0,0,policy_hardware,6776318094396783,,,initial_final,6776318093595932,0,,,,0,26512,replay,8,0,6776318093598482,initial,26512,0,17,6776318094034097,p-39a882f3d8ae76f3,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,measurement,-1,6776285391918935,True,0,0
5000.0,0,policy_hardware,6776318206774441,,,initial_final,6776318206399985,0,,,,0,26765,replay,8,0,6776318206401945,initial,26765,0,17,6776318206626552,p-39a882f3d8ae76f3,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,measurement,-1,6776285394398693,True,0,0
5000.0,0,policy_hardware,6776318248063935,,,initial_final,6776318247350173,0,,,,0,26764,replay,8,0,6776318247352203,initial,26764,0,17,6776318247859927,p-39a882f3d8ae76f3,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,measurement,-1,6776285395167920,True,0,0
5000.0,0,policy_hardware,6776318365499518,,,initial_final,6776318364675557,0,,,,0,27023,replay,8,0,6776318364677877,initial,27023,0,17,6776318365133752,p-39a882f3d8ae76f3,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,measurement,-1,6776285396580303,True,0,0
5000.0,0,policy_hardware,6776318478820475,,,initial_final,6776318478438349,0,,,,0,28306,replay,8,0,6776318478440219,initial,28306,0,17,6776318478631927,p-39a882f3d8ae76f3,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,measurement,-1,6776285397543888,True,0,0
5000.0,0,policy_hardware,6776318548394754,,,initial_final,6776318547451755,0,,,,0,30608,replay,8,0,6776318547453985,initial,30608,0,17,6776318547968619,p-39a882f3d8ae76f3,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,measurement,-1,6776285398823832,True,0,0
5000.0,0,policy_hardware,6776318618190531,,,initial_final,6776318617294471,0,,,,0,31623,replay,8,0,6776318617296241,initial,31623,0,17,6776318617756706,p-39a882f3d8ae76f3,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,measurement,-1,6776285400022976,True,0,0
5000.0,25600,policy_hardware,6776372922442725,,,initial_final,6776372912796588,0,,6776359496960643,6776361556664174,1258291200,25742,kv_transfer,8,0,6776372912799738,initial,142,1300,17,6776372921714943,p-74d1d176747eef98,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,measurement,-1,6776359450638899,True,1258291200,1258292500
5000.0,26368,policy_hardware,6776372921362427,,,initial_final,6776372822487877,0,,6776362494964285,6776364906792768,1296039936,26512,kv_transfer,8,0,6776372822491387,initial,144,1339,17,6776372919814063,p-74d1d176747eef98,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,measurement,-1,6776359451658939,True,1296039936,1296041275
5000.0,26624,policy_hardware,6776372913470820,,,initial_final,6776372637908459,0,,6776364206431526,6776367001078181,1308622848,26764,kv_transfer,8,0,6776372637910829,initial,140,1352,17,6776372842236817,p-74d1d176747eef98,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,measurement,-1,6776359452890146,True,1308622848,1308624200
5000.0,26624,policy_hardware,6776372922568324,,,initial_final,6776372921166739,0,,6776367968129753,6776371309912741,1308622848,26765,kv_transfer,8,0,6776372921168799,initial,141,1352,17,6776372922287347,p-74d1d176747eef98,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,measurement,-1,6776359454821657,True,1308622848,1308624200
5000.0,26880,policy_hardware,6776372922696212,,,initial_final,6776372843768861,0,,6776366297990957,6776369215303949,1321205760,27023,kv_transfer,8,0,6776372843770651,initial,143,1365,17,6776372921934380,p-74d1d176747eef98,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,measurement,-1,6776359455517020,True,1321205760,1321207125
5000.0,28160,policy_hardware,6776374425473613,,,initial_final,6776374425105337,0,,6776370062262408,6776373345651428,1384120320,28306,kv_transfer,8,0,6776374425107437,initial,146,1430,17,6776374425313604,p-74d1d176747eef98,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,measurement,-1,6776359457097904,True,1384120320,1384121750
5000.0,0,policy_hardware,6776371913178090,,,initial_final,6776371912686836,0,,,,0,30608,replay,8,0,6776371912691505,initial,30608,0,17,6776371912957283,p-74d1d176747eef98,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,measurement,-1,6776359457896686,True,0,0
5000.0,0,policy_hardware,6776371982910629,,,initial_final,6776371982412355,0,,,,0,31623,replay,8,0,6776371982414035,initial,31623,0,17,6776371982684572,p-74d1d176747eef98,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,measurement,-1,6776359458748867,True,0,0
10000.0,23296,policy_hardware,6776577900374029,,,initial_final,6776577900075522,0,,6776570943684697,6776572065569278,1145044992,23431,kv_transfer,8,0,6776577900077252,initial,135,1183,31,6776577900249180,p-823bc51d4301a75e,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,measurement,-1,6776570903314239,True,1145044992,1145046175
10000.0,23296,policy_hardware,6776577922587077,,,initial_final,6776577922162801,0,,6776572862843100,6776574423273430,1145044992,23440,kv_transfer,8,0,6776577922164941,initial,144,1183,31,6776577922445038,p-823bc51d4301a75e,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,measurement,-1,6776570903935362,True,1145044992,1145046175
10000.0,23296,policy_hardware,6776578230980335,,,initial_final,6776578230669629,0,,6776573933316498,6776575470817378,1145044992,23442,kv_transfer,8,0,6776578230671629,initial,146,1183,31,6776578230831657,p-823bc51d4301a75e,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,measurement,-1,6776570906121600,True,1145044992,1145046175
10000.0,23296,policy_hardware,6776577970152410,,,initial_final,6776577969827423,0,,6776574974164276,6776576541411334,1145044992,23438,kv_transfer,8,0,6776577969829703,initial,142,1183,31,6776577970020451,p-823bc51d4301a75e,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,measurement,-1,6776570907207388,True,1145044992,1145046175
10000.0,0,policy_hardware,6776577704372676,,,initial_final,6776577704050470,0,,,,0,19084,replay,8,0,6776577704052260,initial,19084,0,31,6776577704235528,p-823bc51d4301a75e,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,measurement,-1,6776570907559194,True,0,0
10000.0,0,policy_hardware,6776577780071316,,,initial_final,6776577779758449,0,,,,0,19085,replay,8,0,6776577779760069,initial,19085,0,31,6776577779932597,p-823bc51d4301a75e,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,measurement,-1,6776570908179358,True,0,0
10000.0,31488,policy_hardware,6776578889933742,,,initial_final,6776578889523766,0,,6776575980774361,6776577954054368,1547698176,31631,kv_transfer,8,0,6776578889525616,initial,143,1599,31,6776578889765874,p-823bc51d4301a75e,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,measurement,-1,6776570909967409,True,1547698176,1547699775
10000.0,31488,policy_hardware,6776580356796590,,,initial_final,6776580356332164,0,,6776577439156597,6776579491084843,1547698176,31632,kv_transfer,8,0,6776580356333754,initial,144,1599,31,6776580356627311,p-823bc51d4301a75e,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,measurement,-1,6776570910967109,True,1547698176,1547699775
10000.0,18944,policy_hardware,6776619762011811,,,initial_final,6776619761723754,0,,6776618052848612,6776618894515925,931135488,19085,kv_transfer,8,0,6776619761726054,initial,141,962,31,6776619761897883,p-cd3bb911fae7caa1,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,measurement,-1,6776618012576445,True,931135488,931136450
10000.0,18944,policy_hardware,6776620313889040,,,initial_final,6776620313627043,0,,6776618281255887,6776619579351305,931135488,19084,kv_transfer,8,0,6776620313629093,initial,140,962,31,6776620313782411,p-cd3bb911fae7caa1,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,measurement,-1,6776618013576194,True,931135488,931136450
10000.0,23296,policy_hardware,6776623448165892,,,initial_final,6776623447840156,0,,6776621100027630,6776622625233927,1145044992,23431,kv_transfer,8,0,6776623447841706,initial,135,1183,31,6776623448020614,p-cd3bb911fae7caa1,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,measurement,-1,6776618014123978,True,1145044992,1145046175
10000.0,23296,policy_hardware,6776624418104337,,,initial_final,6776624417753171,0,,6776622026253295,6776623561060329,1145044992,23438,kv_transfer,8,0,6776624417754571,initial,142,1183,31,6776624417923319,p-cd3bb911fae7caa1,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,measurement,-1,6776618016119147,True,1145044992,1145046175
10000.0,23296,policy_hardware,6776625447073767,,,initial_final,6776625446639082,0,,6776622989772099,6776624507111960,1145044992,23442,kv_transfer,8,0,6776625446641102,initial,146,1183,31,6776625446822020,p-cd3bb911fae7caa1,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,measurement,-1,6776618016926758,True,1145044992,1145046175
10000.0,23296,policy_hardware,6776626298062211,,,initial_final,6776626297725884,0,,6776623956696906,6776625453835825,1145044992,23440,kv_transfer,8,0,6776626297727804,initial,144,1183,31,6776626297894793,p-cd3bb911fae7caa1,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,measurement,-1,6776618017654780,True,1145044992,1145046175
10000.0,31488,policy_hardware,6776627701738534,,,initial_final,6776627701355748,0,,6776624922679404,6776626722132513,1547698176,31631,kv_transfer,8,0,6776627701357308,initial,143,1599,31,6776627701566466,p-cd3bb911fae7caa1,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,measurement,-1,6776618018476411,True,1547698176,1547699775
10000.0,31488,policy_hardware,6776628626165348,,,initial_final,6776628625788192,0,,6776626212273773,6776627718295036,1547698176,31632,kv_transfer,8,0,6776628625789942,initial,144,1599,31,6776628625997130,p-cd3bb911fae7caa1,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,measurement,-1,6776618019286562,True,1547698176,1547699775
10000.0,0,policy_hardware,6776692351050115,,,initial_final,6776692350779548,0,,,,0,19085,replay,8,0,6776692350781448,initial,19085,0,31,6776692350928916,p-da6be04fb244ca0a,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,measurement,-1,6776665439825197,True,0,0
10000.0,0,policy_hardware,6776692400505780,,,initial_final,6776692400263722,0,,,,0,19084,replay,8,0,6776692400265832,initial,19084,0,31,6776692400397291,p-da6be04fb244ca0a,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,measurement,-1,6776665440435861,True,0,0
10000.0,0,policy_hardware,6776692512743488,,,initial_final,6776692512113384,0,,,,0,23431,replay,8,0,6776692512115844,initial,23431,0,31,6776692512465561,p-da6be04fb244ca0a,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,measurement,-1,6776665442339881,True,0,0
10000.0,0,policy_hardware,6776692629427719,,,initial_final,6776692628726346,0,,,,0,23438,replay,8,0,6776692628728446,initial,23438,0,31,6776692629106112,p-da6be04fb244ca0a,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,measurement,-1,6776665443521308,True,0,0
10000.0,0,policy_hardware,6776692652982868,,,initial_final,6776692652273106,0,,,,0,23442,replay,8,0,6776692652275306,initial,23442,0,31,6776692652661162,p-da6be04fb244ca0a,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,measurement,-1,6776665444653366,True,0,0
