commit_100_s,commit_50_s,commit_90_s,completed_migrations,condition,context_profile,deadline_s,episode,match_id,matched_control_complete,planned_migrations,policy,readiness_100_s,readiness_50_s,readiness_90_s,required_deadline_s,sample_id,scenario_id,status,token_distribution
27.515265093,27.190410953,27.515265093,8,interactive_coding-uniform_support-10000mbps-19s,interactive_coding,180.0,31,acae31cec912ad4e,True,8,replay_only,27.329767653,27.006579345,27.329767653,19.0,1ace3bff016800ba,p-da6be04fb244ca0a,complete,uniform_support
10.059928308,5.848280677,10.059928308,8,interactive_coding-uniform_support-10000mbps-19s,interactive_coding,180.0,31,acae31cec912ad4e,True,8,greedy,9.809680031,5.572816636,9.809680031,19.0,1ace3bff016800ba,p-e8042603af458214,complete,uniform_support
18.407004809,9.310103969,18.407004809,8,interactive_coding-uniform_range-5000mbps-30s,interactive_coding,180.0,40,d0e61178d486fec7,True,8,kv_only,18.192790061,9.103271747,18.192790061,30.0,9b2ac03a155c9958,p-178c812a8ae25bcc,complete,uniform_range
29.766717735,29.451752478,29.766717735,8,interactive_coding-uniform_range-5000mbps-30s,interactive_coding,180.0,40,d0e61178d486fec7,True,8,replay_only,29.5851656,29.267886538,29.5851656,30.0,9b2ac03a155c9958,p-80c3a03c0ebbf759,complete,uniform_range
16.084562398,7.347955951,16.084562398,8,interactive_coding-uniform_range-5000mbps-30s,interactive_coding,180.0,40,d0e61178d486fec7,True,8,greedy,15.840340557,7.148160004,15.840340557,30.0,9b2ac03a155c9958,p-7b458a7652400ada,complete,uniform_range
17.344635829,8.17936897,17.344635829,8,interactive_coding-uniform_range-5000mbps-30s,interactive_coding,180.0,40,d0e61178d486fec7,True,8,queue_haul,17.080477736,7.919176553,17.080477736,30.0,9b2ac03a155c9958,p-3bf2c484d6df93ca,complete,uniform_range
18.966048671,8.523536464,18.966048671,8,interactive_coding-uniform_range-5000mbps-30s,interactive_coding,180.0,41,0ad343c57832d628,True,8,kv_only,18.582552743,8.224250087,18.582552743,30.0,18d0936d67b4d0ad,p-f443f81967bd9418,complete,uniform_range
15.577459509,7.743273518,15.577459509,8,interactive_coding-uniform_range-5000mbps-30s,interactive_coding,180.0,41,0ad343c57832d628,True,8,greedy,15.311077684,7.195936882,15.311077684,30.0,18d0936d67b4d0ad,p-c6909a3d3f53e29c,complete,uniform_range
16.632940617,7.23986672,16.632940617,8,interactive_coding-uniform_range-5000mbps-30s,interactive_coding,180.0,41,0ad343c57832d628,True,8,queue_haul,16.217674895,6.910467568,16.217674895,30.0,18d0936d67b4d0ad,p-f1f47d901c883583,complete,uniform_range
34.072505406,33.564288259,34.072505406,8,interactive_coding-uniform_range-5000mbps-30s,interactive_coding,180.0,41,0ad343c57832d628,True,8,replay_only,33.794289835,33.42836931,33.794289835,30.0,18d0936d67b4d0ad,p-67ab23b02855c008,complete,uniform_range
10.032356148,9.987453855,10.032356148,8,interactive_coding-uniform_support-10000mbps-19s,interactive_coding,180.0,32,09065de5c0bd4b92,True,8,greedy,9.78268131,9.690759833,9.78268131,19.0,a6480ed00063b837,p-170771fa477875c7,complete,uniform_support
9.680480129,5.203697849,9.680480129,8,interactive_coding-uniform_support-10000mbps-19s,interactive_coding,180.0,32,09065de5c0bd4b92,True,8,kv_only,9.465880331,4.98506145,9.465880331,19.0,a6480ed00063b837,p-93095f201dc5ab78,complete,uniform_support
9.603828938,9.41536283,9.603828938,8,interactive_coding-uniform_support-10000mbps-19s,interactive_coding,180.0,32,09065de5c0bd4b92,True,8,queue_haul,9.376071304,8.947858104,9.376071304,19.0,a6480ed00063b837,p-171d4ac83aa535d7,complete,uniform_support
29.826357689,29.410026224,29.826357689,8,interactive_coding-uniform_support-10000mbps-19s,interactive_coding,180.0,32,09065de5c0bd4b92,True,8,replay_only,29.639973649,29.235720122,29.639973649,19.0,a6480ed00063b837,p-5ded204dd494cb96,complete,uniform_support
15.740774743,7.25338511,15.740774743,8,agentic_tool_loop-uniform_range-5000mbps-30s,agentic_tool_loop,180.0,64,b4d5b91481666125,True,8,queue_haul,15.574218509,7.042005714,15.574218509,30.0,7d4087ac933234e8,p-5fc9720a7a7c292b,complete,uniform_range
17.041893214,8.633313352,17.041893214,8,agentic_tool_loop-uniform_range-5000mbps-30s,agentic_tool_loop,180.0,64,b4d5b91481666125,True,8,kv_only,16.859301573,8.395950257,16.859301573,30.0,7d4087ac933234e8,p-07c32462f780aad9,complete,uniform_range
26.829670926,26.333165226,26.829670926,8,agentic_tool_loop-uniform_range-5000mbps-30s,agentic_tool_loop,180.0,64,b4d5b91481666125,True,8,replay_only,26.452579039,26.139658197,26.452579039,30.0,7d4087ac933234e8,p-7181fd6f8fb8f493,complete,uniform_range
15.615399732,7.832114333,15.615399732,8,agentic_tool_loop-uniform_range-5000mbps-30s,agentic_tool_loop,180.0,64,b4d5b91481666125,True,8,greedy,15.403232851,7.573089807,15.403232851,30.0,7d4087ac933234e8,p-c5cbfe7cafa25ab2,complete,uniform_range
18.15145067,8.770897509,18.15145067,8,agentic_tool_loop-uniform_support-5000mbps-30s,agentic_tool_loop,180.0,53,72dbbd30660430ef,True,8,greedy,17.929091025,8.523577059,17.929091025,30.0,5a20eb22f011ad34,p-5307b739ca52de63,complete,uniform_support
36.232332075,35.922226121,36.232332075,8,agentic_tool_loop-uniform_support-5000mbps-30s,agentic_tool_loop,180.0,53,72dbbd30660430ef,True,8,replay_only,36.036201477,35.692862913,36.036201477,30.0,5a20eb22f011ad34,p-cc64f9c45cfe8314,complete,uniform_support
18.122344852,8.713323646,18.122344852,8,agentic_tool_loop-uniform_support-5000mbps-30s,agentic_tool_loop,180.0,53,72dbbd30660430ef,True,8,queue_haul,17.839800871,8.384975754,17.839800871,30.0,5a20eb22f011ad34,p-0aabac2f07022089,complete,uniform_support
20.370397288,10.636609446,20.370397288,8,agentic_tool_loop-uniform_support-5000mbps-30s,agentic_tool_loop,180.0,53,72dbbd30660430ef,True,8,kv_only,20.009342233,10.174425359,20.009342233,30.0,5a20eb22f011ad34,p-abe52aae6f3f7624,complete,uniform_support
16.392754733,10.722366274,16.392754733,8,coding-uniform_support-5000mbps-30s,coding,180.0,4,8914ac8e339a4c12,True,8,queue_haul,16.040176523,9.97352629,16.040176523,30.0,db2cb3dabc3d77dc,p-6d754c725a87113a,complete,uniform_support
35.498898535,35.183912364,35.498898535,8,coding-uniform_support-5000mbps-30s,coding,180.0,4,8914ac8e339a4c12,True,8,replay_only,35.282339894,34.990406749,35.282339894,30.0,db2cb3dabc3d77dc,p-3cb308dd577de923,complete,uniform_support
15.638708892,13.547584362,15.638708892,8,coding-uniform_support-5000mbps-30s,coding,180.0,4,8914ac8e339a4c12,True,8,greedy,15.26816465,12.660079528,15.26816465,30.0,db2cb3dabc3d77dc,p-788bce63dac8ef92,complete,uniform_support
20.858904569,11.146780639,20.858904569,8,coding-uniform_support-5000mbps-30s,coding,180.0,4,8914ac8e339a4c12,True,8,kv_only,20.398272807,10.715179642,20.398272807,30.0,db2cb3dabc3d77dc,p-9911eb933860bf23,complete,uniform_support
8.651470719,8.474904588,8.651470719,8,agentic_tool_loop-uniform_range-10000mbps-19s,agentic_tool_loop,180.0,68,ce2902099c9ab7b9,True,8,greedy,8.359623695,8.247947593,8.359623695,19.0,e1a89d0663b79914,p-7ebaa47fbbac9235,complete,uniform_range
22.88842177,22.501935969,22.88842177,8,agentic_tool_loop-uniform_range-10000mbps-19s,agentic_tool_loop,180.0,68,ce2902099c9ab7b9,True,8,replay_only,22.704757401,22.339592591,22.704757401,19.0,e1a89d0663b79914,p-01b1d855d40ffc71,complete,uniform_range
7.456451918,7.278533641,7.456451918,8,agentic_tool_loop-uniform_range-10000mbps-19s,agentic_tool_loop,180.0,68,ce2902099c9ab7b9,True,8,queue_haul,7.131670613,7.039198599,7.131670613,19.0,e1a89d0663b79914,p-04380647d3d79bb7,complete,uniform_range
8.914313984,4.921449599,8.914313984,8,agentic_tool_loop-uniform_range-10000mbps-19s,agentic_tool_loop,180.0,68,ce2902099c9ab7b9,True,8,kv_only,8.665517457,4.724806812,8.665517457,19.0,e1a89d0663b79914,p-ed319817b3ef8dd5,complete,uniform_range
15.430835144,5.673987054,15.430835144,8,agentic_tool_loop-uniform_support-5000mbps-30s,agentic_tool_loop,180.0,51,0bcfe6324b337c30,True,8,queue_haul,15.278429337,5.510181162,15.278429337,30.0,62cdea95dc531af1,p-14fe3fd170e34694,complete,uniform_support
16.983754551,7.124240681,16.983754551,8,agentic_tool_loop-uniform_support-5000mbps-30s,agentic_tool_loop,180.0,51,0bcfe6324b337c30,True,8,kv_only,16.76347327,6.922714178,16.76347327,30.0,62cdea95dc531af1,p-66814618a2c95df2,complete,uniform_support
14.135581617,7.992462244,14.135581617,8,agentic_tool_loop-uniform_support-5000mbps-30s,agentic_tool_loop,180.0,51,0bcfe6324b337c30,True,8,greedy,13.897438714,7.723431772,13.897438714,30.0,62cdea95dc531af1,p-e93fdec923e2b4de,complete,uniform_support
25.955094058,25.67668947,25.955094058,8,agentic_tool_loop-uniform_support-5000mbps-30s,agentic_tool_loop,180.0,51,0bcfe6324b337c30,True,8,replay_only,25.772764407,25.49690497,25.772764407,30.0,62cdea95dc531af1,p-41ff65303923f3f7,complete,uniform_support
9.637662874,4.801852931,9.637662874,8,interactive_coding-uniform_range-10000mbps-30s,interactive_coding,180.0,47,2bc3cdc9f6078d11,True,8,queue_haul,9.346056865,4.597752891,9.346056865,30.0,18d0936d67b4d0ad,p-eff36227d2c08b96,complete,uniform_range
10.927006361,6.001267033,10.927006361,8,interactive_coding-uniform_range-10000mbps-30s,interactive_coding,180.0,47,2bc3cdc9f6078d11,True,8,kv_only,10.617770075,5.779388587,10.617770075,30.0,18d0936d67b4d0ad,p-6e99f6887dc94c3b,complete,uniform_range
28.928119039,28.447073481,28.928119039,8,interactive_coding-uniform_range-10000mbps-30s,interactive_coding,180.0,47,2bc3cdc9f6078d11,True,8,replay_only,28.654002624,28.278848092,28.654002624,30.0,18d0936d67b4d0ad,p-dc03ef17ae4faedc,complete,uniform_range
8.77106182,6.988949334,8.77106182,8,interactive_coding-uniform_range-10000mbps-30s,interactive_coding,180.0,47,2bc3cdc9f6078d11,True,8,greedy,8.557530445,6.519863667,8.557530445,30.0,18d0936d67b4d0ad,p-f119b8c459e710e3,complete,uniform_range
28.983244533,28.546630232,28.983244533,8,agentic_tool_loop-uniform_support-10000mbps-19s,agentic_tool_loop,180.0,55,25470f77e2fbe3de,True,8,replay_only,28.793147176,28.416095806,28.793147176,19.0,a26bd21b8490afbe,p-91f4b768db6e15b0,complete,uniform_support
9.098554685,5.643777748,9.098554685,8,agentic_tool_loop-uniform_support-10000mbps-19s,agentic_tool_loop,180.0,55,25470f77e2fbe3de,True,8,queue_haul,8.815133561,5.317775319,8.815133561,19.0,a26bd21b8490afbe,p-2d34fbd95ae5b808,complete,uniform_support
9.417734686,5.576713913,9.417734686,8,agentic_tool_loop-uniform_support-10000mbps-19s,agentic_tool_loop,180.0,55,25470f77e2fbe3de,True,8,greedy,9.112589529,5.35925796,9.112589529,19.0,a26bd21b8490afbe,p-2a8a67e2adf7cf06,complete,uniform_support
9.773584536,4.848421158,9.773584536,8,agentic_tool_loop-uniform_support-10000mbps-19s,agentic_tool_loop,180.0,55,25470f77e2fbe3de,True,8,kv_only,9.45453675,4.459492017,9.45453675,19.0,a26bd21b8490afbe,p-c69c7453ce140f49,complete,uniform_support
11.82666837,7.14555159,11.82666837,8,coding-uniform_range-10000mbps-30s,coding,180.0,21,519762fd0fe4f2bd,True,8,kv_only,11.483507937,6.650364883,11.483507937,30.0,1672b768e36f6534,p-63bc4db486b11203,complete,uniform_range
13.160961369,12.951213222,13.160961369,8,coding-uniform_range-10000mbps-30s,coding,180.0,21,519762fd0fe4f2bd,True,8,greedy,11.712613226,11.691661632,11.712613226,30.0,1672b768e36f6534,p-b0265ba2e3d8a6b6,complete,uniform_range
35.118538231,34.846161927,35.118538231,8,coding-uniform_range-10000mbps-30s,coding,180.0,21,519762fd0fe4f2bd,True,8,replay_only,34.93541735,34.663847018,34.93541735,30.0,1672b768e36f6534,p-0522cbbca700e62a,complete,uniform_range
11.861354216,11.483966647,11.861354216,8,coding-uniform_range-10000mbps-30s,coding,180.0,21,519762fd0fe4f2bd,True,8,queue_haul,10.104897313,10.019684873,10.104897313,30.0,1672b768e36f6534,p-b93974eca26e76a7,complete,uniform_range
26.151700781,25.824982397,26.151700781,8,interactive_coding-uniform_range-5000mbps-30s,interactive_coding,180.0,39,f5f514adecb8dd54,True,8,replay_only,25.935944849,25.64287204,25.935944849,30.0,8d9fab9c9c062e5e,p-e1d99b6dcac43a51,complete,uniform_range
15.55614002,7.644973822,15.55614002,8,interactive_coding-uniform_range-5000mbps-30s,interactive_coding,180.0,39,f5f514adecb8dd54,True,8,queue_haul,15.328791221,7.425533271,15.328791221,30.0,8d9fab9c9c062e5e,p-db45b83b9d443467,complete,uniform_range
16.752246915,8.864059248,16.752246915,8,interactive_coding-uniform_range-5000mbps-30s,interactive_coding,180.0,39,f5f514adecb8dd54,True,8,kv_only,16.5210281,8.617351754,16.5210281,30.0,8d9fab9c9c062e5e,p-6248397c6b4b9f0a,complete,uniform_range
14.57223226,7.00300939,14.57223226,8,interactive_coding-uniform_range-5000mbps-30s,interactive_coding,180.0,39,f5f514adecb8dd54,True,8,greedy,14.346714438,6.740161717,14.346714438,30.0,8d9fab9c9c062e5e,p-9b74efc957335775,complete,uniform_range
10.238392255,8.977997457,10.238392255,8,coding-uniform_support-10000mbps-19s,coding,180.0,8,a22f4608cf0199a8,True,8,greedy,10.075803113,8.699304623,10.075803113,19.0,0a1e15e4cd4e9e44,p-0c3c8043e31de681,complete,uniform_support
12.039126094,6.850865684,12.039126094,8,coding-uniform_support-10000mbps-19s,coding,180.0,8,a22f4608cf0199a8,True,8,kv_only,11.849700582,6.6192203,11.849700582,19.0,0a1e15e4cd4e9e44,p-313485c81cf9deee,complete,uniform_support
13.532342268,6.250941817,13.532342268,8,coding-uniform_support-10000mbps-19s,coding,180.0,8,a22f4608cf0199a8,True,8,queue_haul,13.350504955,5.993477145,13.350504955,19.0,0a1e15e4cd4e9e44,p-99d26cc66e3b2a08,complete,uniform_support
29.780406631,29.421901915,29.780406631,8,coding-uniform_support-10000mbps-19s,coding,180.0,8,a22f4608cf0199a8,True,8,replay_only,29.53724309,29.227922596,29.53724309,19.0,0a1e15e4cd4e9e44,p-98bb584274fe910c,complete,uniform_support
16.837132457,10.505160431,16.837132457,8,coding-uniform_support-5000mbps-30s,coding,180.0,3,e4e96832b43ecb77,True,8,queue_haul,16.637194488,10.347075203,16.637194488,30.0,0099a40cc49ec97c,p-74cf09f5b7a9cc19,complete,uniform_support
15.963935344,13.209247521,15.963935344,8,coding-uniform_support-5000mbps-30s,coding,180.0,3,e4e96832b43ecb77,True,8,greedy,15.734379023,12.670689681,15.734379023,30.0,0099a40cc49ec97c,p-e5fc3d5d4ceef694,complete,uniform_support
35.29887607,35.000891034,35.29887607,8,coding-uniform_support-5000mbps-30s,coding,180.0,3,e4e96832b43ecb77,True,8,replay_only,35.136804461,34.868434189,35.136804461,30.0,0099a40cc49ec97c,p-4a6959ecdc120aba,complete,uniform_support
20.649962677,10.970038004,20.649962677,8,coding-uniform_support-5000mbps-30s,coding,180.0,3,e4e96832b43ecb77,True,8,kv_only,20.296818331,10.749082485,20.296818331,30.0,0099a40cc49ec97c,p-e8aec32854e2a6de,complete,uniform_support
12.844512963,8.291189324,12.844512963,8,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,180.0,48,abf1ee113cfec1d5,True,8,queue_haul,12.591646042,8.14954915,12.591646042,19.0,62cdea95dc531af1,p-452ce0765123d8a6,complete,uniform_support
16.027964399,6.110427612,16.027964399,8,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,180.0,48,abf1ee113cfec1d5,True,8,kv_only,15.725593336,5.847110852,15.725593336,19.0,62cdea95dc531af1,p-7dc2b17ce7db765f,complete,uniform_support
29.101189781,28.727000156,29.101189781,8,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,180.0,48,abf1ee113cfec1d5,True,8,replay_only,28.917079781,28.548958731,28.917079781,19.0,62cdea95dc531af1,p-0044f122f4b9af1c,complete,uniform_support
13.097014933,9.584067765,13.097014933,8,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,180.0,48,abf1ee113cfec1d5,True,8,greedy,12.749220268,9.314203794,12.749220268,19.0,62cdea95dc531af1,p-c87d2f0e089909d8,complete,uniform_support
12.578250481,7.044662984,12.578250481,8,coding-uniform_range-10000mbps-30s,coding,180.0,22,1d4924b2c78af933,True,8,kv_only,12.37282775,6.884805426,12.37282775,30.0,5409b3b63988c202,p-9ad89cbf9ce1f061,complete,uniform_range
40.333487383,39.990132433,40.333487383,8,coding-uniform_range-10000mbps-30s,coding,180.0,22,1d4924b2c78af933,True,8,replay_only,40.142938035,39.845800099,40.142938035,30.0,5409b3b63988c202,p-06fa5814841cb422,complete,uniform_range
12.680618722,12.502529292,12.680618722,8,coding-uniform_range-10000mbps-30s,coding,180.0,22,1d4924b2c78af933,True,8,greedy,12.147236021,12.052230251,12.147236021,30.0,5409b3b63988c202,p-77278f8ef61ac133,complete,uniform_range
11.669438766,11.433536054,11.669438766,8,coding-uniform_range-10000mbps-30s,coding,180.0,22,1d4924b2c78af933,True,8,queue_haul,11.104910361,11.008577533,11.104910361,30.0,5409b3b63988c202,p-62ab4d05583972a0,complete,uniform_range
12.292542645,6.387600313,12.292542645,8,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,180.0,42,132800a19f15db47,True,8,greedy,12.00540911,6.112489811,12.00540911,19.0,8d9fab9c9c062e5e,p-87774ca4e9df67f0,complete,uniform_range
9.644702868,5.69672933,9.644702868,8,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,180.0,42,132800a19f15db47,True,8,kv_only,9.325973497,5.275019752,9.325973497,19.0,8d9fab9c9c062e5e,p-9cdac17de451dfda,complete,uniform_range
31.262008811,30.960189283,31.262008811,8,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,180.0,42,132800a19f15db47,True,8,replay_only,31.07394726,30.774655843,31.07394726,19.0,8d9fab9c9c062e5e,p-a486029352265b3a,complete,uniform_range
9.263376121,9.260192407,9.263376121,8,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,180.0,42,132800a19f15db47,True,8,queue_haul,8.153451952,8.099215839,8.153451952,19.0,8d9fab9c9c062e5e,p-178d18d1c4bd27a9,complete,uniform_range
33.457252953,32.986847115,33.457252953,8,interactive_coding-uniform_support-10000mbps-30s,interactive_coding,180.0,33,b4c15e984e23abcb,True,8,replay_only,33.265695026,32.842201253,33.265695026,30.0,9afb98b08f324db5,p-f5d4b955f9a09eea,complete,uniform_support
10.853562452,5.476923219,10.853562452,8,interactive_coding-uniform_support-10000mbps-30s,interactive_coding,180.0,33,b4c15e984e23abcb,True,8,kv_only,10.445468838,5.127010466,10.445468838,30.0,9afb98b08f324db5,p-0244189985e7738f,complete,uniform_support
9.501451301,4.735113131,9.501451301,8,interactive_coding-uniform_support-10000mbps-30s,interactive_coding,180.0,33,b4c15e984e23abcb,True,8,queue_haul,9.097913196,4.26300847,9.097913196,30.0,9afb98b08f324db5,p-0349c5651cb27629,complete,uniform_support
10.265990343,8.777780843,10.265990343,8,interactive_coding-uniform_support-10000mbps-30s,interactive_coding,180.0,33,b4c15e984e23abcb,True,8,greedy,9.802997189,7.351185536,9.802997189,30.0,9afb98b08f324db5,p-4ac8f231411526db,complete,uniform_support
9.641420626,9.47129043,9.641420626,8,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,180.0,44,8371c2ac90d3ae3d,True,8,queue_haul,8.885439396,7.691343889,8.885439396,19.0,18d0936d67b4d0ad,p-7e5a3717c435f863,complete,uniform_range
10.721300437,7.671265581,10.721300437,8,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,180.0,44,8371c2ac90d3ae3d,True,8,greedy,10.27966448,6.16602985,10.27966448,19.0,18d0936d67b4d0ad,p-e2affd00941b2166,complete,uniform_range
34.646045774,34.21774845,34.646045774,8,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,180.0,44,8371c2ac90d3ae3d,True,8,replay_only,34.3748377,34.077868116,34.3748377,19.0,18d0936d67b4d0ad,p-26070f0bcc27930b,complete,uniform_range
11.688373591,6.679224237,11.688373591,8,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,180.0,44,8371c2ac90d3ae3d,True,8,kv_only,11.117566564,6.006310757,11.117566564,19.0,18d0936d67b4d0ad,p-143e0000b597abd7,complete,uniform_range
16.406927817,8.571330565,16.406927817,8,interactive_coding-uniform_range-5000mbps-19s,interactive_coding,180.0,38,b079ff5e76ea6fef,True,8,queue_haul,16.120434519,8.392445362,16.120434519,19.0,18d0936d67b4d0ad,p-19d52aec6634d545,complete,uniform_range
15.470702619,6.035602071,15.470702619,8,interactive_coding-uniform_range-5000mbps-19s,interactive_coding,180.0,38,b079ff5e76ea6fef,True,8,greedy,15.163119286,5.823553672,15.163119286,19.0,18d0936d67b4d0ad,p-62813567499269e7,complete,uniform_range
24.966280194,24.443416074,24.966280194,8,interactive_coding-uniform_range-5000mbps-19s,interactive_coding,180.0,38,b079ff5e76ea6fef,True,8,replay_only,24.694650424,24.268518861,24.694650424,19.0,18d0936d67b4d0ad,p-f7bc0815fb68137a,complete,uniform_range
17.80689388,8.496988226,17.80689388,8,interactive_coding-uniform_range-5000mbps-19s,interactive_coding,180.0,38,b079ff5e76ea6fef,True,8,kv_only,17.585129554,8.241593104,17.585129554,19.0,18d0936d67b4d0ad,p-a4233ae2849877bc,complete,uniform_range
8.800581802,7.645558405,8.800581802,8,agentic_tool_loop-uniform_support-10000mbps-30s,agentic_tool_loop,180.0,57,e43e02b07f10a4bf,True,8,greedy,8.603903026,7.477227783,8.603903026,30.0,62cdea95dc531af1,p-8bd9c6ff95b40701,complete,uniform_support
9.224387613,3.694902697,9.224387613,8,agentic_tool_loop-uniform_support-10000mbps-30s,agentic_tool_loop,180.0,57,e43e02b07f10a4bf,True,8,queue_haul,9.053758151,3.518017365,9.053758151,30.0,62cdea95dc531af1,p-fd1d74d335c2a03d,complete,uniform_support
9.676901968,4.600069673,9.676901968,8,agentic_tool_loop-uniform_support-10000mbps-30s,agentic_tool_loop,180.0,57,e43e02b07f10a4bf,True,8,kv_only,9.436905401,4.37161976,9.436905401,30.0,62cdea95dc531af1,p-01d959de022aa3b5,complete,uniform_support
27.22663142,26.770882677,27.22663142,8,agentic_tool_loop-uniform_support-10000mbps-30s,agentic_tool_loop,180.0,57,e43e02b07f10a4bf,True,8,replay_only,27.044701914,26.659665157,27.044701914,30.0,62cdea95dc531af1,p-e15d3e3ddbf09c3b,complete,uniform_support
20.871797986,11.889918452,20.871797986,8,coding-uniform_range-5000mbps-19s,coding,180.0,14,a3ad3ee27353149e,True,8,queue_haul,20.696961275,11.680524072,20.696961275,19.0,0d60f79a46480bab,p-7c6cc74cb706d3d4,complete,uniform_range
19.915551996,9.343464925,19.915551996,8,coding-uniform_range-5000mbps-19s,coding,180.0,14,a3ad3ee27353149e,True,8,greedy,19.681771171,9.155768083,19.681771171,19.0,0d60f79a46480bab,p-3434e35f1fd8e180,complete,uniform_range
19.779846153,10.687273716,19.779846153,8,coding-uniform_range-5000mbps-19s,coding,180.0,14,a3ad3ee27353149e,True,8,kv_only,19.549032339,10.483092514,19.549032339,19.0,0d60f79a46480bab,p-6ae2dad0b29f43ae,complete,uniform_range
32.639851416,32.231347083,32.639851416,8,coding-uniform_range-5000mbps-19s,coding,180.0,14,a3ad3ee27353149e,True,8,replay_only,32.502443468,32.091540071,32.502443468,19.0,0d60f79a46480bab,p-43317d6bcee4ca90,complete,uniform_range
11.415639146,5.596354014,11.415639146,8,interactive_coding-uniform_range-10000mbps-30s,interactive_coding,180.0,46,a2416283898a6665,True,8,queue_haul,11.201697747,5.38544928,11.201697747,30.0,9b2ac03a155c9958,p-408b55d1061e6958,complete,uniform_range
31.156658853,30.804808542,31.156658853,8,interactive_coding-uniform_range-10000mbps-30s,interactive_coding,180.0,46,a2416283898a6665,True,8,replay_only,30.965726753,30.613003201,30.965726753,30.0,9b2ac03a155c9958,p-921c9d5909cc88b8,complete,uniform_range
10.541243953,6.926567579,10.541243953,8,interactive_coding-uniform_range-10000mbps-30s,interactive_coding,180.0,46,a2416283898a6665,True,8,greedy,10.283750764,6.644873245,10.283750764,30.0,9b2ac03a155c9958,p-7baa9559ba3e2a27,complete,uniform_range
13.604179293,7.836677974,13.604179293,8,interactive_coding-uniform_range-10000mbps-30s,interactive_coding,180.0,46,a2416283898a6665,True,8,kv_only,13.334123593,7.580240549,13.334123593,30.0,9b2ac03a155c9958,p-8adbece1dca17d2c,complete,uniform_range
