activity,activity_output_tokens,activity_overlapped_initial_copy,activity_s,bandwidth_mbps,campaign,catch_up_cache_hit_bytes,catch_up_cache_hit_chunks,catch_up_end_ns,catch_up_kv_throughput_mbps,catch_up_kv_wire_bytes,catch_up_network_window_s,catch_up_new_tokens,catch_up_prompt_tokens,catch_up_request_s,catch_up_response_s,catch_up_s,catch_up_start_ns,catch_up_time_to_first_response_s,catch_up_validation_s,concurrency,copy_policy,current_model_time_s,idle_ns,initial_end_ns,initial_kv_throughput_mbps,initial_kv_wire_bytes,initial_network_window_s,initial_request_s,initial_response_s,initial_start_ns,initial_time_to_first_response_s,initial_validation_s,job_class,match_id,measured_activity_append_tokens,measured_kv_bytes,measured_kv_chunks,measured_processed_tokens,measured_prompt_tokens,method,move_concurrency,order,pause_start_ns,repeat,request_wait_s,requested_activity_tokens,route_switch_s,scenario_id,service_pause_s,serving_concurrency,session_id,split,success,switch_end_ns,switch_start_ns
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6775956698023746,6775956697829289,2970.6706076714145,1296044511,3.490240911,1.552835084,0.58585047,6775953207588378,0.966984614,0.045511603,coding,c0c05fc746e0a8f6,0,1107296256,88,144,22672,kv_transfer,8,2,6775956697834709,36,0.000189037,0,0.000125419,p-35849c76c94f7b55,0.000314756,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,measurement,True,6775956698149465,6775956698024046
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6775959477812593,6775959477624625,3854.208577478234,3019905236,6.268275679,1.023439584,0.575001343,6775953209348946,0.448438241,0.044480165,coding,c0c05fc746e0a8f6,0,1119879168,89,142,22926,kv_transfer,8,3,6775959477626345,36,0.000186248,0,0.000134348,p-35849c76c94f7b55,0.000321056,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,measurement,True,6775959477947401,6775959477813053
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6775961195731876,6775961195475879,4122.364739276657,4114619711,7.984969737,0.853335675,0.537392592,6775953210506142,0.315943083,0.042974884,coding,c0c05fc746e0a8f6,0,1195376640,95,135,24455,kv_transfer,8,4,6775961195477029,36,0.000254847,0,0.000203258,p-35849c76c94f7b55,0.000458415,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,measurement,True,6775961195935444,6775961195732186
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6775963269978628,6775963269751431,4383.532253759684,5511324386,10.058234441,0.832128345,0.512467328,6775953211516990,0.319661017,0.042145624,coding,c0c05fc746e0a8f6,0,1233125376,98,141,25229,kv_transfer,8,5,6775963269753141,36,0.000225487,0,0.000152298,p-35849c76c94f7b55,0.000378195,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,measurement,True,6775963270131336,6775963269979038
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6775965438089622,6775965437903614,4429.926241558692,6769616886,12.225245328,0.916339464,0.604527461,6775953212658286,0.311812003,0.044322478,coding,c0c05fc746e0a8f6,0,1296039936,103,140,26508,kv_transfer,8,6,6775965437905064,36,0.000184558,0,0.000175427,p-35849c76c94f7b55,0.000360435,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,measurement,True,6775965438265499,6775965438090072
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6775969808625048,6775969808442630,3518.275479999464,7298101726,16.594724927,3.324190713,0.612443014,6775953213717703,2.711747699,0.045985627,coding,c0c05fc746e0a8f6,0,1346371584,107,143,27535,kv_transfer,8,7,6775969808443950,36,0.000181098,0,0.000142538,p-35849c76c94f7b55,0.000323916,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,measurement,True,6775969808767866,6775969808625328
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6776010139686831,6776010138328697,3559.451311189826,2680166746,6.023775041,4.060802094,0.579988232,6776004114553656,3.480813862,0.063471166,coding,c0c05fc746e0a8f6,0,1119879168,89,142,22926,kv_transfer,8,0,6776010138330677,36,0.001356154,0,0.000221747,p-ec6c331620bf81c8,0.001578331,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,measurement,True,6776010139909008,6776010139687261
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6776010074744972,6776010074369066,3598.3170048241864,2680166746,5.958711792,2.084516161,0.52219359,6776004115657274,1.562322571,0.057223008,coding,c0c05fc746e0a8f6,0,1195376640,95,135,24455,kv_transfer,8,1,6776010074369676,36,0.000375296,0,0.001169577,p-ec6c331620bf81c8,0.001545193,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,measurement,True,6776010075914869,6776010074745292
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6776012449136650,6776012448820944,3407.2425404447204,3548389041,8.331403471,0.679340333,0.478465436,6776004117417473,0.200874897,0.061461779,coding,c0c05fc746e0a8f6,0,1233125376,98,141,25229,kv_transfer,8,2,6776012448822714,36,0.000313936,0,0.000158219,p-ec6c331620bf81c8,0.000472515,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,measurement,True,6776012449295229,6776012449137010
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6776015908338481,6776015908153363,3739.729719589778,5511325501,11.789783571,0.826511055,0.509847349,6776004118369792,0.316663706,0.077159484,coding,c0c05fc746e0a8f6,0,1296039936,103,140,26508,kv_transfer,8,3,6776015908154613,36,0.000183868,0,0.000146129,p-ec6c331620bf81c8,0.000330247,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,measurement,True,6776015908484860,6776015908338731
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6776010138778921,6776010137904932,3562.505670650661,2680166746,6.018610481,6.015231609,2.131711215,6776004119294451,3.883520394,0.002205755,coding,c0c05fc746e0a8f6,0,0,0,20370,20370,replay,8,4,6776010137906422,36,0.000872499,0,0.000728862,p-ec6c331620bf81c8,0.001602081,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,measurement,True,6776010139508503,6776010138779641
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6776010075544153,6776010070051046,3603.506147423886,2680166746,5.950131092,5.924600697,0.61993161,6776004119919954,5.304669087,0.024279679,coding,c0c05fc746e0a8f6,0,0,0,20624,20624,replay,8,5,6776010070052686,36,0.005491467,0,0.000554393,p-ec6c331620bf81c8,0.00604625,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,measurement,True,6776010076098936,6776010075544543
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6776017668848407,6776017668670809,3900.876406181186,6606039976,13.547806776,0.849394472,0.550211086,6776004120864033,0.299183386,0.062326324,coding,c0c05fc746e0a8f6,0,1107296256,88,144,22672,kv_transfer,8,6,6776017668671899,36,0.000176508,0,0.000127399,p-ec6c331620bf81c8,0.000304227,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,measurement,True,6776017668976126,6776017668848727
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6776019778889802,6776019778692494,3729.0825396070027,7298101406,15.656615435,0.789874535,0.580664766,6776004122077059,0.209209769,0.056321013,coding,c0c05fc746e0a8f6,0,1346371584,107,143,27535,kv_transfer,8,7,6776019778693964,36,0.000195838,0,0.000151058,p-ec6c331620bf81c8,0.000347646,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,measurement,True,6776019779041610,6776019778890552
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6776080190987057,6776080190796949,0.0020528797004828857,6651,25.918713107,25.913594224,21.871154396,6776054272083842,4.042439828,0.003004387,coding,c0c05fc746e0a8f6,0,0,0,20370,20370,replay,8,0,6776080190798639,36,0.000188418,0,0.000161969,p-a6778664ab82b02c,0.000350877,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,measurement,True,6776080191149516,6776080190987547
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6776080292157104,6776080291766458,0.002048260801177953,6651,25.977160706,26.015893898,19.875134701,6776054272839294,6.140759197,0.001296316,coding,c0c05fc746e0a8f6,0,0,0,20624,20624,replay,8,1,6776080291769188,36,0.000387916,0,0.000276207,p-a6778664ab82b02c,0.000664783,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,measurement,True,6776080292433971,6776080292157764
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6776080315593081,6776080315251725,0.0020483019178819833,6651,25.976639252,26.039600513,16.709652955,6776054273360748,9.329947558,0.000792032,coding,c0c05fc746e0a8f6,0,0,0,22672,22672,replay,8,2,6776080315254705,36,0.000338376,0,0.000314877,p-a6778664ab82b02c,0.000654083,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,measurement,True,6776080315908788,6776080315593911
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6776080431599567,6776080431248271,0.0020484325977419846,6651,25.974982071,26.154855417,13.552502424,6776054275017929,12.602352993,0.000572314,coding,c0c05fc746e0a8f6,0,0,0,22926,22926,replay,8,3,6776080431249671,36,0.000349896,0,0.000314187,p-a6778664ab82b02c,0.000664753,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,measurement,True,6776080431914424,6776080431600237
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6776080453936416,6776080453569120,0.002048460785370475,6651,25.974624645,26.17596822,10.272298484,6776054275375355,15.903669736,0.000582224,coding,c0c05fc746e0a8f6,0,0,0,24455,24455,replay,8,4,6776080453570510,36,0.000365906,0,0.000336197,p-a6778664ab82b02c,0.000702783,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,measurement,True,6776080454273293,6776080453937096
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6776080501765869,6776080501400193,0.0020485074441436504,6651,25.974033022,26.223005342,6.879535681,6776054275966978,19.343469661,0.000573644,coding,c0c05fc746e0a8f6,0,0,0,25229,25229,replay,8,5,6776080501401723,36,0.000364146,0,0.000367786,p-a6778664ab82b02c,0.000732582,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,measurement,True,6776080502134305,6776080501766519
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6776080593291290,6776080592827695,0.0020486041383884386,6651,25.972807046,26.312904733,3.513231196,6776054277192954,22.799673537,0.000756851,coding,c0c05fc746e0a8f6,0,0,0,26508,26508,replay,8,6,6776080592829765,36,0.000461525,0,0.000358127,p-a6778664ab82b02c,0.000820352,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,measurement,True,6776080593650117,6776080593291990
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6776080751706119,6776080751458491,0.0020486763571920174,6651,25.971891467,26.471607758,0.562963727,6776054278108533,25.908644031,0.000273207,coding,c0c05fc746e0a8f6,0,0,0,27535,27535,replay,8,7,6776080751459181,36,0.000246938,0,0.000188058,p-a6778664ab82b02c,0.000435356,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,measurement,True,6776080751894537,6776080751706479
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6776124440583566,6776124440199560,4933.203810525278,2000685887,3.244440674,0.876206822,0.572769131,6776121195758886,0.303437691,0.090651271,coding,40df8fd1f3a9a224,0,1258291200,100,142,25742,kv_transfer,8,0,6776124440201270,17,0.000382296,0,0.000181478,p-9e64a5b8ba3382ab,0.000564254,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,measurement,True,6776124440765524,6776124440584046
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6776126231249127,6776126230986680,4059.4354194262264,2554337607,5.033877558,0.677367591,0.487697881,6776121197109122,0.18966971,0.095739035,coding,40df8fd1f3a9a224,0,1296039936,103,144,26512,kv_transfer,8,1,6776126230988580,17,0.000260547,0,0.000176179,p-9e64a5b8ba3382ab,0.000437956,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,measurement,True,6776126231426536,6776126231250357
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6776130878839150,6776130878642242,3795.675382031026,4592772112,9.680010327,0.813274232,0.51455084,6776121198631915,0.298723392,0.097304919,coding,40df8fd1f3a9a224,0,1308622848,104,141,26765,kv_transfer,8,2,6776130878643902,17,0.000195248,0,0.000157588,p-9e64a5b8ba3382ab,0.000353246,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,measurement,True,6776130878997148,6776130878839560
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6776132998451657,6776132998076851,3958.92915424473,5838481687,11.79810289,0.82563788,0.514749869,6776121199973961,0.310888011,0.121689624,coding,40df8fd1f3a9a224,0,1308622848,104,140,26764,kv_transfer,8,3,6776132998078731,17,0.000372926,0,0.000244707,p-9e64a5b8ba3382ab,0.000617923,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,measurement,True,6776132998696654,6776132998451947
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6776135203624636,6776135203429058,4140.8337139226705,7247769287,14.002531447,0.852373584,0.556962842,6776121200897611,0.295410742,0.092759486,coding,40df8fd1f3a9a224,0,1321205760,105,143,27023,kv_transfer,8,4,6776135203430738,17,0.000193898,0,0.000143789,p-9e64a5b8ba3382ab,0.000337987,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,measurement,True,6776135203768725,6776135203624936
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6776137487105178,6776137486898380,4252.846673165675,8657056887,16.284728893,0.879176037,0.57281639,6776121202169487,0.306359647,0.096119158,coding,40df8fd1f3a9a224,0,1384120320,110,146,28306,kv_transfer,8,5,6776137486900300,17,0.000204878,0,0.000178668,p-9e64a5b8ba3382ab,0.000383776,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,measurement,True,6776137487284076,6776137487105408
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6776139863786380,6776139863533793,4380.3472386606945,10217339587,18.660328107,0.859549572,0.554200374,6776121203205686,0.305349198,0.091060846,coding,40df8fd1f3a9a224,0,1497366528,119,144,30608,kv_transfer,8,6,6776139863535273,17,0.000251107,0,0.000191388,p-9e64a5b8ba3382ab,0.000442775,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,measurement,True,6776139863978048,6776139863786660
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6776142047070601,6776142046854613,4192.160931977792,10921983957,20.842680678,0.743384563,0.53214737,6776121204173935,0.211237193,0.102526885,coding,40df8fd1f3a9a224,0,1547698176,123,135,31623,kv_transfer,8,7,6776142046855653,17,0.000214948,0,0.000171658,p-9e64a5b8ba3382ab,0.000386866,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,measurement,True,6776142047242519,6776142047070861
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6776194395863694,6776194395595906,3467.220338307883,4529857832,10.451848778,7.999635439,0.610571739,6776183943747128,7.3890637,0.17161786,coding,40df8fd1f3a9a224,0,1308622848,104,140,26764,kv_transfer,8,0,6776194395597416,17,0.000266278,0,0.000220837,p-ce2a167dc5382df8,0.000487455,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,measurement,True,6776194396084871,6776194395864034
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6776194454363310,6776194454156452,3448.3311190110394,4529857832,10.509101767,5.913256163,0.664116737,6776183945054685,5.249139426,0.176747626,coding,40df8fd1f3a9a224,0,1308622848,104,141,26765,kv_transfer,8,1,6776194454158612,17,0.000204698,0,0.000265777,p-ce2a167dc5382df8,0.000470795,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,measurement,True,6776194454629407,6776194454363630
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6776194755971116,6776194755756029,3585.10811232463,4844430957,10.810119651,0.9109572,0.551183392,6776183945636378,0.359773808,0.112656887,coding,40df8fd1f3a9a224,0,1321205760,105,143,27023,kv_transfer,8,2,6776194755757949,17,0.000213167,0,0.000307407,p-ce2a167dc5382df8,0.000521014,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,measurement,True,6776194756278963,6776194755971556
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6776197015051389,6776197014852601,3828.5678514175834,6253718557,13.067483821,0.91727135,0.586172403,6776183947368780,0.331098947,0.106708594,coding,40df8fd1f3a9a224,0,1384120320,110,146,28306,kv_transfer,8,3,6776197014853941,17,0.000197448,0,0.000185638,p-ce2a167dc5382df8,0.000383366,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,measurement,True,6776197015237307,6776197015051669
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6776199325321013,6776199325119825,3980.175468687185,7650423232,15.377057202,0.869927416,0.561645801,6776183948062623,0.308281615,0.103656618,coding,40df8fd1f3a9a224,0,1497366528,119,144,30608,kv_transfer,8,4,6776199325121155,17,0.000199858,0,0.000157678,p-ce2a167dc5382df8,0.000357796,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,measurement,True,6776199325478951,6776199325321273
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6776201571027286,6776201570811169,3798.7842748988755,8367650537,17.621744077,0.763056444,0.539755789,6776183949067092,0.223300655,0.108192737,coding,40df8fd1f3a9a224,0,1547698176,123,135,31623,kv_transfer,8,5,6776201570812429,17,0.000214857,0,0.000171658,p-ce2a167dc5382df8,0.000386765,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,measurement,True,6776201571199194,6776201571027536
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6776194177040408,6776194176607222,3425.311810490591,4378862732,10.227069474,10.225342173,2.838231382,6776183949537748,7.387110791,0.000364606,coding,40df8fd1f3a9a224,0,0,0,25742,25742,replay,8,6,6776194176608192,17,0.000432216,0,0.000180808,p-ce2a167dc5382df8,0.000613734,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,measurement,True,6776194177221926,6776194177041118
none,0,False,0.0,5000.0,policy_hardware,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,8,initial_final,,6776194155696132,6776194155467394,3432.9226126703416,4378862732,10.204396023,10.202194576,0.616706974,6776183951071371,9.585487602,0.001511654,coding,40df8fd1f3a9a224,0,0,0,26512,26512,replay,8,7,6776194155468924,17,0.000227208,0,0.000191258,p-ce2a167dc5382df8,0.000419146,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,measurement,True,6776194155888070,6776194155696812
